organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-0.9,-10,29,6705,0.00432513,0.00301321,0.0062047,dense
B_CONT_50x6,R12,-0.9,-9,24,6705,0.00357942,0.00240661,0.00532073,dense
B_CONT_50x6,R12,-0.9,-8,27,6705,0.00402685,0.00276905,0.00585263,dense
B_CONT_50x6,R12,-0.9,-7,30,6705,0.00447427,0.00313597,0.00638004,dense
B_CONT_50x6,R12,-0.9,-6,39,6705,0.00581655,0.00425799,0.00794105,dense
B_CONT_50x6,R12,-0.9,-5,29,6705,0.00432513,0.00301321,0.0062047,dense
B_CONT_50x6,R12,-0.9,-4,33,6705,0.0049217,0.00350676,0.0069036,dense
B_CONT_50x6,R12,-0.9,-3,33,6705,0.0049217,0.00350676,0.0069036,dense
B_CONT_50x6,R12,-0.9,-2,31,6705,0.00462342,0.00325917,0.00655496,dense
B_CONT_50x6,R12,-0.9,-1,33,6705,0.0049217,0.00350676,0.0069036,dense
B_CONT_50x6,R12,-0.9,0,34,6705,0.00507084,0.00363112,0.00707736,dense
B_CONT_50x6,R12,-0.9,1,33,6705,0.0049217,0.00350676,0.0069036,dense
B_CONT_50x6,R12,-0.9,2,34,6705,0.00507084,0.00363112,0.00707736,dense
B_CONT_50x6,R12,-0.9,3,31,6705,0.00462342,0.00325917,0.00655496,dense
B_CONT_50x6,R12,-0.9,4,31,6705,0.00462342,0.00325917,0.00655496,dense
B_CONT_50x6,R12,-0.9,5,31,6705,0.00462342,0.00325917,0.00655496,dense
B_CONT_50x6,R12,-0.9,6,35,6705,0.00521999,0.00375584,0.00725075,dense
B_CONT_50x6,R12,-0.9,7,19,6705,0.00283371,0.00181492,0.00442184,dense
B_CONT_50x6,R12,-0.9,8,33,6705,0.0049217,0.00350676,0.0069036,dense
B_CONT_50x6,R12,-0.9,9,25,6705,0.00372856,0.00252687,0.00549857,dense
