organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,0.7,-10,48,6160,0.00779221,0.00588254,0.0103154,dense
B_CONT_50x6,R23,0.7,-9,46,6160,0.00746753,0.00560345,0.00994553,dense
B_CONT_50x6,R23,0.7,-8,49,6160,0.00795455,0.00602243,0.0105,dense
B_CONT_50x6,R23,0.7,-7,42,6160,0.00681818,0.00504834,0.00920274,dense
B_CONT_50x6,R23,0.7,-6,46,6160,0.00746753,0.00560345,0.00994553,dense
B_CONT_50x6,R23,0.7,-5,47,6160,0.00762987,0.00574287,0.0101306,dense
B_CONT_50x6,R23,0.7,-4,51,6160,0.00827922,0.00630291,0.0108684,dense
B_CONT_50x6,R23,0.7,-3,53,6160,0.0086039,0.00658425,0.011236,dense
B_CONT_50x6,R23,0.7,-2,44,6160,0.00714286,0.00532536,0.00957467,dense
B_CONT_50x6,R23,0.7,-1,38,6160,0.00616883,0.00449782,0.00845538,dense
B_CONT_50x6,R23,0.7,0,48,6160,0.00779221,0.00588254,0.0103154,dense
B_CONT_50x6,R23,0.7,1,49,6160,0.00795455,0.00602243,0.0105,dense
B_CONT_50x6,R23,0.7,2,47,6160,0.00762987,0.00574287,0.0101306,dense
B_CONT_50x6,R23,0.7,3,38,6160,0.00616883,0.00449782,0.00845538,dense
B_CONT_50x6,R23,0.7,4,45,6160,0.00730519,0.00546428,0.00976023,dense
B_CONT_50x6,R23,0.7,5,43,6160,0.00698052,0.00518672,0.00938885,dense
B_CONT_50x6,R23,0.7,6,45,6160,0.00730519,0.00546428,0.00976023,dense
B_CONT_50x6,R23,0.7,7,36,6160,0.00584416,0.00422449,0.00807976,dense
B_CONT_50x6,R23,0.7,8,50,6160,0.00811688,0.00616256,0.0106843,dense
B_CONT_50x6,R23,0.7,9,45,6160,0.00730519,0.00546428,0.00976023,dense
