organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-1.5,-10,92,5000,0.0184,0.0150277,0.0225117,dense
B_CONT_50x6,R12,-1.5,-9,72,5000,0.0144,0.0114509,0.0180946,dense
B_CONT_50x6,R12,-1.5,-8,64,5000,0.0128,0.010037,0.016311,dense
B_CONT_50x6,R12,-1.5,-7,82,5000,0.0164,0.0132327,0.0203099,dense
B_CONT_50x6,R12,-1.5,-6,95,5000,0.019,0.0155685,0.02317,dense
B_CONT_50x6,R12,-1.5,-5,71,5000,0.0142,0.0112736,0.0178723,dense
B_CONT_50x6,R12,-1.5,-4,70,5000,0.014,0.0110964,0.0176498,dense
B_CONT_50x6,R12,-1.5,-3,82,5000,0.0164,0.0132327,0.0203099,dense
B_CONT_50x6,R12,-1.5,-2,77,5000,0.0154,0.01234,0.0192041,dense
B_CONT_50x6,R12,-1.5,-1,84,5000,0.0168,0.0135907,0.0207512,dense
B_CONT_50x6,R12,-1.5,0,73,5000,0.0146,0.0116284,0.0183168,dense
B_CONT_50x6,R12,-1.5,1,80,5000,0.016,0.0128752,0.019868,dense
B_CONT_50x6,R12,-1.5,2,71,5000,0.0142,0.0112736,0.0178723,dense
B_CONT_50x6,R12,-1.5,3,85,5000,0.017,0.0137699,0.0209717,dense
B_CONT_50x6,R12,-1.5,4,80,5000,0.016,0.0128752,0.019868,dense
B_CONT_50x6,R12,-1.5,5,85,5000,0.017,0.0137699,0.0209717,dense
B_CONT_50x6,R12,-1.5,6,76,5000,0.0152,0.0121619,0.0189825,dense
B_CONT_50x6,R12,-1.5,7,60,5000,0.012,0.00933454,0.0154147,dense
B_CONT_50x6,R12,-1.5,8,82,5000,0.0164,0.0132327,0.0203099,dense
B_CONT_50x6,R12,-1.5,9,74,5000,0.0148,0.0118061,0.0185389,dense
