schemaVersion,stage,channelType,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,noisePolicyVersion,initialPhaseDeg,frameRotationDeg,compensationMode,attenuationDb,completeBlockage,blockageLength,blockageStartPolicy,burstMode,burstLength,burstStartPolicy,burstInjectionDomain,backgroundAwgnEnabled,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,channelHardBER,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,avgTotalReceiverTimeUs,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointCount,resumeCount,shardIndex,shardCount,configHash,gitCommit
bch.s2.impairment.result.v1,S2_05,RESIDUAL_CFO,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,5.2999999999999998,3.7618513565547094,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,27037,4971,0.018973333333333332,6502,2269,0.006502,0.45379999999999998,2731,0.54620000000000002,5000,1,2269,0.45379999999999998,0,0,16.742379999999986,13.300000000000001,27.199999999999999,47.906000000000127,155.69999999999999,68.094600000000199,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,93f772612f22c3ddcf294c3caf2780aa44443f12d72100546791c1f04b0dfc06,WORKTREE
bch.s2.impairment.result.v1,S2_05,RESIDUAL_CFO,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,5.2999999999999998,3.7618513565547094,2,45,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,213960,5000,0.15014736842105264,156484,5000,0.15648400000000001,1,0,0,5000,1,5000,1,0,0,30.66162000000006,22.699999999999999,48.71500000000006,179.82300000000052,3956.5999999999999,105.24398000000012,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,5821de4a611986a8949d78e953d54e69ea78d34e6b2b3447a102bdb6bf5f8cdd,WORKTREE
bch.s2.impairment.result.v1,S2_05,RESIDUAL_CFO,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,5.2999999999999998,3.7618513565547094,2,90,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,1001814,5000,0.70302736842105262,673623,5000,0.67362299999999997,1,0,0,5000,1,5000,1,0,0,23.746339999999968,21.5,33.299999999999997,75.516000000000346,1514.2,84.921660000000017,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,0df55068f72626affeb7b91f1001e98cc068ce40e7ef81b04d3f195de7afa94d,WORKTREE
bch.s2.impairment.result.v1,S2_05,RESIDUAL_CFO,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,5.2999999999999998,3.7618513565547094,2,135,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,1378751,5000,0.96754456140350875,980510,5000,0.98050999999999999,1,0,0,5000,1,5000,1,0,0,19.334840000000032,18.5,29.205000000000016,70.00400000000009,539.10000000000002,77.050080000000065,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,9dea6ae18ef66b7522feaab45f765f247129e0f2a50ce35149548d908a2f64e7,WORKTREE
bch.s2.impairment.result.v1,S2_05,RESIDUAL_CFO,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,5.5,3.9618513565547095,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,23880,4959,0.016757894736842104,5154,1897,0.0051539999999999997,0.37940000000000002,3103,0.62060000000000004,5000,1,1897,0.37940000000000002,0,0,30.233800000000034,20.800000000000001,53.705000000000027,216.29200000000199,5982.1000000000004,102.46469999999999,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,9404bfffb56775e80163f3928650e3f602d9e362fcab70f7b3e0fe90536db7e8,WORKTREE
bch.s2.impairment.result.v1,S2_05,RESIDUAL_CFO,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,5.5,3.9618513565547095,2,45,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,206440,5000,0.14487017543859648,149557,5000,0.149557,1,0,0,5000,1,5000,1,0,0,21.014600000000016,20.199999999999999,30.100000000000001,69.933000000000717,373.89999999999998,78.300240000000045,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,4b2440f5db5b2349d35809524c06f7fd906d307a58e42ab915dd86d53b9609db,WORKTREE
bch.s2.impairment.result.v1,S2_05,RESIDUAL_CFO,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,5.5,3.9618513565547095,2,90,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,1006901,5000,0.70659719298245616,677658,5000,0.67765799999999998,1,0,0,5000,1,5000,1,0,0,23.052179999999986,21.699999999999999,33.200000000000003,85.917000000000371,650.5,85.191140000000132,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,c613411c59104e77d169c748855cb599dad39bb53f1975f106977624000d55d8,WORKTREE
bch.s2.impairment.result.v1,S2_05,RESIDUAL_CFO,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,5.5,3.9618513565547095,2,135,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,1382619,5000,0.970258947368421,983117,5000,0.98311700000000002,1,0,0,5000,1,5000,1,0,0,26.942920000000111,20.800000000000001,36.605000000000018,139.50400000000008,4446.3000000000002,96.281899999999681,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,ea128983179a6c89c5b6ff97aa774214fd95c2406770f06dc939fc9265f01319,WORKTREE
bch.s2.impairment.result.v1,S2_05,RESIDUAL_CFO,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,5.7000000000000002,4.1618513565547097,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,21221,4936,0.014891929824561403,4124,1612,0.0041240000000000001,0.32240000000000002,3388,0.67759999999999998,5000,1,1612,0.32240000000000002,0,0,18.441859999999942,18.199999999999999,27.100000000000001,53.328000000000607,577.10000000000002,70.956979999999874,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,51793a8f26961c2679eb7bcd434ae1e57eda3290057e48254e81aa9d805b0ea7,WORKTREE
bch.s2.impairment.result.v1,S2_05,RESIDUAL_CFO,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,5.7000000000000002,4.1618513565547097,2,45,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,199166,5000,0.13976561403508772,143072,5000,0.143072,1,0,0,5000,1,5000,1,0,0,21.140760000000007,20.699999999999999,29.300000000000001,60.217000000000375,710,78.896540000000172,5000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,0,0,1,239158b6702921950ce01c9cf89e0489192077190f4e929ccab4296394797101,WORKTREE
