stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,configurationId,interleaverMode,interleaverDepth,interleaverSeed,permutationFile,permutationSha256,burstLengthIndex,burstLengthBits,burstRatio,snrIndex,targetSnrDb,derivedEbN0Db,sigma2,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,interleaverApplyTimeTotalNs,deinterleaverApplyTimeTotalNs,decoderTimeTotalNs,interleaverTimeMeanNs,deinterleaverTimeMeanNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,interleaverBufferBits,interleaverBufferBytes,interleaverStartupDelayBits,burstStartChecksum,payloadChecksum,awgnChecksum,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,1,0.5,2.0381486434452905,0.44562546906687278,1397048147,1000,200000,16964,1000,1000,0,0,1000,0,1459,1.4590000000000001,2,8,6.9610000000000003,781600,828800,10452100,781,828,10452,11000,12900,16400,82000,285,36,285,4523128573567806643,9213379136773596738,2163159563430553775,0.084820000000000007,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S1.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,5,2.5,4.0381486434452905,0.28117066259517454,1397048147,1000,200000,8866,996,1000,0,4,996,0,1454,1.454,2,8,6.9340000000000002,766400,826500,9650100,766,826,9650,8900,12500,33600,107900,285,36,285,1582444012361442929,15499652558119583634,12969744714151603509,0.044330000000000001,0.996,0,0.996,0,0.0040000000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S5.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,9,4.5,6.0381486434452905,0.17740669461678774,1397048147,1000,200000,6387,984,1000,0,16,984,1,1488,1.488,2,8,6.9089999999999998,725700,728100,8818000,725,728,8818,8200,11500,26600,181100,285,36,285,14553192975055075581,10508537934246461845,7001836586177238843,0.031934999999999998,0.98399999999999999,0,0.98399999999999999,0.001,0.016,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S9.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,13,6.5,8.0381486434452896,0.11193605692841696,1397048147,1000,200000,6211,987,1000,0,13,987,0,1474,1.474,2,8,6.8630000000000004,709900,790700,8292400,709,790,8292,7200,11100,18900,61200,285,36,285,15619207375432884553,4804598994230905285,8555494442743406695,0.031054999999999999,0.98699999999999999,0,0.98699999999999999,0,0.012999999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S13.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,17,8.5,10.03814864344529,0.070626877231137725,1397048147,1000,200000,6073,983,1000,0,17,983,0,1453,1.4530000000000001,2,8,6.9740000000000002,629000,628400,7163700,629,628,7163,6100,10300,11400,33100,285,36,285,15387774989697641378,8575058646181059146,8635041749979506586,0.030365,0.98299999999999998,0,0.98299999999999998,0,0.017000000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S17.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,21,10.5,12.03814864344529,0.044562546906687268,1397048147,1000,200000,6181,981,1000,0,19,981,0,1443,1.4430000000000001,2,8,6.9489999999999998,726900,719600,8065300,726,719,8065,7700,10800,12800,30100,285,36,285,4118663142889221849,8147842162235741959,10699209753400929897,0.030904999999999998,0.98099999999999998,0,0.98099999999999998,0,0.019,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S21.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,25,12.5,14.03814864344529,0.028117066259517452,1397048147,1000,200000,6096,983,1000,0,17,983,0,1474,1.474,2,8,6.8959999999999999,649600,641900,7616800,649,641,7616,6200,10500,19900,101600,285,36,285,986593648760966231,623983704530212887,7079354466906194056,0.03048,0.98299999999999998,0,0.98299999999999998,0,0.017000000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S25.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,29,14.5,16.03814864344529,0.017740669461678776,1397048147,1000,200000,6208,989,1000,0,11,989,0,1450,1.45,2,8,6.9199999999999999,710000,703900,8505100,710,703,8505,6500,11000,36000,109800,285,36,285,5855332979444640992,16915002538111194049,13891791265802062822,0.031040000000000002,0.98899999999999999,0,0.98899999999999999,0,0.010999999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S29.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,33,16.5,18.03814864344529,0.011193605692841701,1397048147,1000,200000,6110,978,1000,0,22,978,0,1440,1.4399999999999999,2,8,7.0430000000000001,841500,876800,9660200,841,876,9660,9900,10900,24200,224000,285,36,285,14946847046526557059,8103258001883063079,3489984137454517081,0.030550000000000001,0.97799999999999998,0,0.97799999999999998,0,0.021999999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S33.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BEST_LREP,ROW_COLUMN,16,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,3e176e22f2606ff990324081ee68cc2f588770bc0ecb7b9e0911f2b1505ef056,1,8,0.028070175438596492,0,0,1.5381486434452905,0.5,1397048147,1000,200000,21597,1000,1000,0,0,1000,0,8000,8,8,1,1,725700,761000,10071400,725,761,10071,10500,12800,14600,49600,285,36,285,7051551227449965207,9362680610510031887,10673462479519888696,0.107985,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_BEST_LREP_S0.json,
