stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,configurationId,interleaverMode,interleaverDepth,interleaverSeed,permutationFile,permutationSha256,burstLengthIndex,burstLengthBits,burstRatio,snrIndex,targetSnrDb,derivedEbN0Db,sigma2,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,interleaverApplyTimeTotalNs,deinterleaverApplyTimeTotalNs,decoderTimeTotalNs,interleaverTimeMeanNs,deinterleaverTimeMeanNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,interleaverBufferBits,interleaverBufferBytes,interleaverStartupDelayBits,burstStartChecksum,payloadChecksum,awgnChecksum,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,3,1.5,3.0381486434452905,0.35397289219206896,1397048147,1000,200000,12099,1000,1000,0,0,1000,0,1440,1.4399999999999999,2,8,7.0119999999999996,661600,667700,8852500,661,667,8852,7500,11800,13500,213200,285,36,285,8837674253038163867,2833696226037850203,12354009621587560791,0.060495,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S3.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,7,3.5,5.0381486434452905,0.22334179607548157,1397048147,1000,200000,7213,989,1000,0,11,989,0,1445,1.4450000000000001,2,8,7.0279999999999996,810000,776200,10127400,810,776,10127,9500,12100,25700,273700,285,36,285,5980204633119483925,1941759484429369989,14982586088570474089,0.036065,0.98899999999999999,0,0.98899999999999999,0,0.010999999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S7.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,11,5.5,7.0381486434452905,0.14091914656322269,1397048147,1000,200000,6252,989,1000,0,11,989,0,1455,1.4550000000000001,2,8,6.9619999999999997,649900,658900,7513700,649,658,7513,6200,10600,13200,45100,285,36,285,6818029748463979262,18426782237171314069,15525925401842496541,0.031260000000000003,0.98899999999999999,0,0.98899999999999999,0,0.010999999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S11.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,15,7.5,9.0381486434452896,0.088913970501946132,1397048147,1000,200000,6140,983,1000,0,17,983,0,1450,1.45,2,8,7.0019999999999998,628600,619600,7396400,628,619,7396,5900,10900,24600,96800,285,36,285,12234752536960867653,7703684925370409486,5840389934760102443,0.030700000000000002,0.98299999999999998,0,0.98299999999999998,0,0.017000000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S15.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,19,9.5,11.03814864344529,0.05610092271509818,1397048147,1000,200000,6105,982,1000,0,18,982,0,1457,1.4570000000000001,2,8,6.9720000000000004,667000,661300,7403100,667,661,7403,6000,10200,11800,53500,285,36,285,2177672414020000165,9399196459594545223,12824386150854804327,0.030525,0.98199999999999998,0,0.98199999999999998,0,0.017999999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S19.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,23,11.5,13.03814864344529,0.035397289219206901,1397048147,1000,200000,6193,986,1000,0,14,986,0,1448,1.448,2,8,6.9690000000000003,816100,838500,8687500,816,838,8687,9800,10400,11000,17000,285,36,285,14966159428372054094,11699202746771043454,6798116187709866929,0.030964999999999999,0.98599999999999999,0,0.98599999999999999,0,0.014,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S23.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,27,13.5,15.03814864344529,0.02233417960754815,1397048147,1000,200000,6047,978,1000,0,22,978,0,1449,1.4490000000000001,2,8,6.9740000000000002,635200,635900,7176400,635,635,7176,5900,10400,12900,44200,285,36,285,5756548818403329905,9721465423405969414,15226016365661245791,0.030235000000000001,0.97799999999999998,0,0.97799999999999998,0,0.021999999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S27.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,31,15.5,17.03814864344529,0.014091914656322268,1397048147,1000,200000,6214,988,1000,0,12,988,0,1447,1.4470000000000001,2,8,6.9589999999999996,827100,804800,8743700,827,804,8743,9700,10600,20000,50000,285,36,285,18242125094764882576,6482723632980168005,5659563874484910252,0.03107,0.98799999999999999,0,0.98799999999999999,0,0.012,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S31.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,NONE_LREP,NONE,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,4e5faa22aa4624526bfc7ba6cd69df14d8268dd64226d430f4fc43c2e2979f22,1,8,0.028070175438596492,35,17.5,19.03814864344529,0.0088913970501946146,1397048147,1000,200000,6143,981,1000,0,19,981,0,1455,1.4550000000000001,2,8,6.96,694800,702400,7757700,694,702,7757,6400,10400,15200,27900,285,36,285,2995948194132411692,7412239827625350528,3948581416658564937,0.030714999999999999,0.98099999999999998,0,0.98099999999999998,0,0.019,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_NONE_LREP_S35.json,
stage16_burst_interleaving_comparison,stage16_formal_v1,1ef10ee8fe32bb6b353084e14ba42264096b2fe8,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BEST_LREP,ROW_COLUMN,16,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,3e176e22f2606ff990324081ee68cc2f588770bc0ecb7b9e0911f2b1505ef056,1,8,0.028070175438596492,2,1,2.5381486434452905,0.39716411736214075,1397048147,1000,200000,15156,1000,1000,0,0,1000,0,8000,8,8,1,1,668300,688600,9184700,668,688,9184,7400,12500,16500,70300,285,36,285,10213349243255252009,2316545862110743317,9675955982536889938,0.07578,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage16_burst_interleaving_comparison_K200_S15_BEST_LREP_S2.json,
