stageId,gitCommit,experimentType,caseId,legendLabel,payloadLength,encodedLength,actualRate,channelType,ebn0Db,snrDb,blockageAmplitude,requestedBlockageRatio,actualBlockageRatio,blockageLengthSymbols,blockageStartPolicy,meanBlockageStart,minBlockageStart,maxBlockageStart,totalBlockedSymbols,blockedRawErrorBits,nonBlockedRawErrorBits,blockedRawBer,nonBlockedRawBer,affectedCodeBlockCountTotal,meanAffectedCodeBlockCount,maxAffectedCodeBlockCount,totalFrames,totalPayloadBits,payloadErrorBits,payloadErrorFrames,decoderFailureFrames,miscorrectionFrames,undetectedErrorFrames,trueSuccessFrames,decodeTimeTotalNs,decodeTimeMeanNs,decodeTimeP50Ns,decodeTimeP95Ns,decodeTimeP99Ns,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointId,shardId,blockageParameterIndex
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M255K207,255双块300,300,396,0.75757575757575757,BLOCKAGE_AWGN,8,6.7942606879415015,0,0,0,0,RANDOM_PER_FRAME,197.73374000000001,0,396,0,0,19635,0,0.00099166666666666674,0,0,0,50000,15000000,0,0,0,0,0,50000,914987700,18299,17200,23800,32400,0,0,0,0,0,1,MAX_FRAMES_REACHED,stage12_RATIO_K300_M255K207_0,0,0
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M255K207,255双块300,300,396,0.75757575757575757,BLOCKAGE_AWGN,8,6.7942606879415015,0,0.02,0.020202020202020204,8,RANDOM_PER_FRAME,195.47380000000001,0,388,40000,20116,1935,0.50290000000000001,0.00099742268041237117,5097,1.0194000000000001,2,5000,1500000,1385,221,268,0,0,4779,120581100,24116,22900,32500,43200,0.0009233333333333333,0.044200000000000003,0.053600000000000002,0,0,0.95579999999999998,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M255K207_1,0,1
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M255K207,255双块300,300,396,0.75757575757575757,BLOCKAGE_AWGN,8,6.7942606879415015,0,0.050000000000000003,0.050505050505050504,20,RANDOM_PER_FRAME,187.78440000000001,0,376,100000,49861,1873,0.49861,0.00099627659574468095,5244,1.0488,2,5000,1500000,37489,3939,4669,2,0,1061,127377500,25475,23800,33400,44900,0.024992666666666667,0.78779999999999994,0.93379999999999996,0.00040000000000000002,0,0.2122,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M255K207_2,0,2
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M255K207,255双块300,300,396,0.75757575757575757,BLOCKAGE_AWGN,8,6.7942606879415015,0,0.080000000000000002,0.080808080808080815,32,RANDOM_PER_FRAME,181.05619999999999,0,364,160000,80104,1799,0.50065000000000004,0.00098846153846153854,5429,1.0858000000000001,2,5000,1500000,62140,4417,4990,3,0,583,127751700,25550,23700,33600,45700,0.041426666666666667,0.88339999999999996,0.998,0.00059999999999999995,0,0.1166,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M255K207_3,0,3
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M255K207,255双块300,300,396,0.75757575757575757,BLOCKAGE_AWGN,8,6.7942606879415015,0,0.10000000000000001,0.10101010101010101,40,RANDOM_PER_FRAME,177.94040000000001,0,356,200000,100064,1762,0.50031999999999999,0.00098988764044943812,5527,1.1053999999999999,2,5000,1500000,78567,4598,4999,1,0,402,126471700,25294,23600,32700,42200,0.052378000000000001,0.91959999999999997,0.99980000000000002,0.00020000000000000001,0,0.080399999999999999,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M255K207_4,0,4
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M255K207,255双块300,300,396,0.75757575757575757,BLOCKAGE_AWGN,8,6.7942606879415015,0,0.12,0.12121212121212122,48,RANDOM_PER_FRAME,172.48759999999999,0,348,240000,120322,1730,0.50134166666666669,0.00099425287356321845,5643,1.1286,2,5000,1500000,95003,4799,4998,2,0,201,128409200,25681,23700,33900,48000,0.063335333333333327,0.95979999999999999,0.99960000000000004,0.00040000000000000002,0,0.0402,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M255K207_5,0,5
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M255K207,255双块300,300,396,0.75757575757575757,BLOCKAGE_AWGN,8,6.7942606879415015,0,0.14999999999999999,0.14898989898989898,59,RANDOM_PER_FRAME,167.49860000000001,0,337,295000,147933,1695,0.50146779661016949,0.0010059347181008902,5872,1.1744000000000001,2,5000,1500000,118836,4962,4999,1,0,38,128873700,25774,23900,33900,43800,0.079224000000000003,0.99239999999999995,0.99980000000000002,0.00020000000000000001,0,0.0076,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M255K207_6,0,6
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M255K207,255双块300,300,396,0.75757575757575757,BLOCKAGE_AWGN,8,6.7942606879415015,0,0.20000000000000001,0.1994949494949495,79,RANDOM_PER_FRAME,159.4956,0,317,395000,197554,1604,0.50013670886075945,0.00101198738170347,6221,1.2442,2,5000,1500000,159413,5000,4997,3,0,0,133598300,26719,24500,36400,46400,0.10627533333333333,1,0.99939999999999996,0.00059999999999999995,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M255K207_7,0,7
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K421,421整块300,300,390,0.76923076923076927,BLOCKAGE_AWGN,8,6.8605664769316324,0,0,0,0,RANDOM_PER_FRAME,195.38246000000001,0,390,0,0,17874,0,0.00091661538461538464,0,0,0,50000,15000000,0,0,0,0,0,50000,1314762300,26295,25000,33100,46500,0,0,0,0,0,1,MAX_FRAMES_REACHED,stage12_RATIO_K300_M511K421_0,0,0
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K421,421整块300,300,390,0.76923076923076927,BLOCKAGE_AWGN,8,6.8605664769316324,0,0.02,0.020512820512820513,8,RANDOM_PER_FRAME,191.9092,0,382,400000,200004,17514,0.50000999999999995,0.00091696335078534036,50000,1,1,50000,15000000,8,2,2,0,0,49998,1787892200,35757,34300,47300,63700,5.3333333333333334e-07,4.0000000000000003e-05,4.0000000000000003e-05,0,0,0.99995999999999996,MAX_FRAMES_REACHED,stage12_RATIO_K300_M511K421_1,0,1
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K421,421整块300,300,390,0.76923076923076927,BLOCKAGE_AWGN,8,6.8605664769316324,0,0.050000000000000003,0.05128205128205128,20,RANDOM_PER_FRAME,183.77799999999999,0,370,100000,50086,1724,0.50085999999999997,0.00093189189189189184,5000,1,1,5000,1500000,23264,2088,2385,0,0,2912,246880800,49376,47900,65900,92600,0.015509333333333333,0.41760000000000003,0.47699999999999998,0,0,0.58240000000000003,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K421_2,0,2
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K421,421整块300,300,390,0.76923076923076927,BLOCKAGE_AWGN,8,6.8605664769316324,0,0.080000000000000002,0.079487179487179482,31,RANDOM_PER_FRAME,178.95760000000001,0,359,155000,77688,1673,0.50121290322580647,0.00093203342618384405,5000,1,1,5000,1500000,61418,4240,4856,0,0,760,256730200,51346,48600,70500,92900,0.040945333333333334,0.84799999999999998,0.97119999999999995,0,0,0.152,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K421_3,0,3
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K421,421整块300,300,390,0.76923076923076927,BLOCKAGE_AWGN,8,6.8605664769316324,0,0.10000000000000001,0.10000000000000001,39,RANDOM_PER_FRAME,174.88759999999999,0,351,195000,97652,1652,0.50077948717948717,0.00094131054131054131,5000,1,1,5000,1500000,78473,4429,4993,0,0,571,256804000,51360,48700,67300,89300,0.052315333333333332,0.88580000000000003,0.99860000000000004,0,0,0.1142,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K421_4,0,4
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K421,421整块300,300,390,0.76923076923076927,BLOCKAGE_AWGN,8,6.8605664769316324,0,0.12,0.12051282051282051,47,RANDOM_PER_FRAME,172.5616,0,343,235000,117535,1619,0.50014893617021272,0.00094402332361516038,5000,1,1,5000,1500000,95190,4474,4999,0,0,526,257129900,51425,48600,68300,94100,0.063460000000000003,0.89480000000000004,0.99980000000000002,0,0,0.1052,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K421_5,0,5
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K421,421整块300,300,390,0.76923076923076927,BLOCKAGE_AWGN,8,6.8605664769316324,0,0.14999999999999999,0.15128205128205127,59,RANDOM_PER_FRAME,164.5008,0,331,295000,147502,1545,0.50000677966101692,0.0009335347432024169,5000,1,1,5000,1500000,122962,4651,5000,0,0,349,254414200,50882,48800,62200,84000,0.081974666666666668,0.93020000000000003,1,0,0,0.069800000000000001,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K421_6,0,6
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K421,421整块300,300,390,0.76923076923076927,BLOCKAGE_AWGN,8,6.8605664769316324,0,0.20000000000000001,0.20000000000000001,78,RANDOM_PER_FRAME,154.8544,0,312,390000,195575,1480,0.50147435897435899,0.00094871794871794867,5000,1,1,5000,1500000,165638,4850,5000,0,0,150,251147900,50229,48400,62000,81600,0.11042533333333333,0.96999999999999997,1,0,0,0.029999999999999999,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K421_7,0,7
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K385,385整块300,300,426,0.70422535211267601,BLOCKAGE_AWGN,8,6.4771165561694346,0,0,0,0,RANDOM_PER_FRAME,213.00026,0,426,0,0,30826,0,0.0014472300469483567,0,0,0,50000,15000000,0,0,0,0,0,50000,1884543200,37690,36200,47100,65500,0,0,0,0,0,1,MAX_FRAMES_REACHED,stage12_RATIO_K300_M511K385_0,0,0
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K385,385整块300,300,426,0.70422535211267601,BLOCKAGE_AWGN,8,6.4771165561694346,0,0.02,0.021126760563380281,9,RANDOM_PER_FRAME,208.21260000000001,0,417,450000,224791,30192,0.49953555555555557,0.0014480575539568346,50000,1,1,50000,15000000,0,0,0,0,0,50000,2426877100,48537,46400,63600,83900,0,0,0,0,0,1,MAX_FRAMES_REACHED,stage12_RATIO_K300_M511K385_1,0,1
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K385,385整块300,300,426,0.70422535211267601,BLOCKAGE_AWGN,8,6.4771165561694346,0,0.050000000000000003,0.049295774647887321,21,RANDOM_PER_FRAME,200.98599999999999,0,405,105000,52103,2975,0.49621904761904762,0.0014691358024691357,5000,1,1,5000,1500000,3878,320,360,0,0,4680,318699000,63739,63300,76900,104700,0.0025853333333333331,0.064000000000000001,0.071999999999999995,0,0,0.93600000000000005,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K385_2,0,2
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K385,385整块300,300,426,0.70422535211267601,BLOCKAGE_AWGN,8,6.4771165561694346,0,0.080000000000000002,0.079812206572769953,34,RANDOM_PER_FRAME,198.7354,0,392,170000,84746,2879,0.49850588235294119,0.0014688775510204081,5000,1,1,5000,1500000,54938,3580,4251,0,0,1420,362730800,72546,69500,87700,129300,0.036625333333333336,0.71599999999999997,0.85019999999999996,0,0,0.28399999999999997,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K385_3,0,3
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K385,385整块300,300,426,0.70422535211267601,BLOCKAGE_AWGN,8,6.4771165561694346,0,0.10000000000000001,0.10093896713615023,43,RANDOM_PER_FRAME,193.29159999999999,0,383,215000,107318,2848,0.499153488372093,0.0014872062663185378,5000,1,1,5000,1500000,79017,4279,4939,0,0,721,368102200,73620,69300,100200,138300,0.052678000000000003,0.85580000000000001,0.98780000000000001,0,0,0.14419999999999999,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K385_4,0,4
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K385,385整块300,300,426,0.70422535211267601,BLOCKAGE_AWGN,8,6.4771165561694346,0,0.12,0.11971830985915492,51,RANDOM_PER_FRAME,185.91679999999999,0,375,255000,127271,2763,0.49910196078431374,0.0014736,5000,1,1,5000,1500000,94828,4347,4999,0,0,653,364179900,72835,69200,89100,125800,0.063218666666666673,0.86939999999999995,0.99980000000000002,0,0,0.13059999999999999,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K385_5,0,5
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K385,385整块300,300,426,0.70422535211267601,BLOCKAGE_AWGN,8,6.4771165561694346,0,0.14999999999999999,0.15023474178403756,64,RANDOM_PER_FRAME,181.7346,0,362,320000,159685,2632,0.49901562500000002,0.0014541436464088398,5000,1,1,5000,1500000,119547,4432,5000,0,0,568,368784200,73756,69300,97200,147500,0.079698000000000005,0.88639999999999997,1,0,0,0.11360000000000001,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K385_6,0,6
stage12_blockage_formal,10d85af8b99aeb44c118a312104348190c1bc997,RATIO,K300_M511K385,385整块300,300,426,0.70422535211267601,BLOCKAGE_AWGN,8,6.4771165561694346,0,0.20000000000000001,0.19953051643192488,85,RANDOM_PER_FRAME,167.36879999999999,0,341,425000,212576,2508,0.50017882352941179,0.0014709677419354839,5000,1,1,5000,1500000,164365,4604,5000,0,0,396,380383700,76076,69900,101100,162700,0.10957666666666667,0.92079999999999995,1,0,0,0.079200000000000007,TARGET_FRAME_ERRORS_REACHED,stage12_RATIO_K300_M511K385_7,0,7
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,1.5381486434452905,0,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,128.83799999999999,0,256,29000,14610,20053,0.50379310344827588,0.078332031250000003,2851,2.851,3,1000,200000,24130,1000,0,1000,0,0,7468200,7468,7000,10200,14200,0.12064999999999999,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_0,0,0
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,2.0381486434452905,0.5,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,123.74299999999999,0,256,29000,14556,17297,0.50193103448275866,0.067566406250000002,2870,2.8700000000000001,3,1000,200000,21429,1000,0,1000,0,0,7630400,7630,6900,11100,18900,0.107145,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_1,0,1
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,2.5381486434452905,1,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,128.58199999999999,0,256,29000,14637,14581,0.50472413793103443,0.056957031249999998,2850,2.8500000000000001,3,1000,200000,19090,1000,0,1000,0,0,7700800,7700,6700,10800,16300,0.095449999999999993,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_2,0,2
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,3.0381486434452905,1.5,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,130.55500000000001,0,256,29000,14638,11916,0.50475862068965516,0.046546875000000001,2872,2.8719999999999999,3,1000,200000,16881,1000,0,1000,0,0,7254200,7254,6600,10500,17200,0.084404999999999994,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_3,0,3
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,3.5381486434452905,2,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,126.48399999999999,0,256,29000,14588,9587,0.50303448275862073,0.037449218749999999,2873,2.8730000000000002,3,1000,200000,15034,1000,0,1000,0,0,6776300,6776,6400,9700,11500,0.075170000000000001,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_4,0,4
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,4.0381486434452905,2.5,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,126.01900000000001,0,256,29000,14536,7635,0.50124137931034485,0.029824218749999999,2871,2.871,3,1000,200000,13650,1000,0,1000,0,0,7345600,7345,6500,10200,20600,0.068250000000000005,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_5,0,5
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,4.5381486434452905,3,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,129.46100000000001,0,256,29000,14423,5962,0.49734482758620691,0.023289062499999999,2868,2.8679999999999999,3,1000,200000,12653,1000,0,1000,0,0,7767100,7767,6400,10900,24900,0.063265000000000002,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_6,0,6
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,5.0381486434452905,3.5,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,128.59999999999999,0,256,29000,14527,4385,0.50093103448275866,0.017128906249999999,2854,2.8540000000000001,3,1000,200000,11945,1000,0,1000,0,0,7306800,7306,6200,10400,17200,0.059725,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_7,0,7
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,5.5381486434452905,4,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,127.569,0,256,29000,14428,3262,0.49751724137931036,0.0127421875,2869,2.8690000000000002,3,1000,200000,11449,1000,0,1000,0,0,18768100,18768,9300,22300,99900,0.057244999999999997,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_8,0,8
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,6.0381486434452905,4.5,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,127.675,0,256,29000,14447,2238,0.49817241379310345,0.0087421875,2892,2.8919999999999999,3,1000,200000,11143,1000,0,1000,0,0,17474700,17474,9700,17200,151600,0.055715000000000001,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_9,0,9
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,6.5381486434452905,5,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,131.69399999999999,0,256,29000,14410,1514,0.49689655172413794,0.0059140625,2868,2.8679999999999999,3,1000,200000,10873,1000,0,1000,0,0,35725400,35725,10700,72700,470200,0.054364999999999997,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_10,0,10
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,7.0381486434452905,5.5,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,127.176,0,256,29000,14617,1015,0.50403448275862073,0.0039648437499999996,2855,2.855,3,1000,200000,10882,1000,0,1000,0,0,13208000,13208,9600,30600,85800,0.05441,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_11,0,11
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,7.5381486434452905,6,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,123.996,0,256,29000,14471,610,0.499,0.0023828124999999999,2872,2.8719999999999999,3,1000,200000,10969,1000,0,1000,1,0,10707300,10707,9300,25100,41800,0.054844999999999998,1,0,1,0.001,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_12,0,12
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,8.0381486434452896,6.4999999999999991,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,129.09,0,256,29000,14522,379,0.50075862068965515,0.00148046875,2865,2.8650000000000002,3,1000,200000,10768,1000,0,1000,1,0,6690100,6690,5800,9600,20200,0.053839999999999999,1,0,1,0.001,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_13,0,13
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,8.5381486434452896,6.9999999999999991,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,124.773,0,256,29000,14438,219,0.49786206896551727,0.00085546875,2878,2.8780000000000001,3,1000,200000,10887,1000,0,1000,1,0,8361400,8361,6300,15900,32900,0.054434999999999997,1,0,1,0.001,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_14,0,14
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,9.0381486434452896,7.4999999999999991,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,130.99700000000001,0,256,29000,14419,106,0.49720689655172412,0.00041406249999999999,2863,2.863,3,1000,200000,10795,1000,0,1000,0,0,6841700,6841,5800,10400,14500,0.053975000000000002,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_15,0,15
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_S15,分块200,200,285,0.70175438596491224,BLOCKAGE_AWGN,9.5381486434452896,7.9999999999999991,0,0.10000000000000001,0.10175438596491228,29,RANDOM_PER_FRAME,126.755,0,256,29000,14490,41,0.49965517241379309,0.00016015625000000001,2856,2.8559999999999999,3,1000,200000,10859,1000,0,1000,1,0,8670700,8670,6000,12400,45200,0.054295000000000003,1,0,1,0.001,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_S15_16,0,16
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_M255K207,255整块200,200,248,0.80645161290322576,BLOCKAGE_AWGN,0.93421685162235091,0,0,0.10000000000000001,0.10080645161290322,25,RANDOM_PER_FRAME,113.949,0,223,25000,12455,17589,0.49819999999999998,0.078874439461883411,1000,1,1,1000,200000,24559,1000,997,3,0,0,18404400,18404,16600,23900,35500,0.122795,1,0.997,0.0030000000000000001,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_M255K207_0,0,0
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_M255K207,255整块200,200,248,0.80645161290322576,BLOCKAGE_AWGN,1.434216851622351,0.50000000000000011,0,0.10000000000000001,0.10080645161290322,25,RANDOM_PER_FRAME,112.72199999999999,0,223,25000,12341,14986,0.49364000000000002,0.067201793721973088,1000,1,1,1000,200000,22370,1000,1000,0,0,0,17930800,17930,16500,23000,32600,0.11185,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_M255K207_1,0,1
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_M255K207,255整块200,200,248,0.80645161290322576,BLOCKAGE_AWGN,1.934216851622351,1,0,0.10000000000000001,0.10080645161290322,25,RANDOM_PER_FRAME,112.102,0,223,25000,12565,12519,0.50260000000000005,0.056139013452914797,1000,1,1,1000,200000,20567,1000,998,2,0,0,17062000,17062,15900,19700,24700,0.102835,1,0.998,0.002,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_M255K207_2,0,2
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_M255K207,255整块200,200,248,0.80645161290322576,BLOCKAGE_AWGN,2.434216851622351,1.5,0,0.10000000000000001,0.10080645161290322,25,RANDOM_PER_FRAME,111.51600000000001,0,223,25000,12477,10268,0.49908000000000002,0.046044843049327357,1000,1,1,1000,200000,18854,1000,998,2,0,0,16588000,16588,15900,20000,26900,0.094270000000000007,1,0.998,0.002,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_M255K207_3,0,3
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_M255K207,255整块200,200,248,0.80645161290322576,BLOCKAGE_AWGN,2.934216851622351,2,0,0.10000000000000001,0.10080645161290322,25,RANDOM_PER_FRAME,110.601,0,223,25000,12484,8345,0.49936000000000003,0.037421524663677132,1000,1,1,1000,200000,17138,1000,1000,0,0,0,16679200,16679,15900,21400,26100,0.085690000000000002,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_M255K207_4,0,4
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_M255K207,255整块200,200,248,0.80645161290322576,BLOCKAGE_AWGN,3.434216851622351,2.5,0,0.10000000000000001,0.10080645161290322,25,RANDOM_PER_FRAME,110.39700000000001,0,223,25000,12546,6566,0.50183999999999995,0.029443946188340807,1000,1,1,1000,200000,15924,1000,999,1,0,0,16635900,16635,16000,20100,29300,0.079619999999999996,1,0.999,0.001,0,0,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_M255K207_5,0,5
stage12_blockage_formal,3768c26a3f2cab3bc6b71a55b67cd985f1f6257e,SNR,K200_M255K207,255整块200,200,248,0.80645161290322576,BLOCKAGE_AWGN,3.934216851622351,3,0,0.10000000000000001,0.10080645161290322,25,RANDOM_PER_FRAME,110.42700000000001,0,223,25000,12474,5079,0.49896000000000001,0.02277578475336323,1000,1,1,1000,200000,14773,999,998,2,0,1,17130400,17130,16100,21500,26700,0.073865,0.999,0.998,0.002,0,0.001,TARGET_FRAME_ERRORS_REACHED,stage12_SNR_K200_M255K207_6,0,6
