caseId,legendLabel,payloadLength,encodedLength,actualRate,ebn0Db,snrDb,metricName,metricValue,totalFrames,errorCount,isZeroObserved,plotSurrogateUsed,plotValue,requestedBlockageRatio,blockageLengthSymbols,actualBlockageRatio
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,miscorrectionRate,0.004842615012106538,41300,200,0,0,0.004842615012106538,0,0,0
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,miscorrectionRate,0.9332,5000,4666,0,0,0.9332,0.02,8,0.019047619047619049
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,miscorrectionRate,0.9998,5000,4999,0,0,0.9998,0.050000000000000003,21,0.050000000000000003
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,miscorrectionRate,1.0,5000,5000,0,0,1.0,0.080000000000000002,34,0.080952380952380956
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,miscorrectionRate,1.0,5000,5000,0,0,1.0,0.10000000000000001,42,0.10000000000000001
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,miscorrectionRate,1.0,5000,5000,0,0,1.0,0.12,50,0.11904761904761904
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,miscorrectionRate,1.0,5000,5000,0,0,1.0,0.14999999999999999,63,0.14999999999999999
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,miscorrectionRate,1.0,5000,5000,0,0,1.0,0.20000000000000001,84,0.20000000000000001
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,miscorrectionRate,0.0,50000,0,1,1,1e-05,0,0,0
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.02,8,0.020202020202020204
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,miscorrectionRate,0.0004,5000,2,0,0,0.0004,0.050000000000000003,20,0.050505050505050504
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,miscorrectionRate,0.0006,5000,3,0,0,0.0006,0.080000000000000002,32,0.080808080808080815
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,miscorrectionRate,0.0002,5000,1,0,0,0.0002,0.10000000000000001,40,0.10101010101010101
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,miscorrectionRate,0.0004,5000,2,0,0,0.0004,0.12,48,0.12121212121212122
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,miscorrectionRate,0.0002,5000,1,0,0,0.0002,0.14999999999999999,59,0.14898989898989898
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,miscorrectionRate,0.0006,5000,3,0,0,0.0006,0.20000000000000001,79,0.1994949494949495
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,miscorrectionRate,0.0,50000,0,1,1,1e-05,0,0,0
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,miscorrectionRate,0.0,50000,0,1,1,1e-05,0.02,8,0.020512820512820513
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.050000000000000003,20,0.05128205128205128
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.080000000000000002,31,0.079487179487179482
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.10000000000000001,39,0.10000000000000001
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.12,47,0.12051282051282051
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.14999999999999999,59,0.15128205128205127
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.20000000000000001,78,0.20000000000000001
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,miscorrectionRate,0.0,50000,0,1,1,1e-05,0,0,0
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,miscorrectionRate,0.0,50000,0,1,1,1e-05,0.02,9,0.021126760563380281
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.050000000000000003,21,0.049295774647887321
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.080000000000000002,34,0.079812206572769953
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.10000000000000001,43,0.10093896713615023
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.12,51,0.11971830985915492
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.14999999999999999,64,0.15023474178403756
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,miscorrectionRate,0.0,5000,0,1,1,0.0001,0.20000000000000001,85,0.19953051643192488
