caseId,legendLabel,payloadLength,encodedLength,actualRate,ebn0Db,snrDb,metricName,metricValue,totalFrames,errorCount,isZeroObserved,plotSurrogateUsed,plotValue,requestedBlockageRatio,blockageLengthSymbols,actualBlockageRatio
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,ber,3.5351089588377726e-05,41300,438,0,0,3.5351089588377726e-05,0,0,0
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,ber,0.010665333333333334,5000,15998,0,0,0.010665333333333334,0.02,8,0.019047619047619049
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,ber,0.026658,5000,39987,0,0,0.026658,0.050000000000000003,21,0.050000000000000003
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,ber,0.042542,5000,63813,0,0,0.042542,0.080000000000000002,34,0.080952380952380956
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,ber,0.052356,5000,78534,0,0,0.052356,0.10000000000000001,42,0.10000000000000001
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,ber,0.061876,5000,92814,0,0,0.061876,0.12,50,0.11904761904761904
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,ber,0.07781133333333333,5000,116717,0,0,0.07781133333333333,0.14999999999999999,63,0.14999999999999999
K300_S15,分块,300,420,0.7142857142857143,8,6.53871964321762,ber,0.10340466666666667,5000,155107,0,0,0.10340466666666667,0.20000000000000001,84,0.20000000000000001
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,ber,0.0,50000,0,1,1,3.3333333333333334e-08,0,0,0
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,ber,0.0009233333333333333,5000,1385,0,0,0.0009233333333333333,0.02,8,0.020202020202020204
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,ber,0.024992666666666667,5000,37489,0,0,0.024992666666666667,0.050000000000000003,20,0.050505050505050504
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,ber,0.04142666666666667,5000,62140,0,0,0.04142666666666667,0.080000000000000002,32,0.080808080808080815
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,ber,0.052378,5000,78567,0,0,0.052378,0.10000000000000001,40,0.10101010101010101
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,ber,0.06333533333333333,5000,95003,0,0,0.06333533333333333,0.12,48,0.12121212121212122
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,ber,0.079224,5000,118836,0,0,0.079224,0.14999999999999999,59,0.14898989898989898
K300_M255K207,255双块,300,396,0.75757575757575757,8,6.7942606879415015,ber,0.10627533333333333,5000,159413,0,0,0.10627533333333333,0.20000000000000001,79,0.1994949494949495
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,ber,0.0,50000,0,1,1,3.3333333333333334e-08,0,0,0
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,ber,5.333333333333333e-07,50000,8,0,0,5.333333333333333e-07,0.02,8,0.020512820512820513
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,ber,0.015509333333333333,5000,23264,0,0,0.015509333333333333,0.050000000000000003,20,0.05128205128205128
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,ber,0.040945333333333334,5000,61418,0,0,0.040945333333333334,0.080000000000000002,31,0.079487179487179482
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,ber,0.05231533333333333,5000,78473,0,0,0.05231533333333333,0.10000000000000001,39,0.10000000000000001
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,ber,0.06346,5000,95190,0,0,0.06346,0.12,47,0.12051282051282051
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,ber,0.08197466666666667,5000,122962,0,0,0.08197466666666667,0.14999999999999999,59,0.15128205128205127
K300_M511K421,421整块,300,390,0.76923076923076927,8,6.8605664769316324,ber,0.11042533333333333,5000,165638,0,0,0.11042533333333333,0.20000000000000001,78,0.20000000000000001
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,ber,0.0,50000,0,1,1,3.3333333333333334e-08,0,0,0
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,ber,0.0,50000,0,1,1,3.3333333333333334e-08,0.02,9,0.021126760563380281
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,ber,0.002585333333333333,5000,3878,0,0,0.002585333333333333,0.050000000000000003,21,0.049295774647887321
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,ber,0.036625333333333336,5000,54938,0,0,0.036625333333333336,0.080000000000000002,34,0.079812206572769953
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,ber,0.052678,5000,79017,0,0,0.052678,0.10000000000000001,43,0.10093896713615023
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,ber,0.06321866666666667,5000,94828,0,0,0.06321866666666667,0.12,51,0.11971830985915492
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,ber,0.079698,5000,119547,0,0,0.079698,0.14999999999999999,64,0.15023474178403756
K300_M511K385,385整块,300,426,0.70422535211267601,8,6.4771165561694346,ber,0.10957666666666667,5000,164365,0,0,0.10957666666666667,0.20000000000000001,85,0.19953051643192488
