caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-S200,20,5.000000,segmentCount,60781,19,19,19
BCH-S200,20,5.000000,initialSyndromeCount,60781,19,19,19
BCH-S200,20,5.000000,nonzeroSyndromeCount,5235,1.6364488902782119,4,7
BCH-S200,20,5.000000,syndromeCalculationCount,66016,20.636448890278213,23,26
BCH-S200,20,5.000000,syndromeBitTestCount,726176,227.00093779306033,253,286
BCH-S200,20,5.000000,syndromeXorCount,1082322,338.33135354798372,393,465
BCH-S200,20,5.000000,syndromeShiftCount,360774,112.77711784932791,131,155
BCH-S200,20,5.000000,tableLookupCount,5235,1.6364488902782119,4,7
BCH-S200,20,5.000000,lookupHitCount,5235,1.6364488902782119,4,7
BCH-S200,20,5.000000,lookupMissCount,0,0,0,0
BCH-S200,20,5.000000,bitFlipCount,5235,1.6364488902782119,4,7
BCH-S200,20,5.000000,postSyndromeCheckCount,5235,1.6364488902782119,4,7
BCH-S200,20,5.000000,correctedSegmentCount,5235,1.6364488902782119,4,7
BCH-S200,20,5.000000,failedSegmentCount,0,0,0,0
BCH-S200,20,5.000000,miscorrectedSegmentCount,0,0,0,0
BCH-S200,20,5.000000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-S200,20,5.000000,syndromeValueCount,0,0,0,0
BCH-S200,20,5.000000,syndromeEvaluationCount,0,0,0,0
BCH-S200,20,5.000000,bmIterationCount,0,0,0,0
BCH-S200,20,5.000000,bmDiscrepancyCount,0,0,0,0
BCH-S200,20,5.000000,bmLocatorUpdateCount,0,0,0,0
BCH-S200,20,5.000000,bmPolynomialCopyCount,0,0,0,0
BCH-S200,20,5.000000,chienPositionTestCount,0,0,0,0
BCH-S200,20,5.000000,chienPolynomialEvaluationCount,0,0,0,0
BCH-S200,20,5.000000,chienRootCount,0,0,0,0
BCH-S200,20,5.000000,gfAddCount,0,0,0,0
BCH-S200,20,5.000000,gfMultiplyCount,0,0,0,0
BCH-S200,20,5.000000,gfDivideCount,0,0,0,0
BCH-S200,20,5.000000,gfInverseCount,0,0,0,0
BCH-S200,20,5.000000,locatorDegree,0,0,0,0
BCH-S200,20,5.000000,rootCount,0,0,0,0
BCH-S200,20,5.000000,decoderFailureCount,0,0,0,0
BCH-S200,20,5.000000,miscorrectionCount,200,0.062519537355423566,1,1
