caseName,ebn0Db,snrIndex,frameIndex,noiseHash,channelHardBitErrors,decodedBitErrors,trueSuccess,reportedSuccess,miscorrected,decoderFailure,frameStatus
BCH-S300,4,2,0,6602a6637734b401c8dc3328a2f95e7d5a3f3743aa2ea43c651d99966e2a10d7,18,5,0,1,1,0,CORRECTED
BCH-S300,4,2,1,f73e3ef7eab07648f64a6d66dcc167b187d5285ecc9fb6ef93e0055e8a2acd48,14,6,0,1,1,0,CORRECTED
BCH-S300,4,2,2,42ce7ea6a14ad9774c57242a6a8cd9bb1966cd0ca0d0673b50535f0f655ed7ef,13,6,0,1,1,0,CORRECTED
BCH-S300,4,2,3,4519474a57ca4698e6fa8a18790009ced65ee38f201c462747f0da3422018c69,9,0,1,1,0,0,CORRECTED
BCH-S300,4,2,4,38ff1236c883e8622fbe6f156dc6c4697aa1d68dbd22edab8a12a2c6264247fd,13,4,0,1,1,0,CORRECTED
BCH-S300,4,2,5,7116ad78f8cd06baf2e332296866d27266cd87899726fd339e9a1315e85f5137,16,8,0,1,1,0,CORRECTED
BCH-S300,4,2,6,471f3d23b855336bd14d11f8bd63a51cee57d69c4c1d88e922a5ac088167fa8a,19,6,0,1,1,0,CORRECTED
BCH-S300,4,2,7,2955134e7123cdc4f3a0d77ccff0a4d04b0d234413adb521966213f2449a4081,13,7,0,1,1,0,CORRECTED
BCH-S300,4,2,8,3d91927f840d31ead1544ef8aa92d4064f4fb60c89bb793215e875b832856267,15,8,0,1,1,0,CORRECTED
BCH-S300,4,2,9,78ac66f4ceb0cfae96e9c191017d2ab0298a14b8aff06c3c1f2e4b0ca4fd8787,9,0,1,1,0,0,CORRECTED
BCH-S300,4,2,10,872d7de955edd4bd7cc1f726fbf141c5fe2fa747e7fbefaf9085eb968bbdd414,13,2,0,1,1,0,CORRECTED
BCH-S300,4,2,11,3d92ed68b4c83880a3fe7c76936ec9e7ee6d63093497b7aa4b1d580bd4deaca2,9,1,0,1,1,0,CORRECTED
BCH-S300,4,2,12,95e58ed4038bdd34c8a0459a4389e9b2dcb075087eec7121eefc9311671587e3,16,7,0,1,1,0,CORRECTED
BCH-S300,4,2,13,e8b530e36e782477aec1994bcf35d3fc780dc9c958178201763a9987ec86f63b,10,5,0,1,1,0,CORRECTED
BCH-S300,4,2,14,4a2407e69ec4489305f2fb65ed655d6cff6ed4b363ff59384e65bd6032aab84e,7,0,1,1,0,0,CORRECTED
BCH-S300,4,2,15,7181da18fb397b6b4fb47000402b958e992d875bf59bbe2c3e74d4a9360e99a1,8,2,0,1,1,0,CORRECTED
BCH-S300,4,2,16,3b20426f563edef19104963c1e06efb3a85b884518a6f2a512123ff58c88fcac,8,2,0,1,1,0,CORRECTED
BCH-S300,4,2,17,e7d41e35cbac7f8bf313e17faacd9c2b8a9822026d4ab0381a868724c462d835,17,6,0,1,1,0,CORRECTED
BCH-S300,4,2,18,e66e8ac924896e53236d034cfab6ff2ab9c800bc1b13a33256ec600c486c04a8,9,4,0,1,1,0,CORRECTED
BCH-S300,4,2,19,46f1341c01dd52c3a0ac0aaa146edcceff290a9490a9ca817dd78fa76c1f1d85,15,6,0,1,1,0,CORRECTED
BCH-S300,4,2,20,906e8f3bd2e35e9d17dd8f24ae12fb0d1af1e14f2a498aa6b80386b13c9cbe3b,14,11,0,1,1,0,CORRECTED
BCH-S300,4,2,21,9fc27824bd296ef0407a33a819d3ba48dd343c378b24d2ab6fec9a3cce696f7a,10,3,0,1,1,0,CORRECTED
BCH-S300,4,2,22,e7d306146a5b7b2341f84e71ab038f723e57a3ace1a8286512f336c8c8c338fd,15,5,0,1,1,0,CORRECTED
BCH-S300,4,2,23,d8704990f119c3283371d62afe6117a18ec246f9d8a23d4901c624ec8c256b7f,9,2,0,1,1,0,CORRECTED
BCH-S300,4,2,24,74ab6f18a195256d9bd21aa374288d0b2606b526981fbeddda04e2fa005ffef7,10,1,0,1,1,0,CORRECTED
BCH-S300,4,2,25,5e477bfb02dc54b2f366a3fa222d3a6b2b0fca71997d1749069d28e27bfaf2a6,17,9,0,1,1,0,CORRECTED
BCH-S300,4,2,26,ce64a29a81b88380b590650b18b54ab96b3334ad6141c64a240ff23c33cf3d55,7,4,0,1,1,0,CORRECTED
BCH-S300,4,2,27,623a525180623ff71d85a044be1c48232ae1ecda2d2dc0cd7da18505925833b0,12,3,0,1,1,0,CORRECTED
BCH-S300,4,2,28,232581fc23b4c99ce9b35d5d982b1f5b1642586269d9fe018294dd7c97a2b7bf,12,3,0,1,1,0,CORRECTED
BCH-S300,4,2,29,24b5f9f232ff9c6eb02af99322bd667f6dcd94d8d3e4600941e2e50dc679ff74,18,9,0,1,1,0,CORRECTED
BCH-S300,4,2,30,f1c63f78381b4cdfbf10373c660c9941ddd97caf5bf3c9412256240c9bf48276,8,3,0,1,1,0,CORRECTED
BCH-S300,4,2,31,21a16b977af28cb0efdcc6b3608b50e79ee642edc4fba56dbff6a78162b75d87,13,3,0,1,1,0,CORRECTED
BCH-S300,4,2,32,7755f009e8b1438e4c70c997d0096e005d2fad6d8249a21ba1c6dd6524ea45e7,12,0,1,1,0,0,CORRECTED
BCH-S300,4,2,33,621a9e0923cac6e7c6a89ad43e98d6e12bccb9959641aeb0a1af183dbc6a3252,19,10,0,1,1,0,CORRECTED
BCH-S300,4,2,34,bc88801f5aea0a3d3a2a141b7c22b9c325d5a15ad4d5f7ff522b914b3b93ed52,12,3,0,1,1,0,CORRECTED
