caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-B200,28,9.000000,segmentCount,0,0,0,0
BCH-B200,28,9.000000,initialSyndromeCount,0,0,0,0
BCH-B200,28,9.000000,nonzeroSyndromeCount,0,0,0,0
BCH-B200,28,9.000000,syndromeCalculationCount,0,0,0,0
BCH-B200,28,9.000000,syndromeBitTestCount,0,0,0,0
BCH-B200,28,9.000000,syndromeXorCount,0,0,0,0
BCH-B200,28,9.000000,syndromeShiftCount,0,0,0,0
BCH-B200,28,9.000000,tableLookupCount,0,0,0,0
BCH-B200,28,9.000000,lookupHitCount,0,0,0,0
BCH-B200,28,9.000000,lookupMissCount,0,0,0,0
BCH-B200,28,9.000000,bitFlipCount,422,0.0084399999999999996,0,2
BCH-B200,28,9.000000,postSyndromeCheckCount,50000,1,1,1
BCH-B200,28,9.000000,correctedSegmentCount,0,0,0,0
BCH-B200,28,9.000000,failedSegmentCount,0,0,0,0
BCH-B200,28,9.000000,miscorrectedSegmentCount,0,0,0,0
BCH-B200,28,9.000000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-B200,28,9.000000,syndromeValueCount,600000,12,12,12
BCH-B200,28,9.000000,syndromeEvaluationCount,153000000,3060,3060,3060
BCH-B200,28,9.000000,bmIterationCount,5052,0.10104,0,12
BCH-B200,28,9.000000,bmDiscrepancyCount,5052,0.10104,0,12
BCH-B200,28,9.000000,bmLocatorUpdateCount,422,0.0084399999999999996,0,2
BCH-B200,28,9.000000,bmPolynomialCopyCount,422,0.0084399999999999996,0,2
BCH-B200,28,9.000000,chienPositionTestCount,107355,2.1471,0,255
BCH-B200,28,9.000000,chienPolynomialEvaluationCount,107355,2.1471,0,255
BCH-B200,28,9.000000,chienRootCount,422,0.0084399999999999996,0,2
BCH-B200,28,9.000000,gfAddCount,148997587,2979.95174,3288,4038
BCH-B200,28,9.000000,gfMultiplyCount,220027,4.4005400000000003,0,787
BCH-B200,28,9.000000,gfDivideCount,422,0.0084399999999999996,0,2
BCH-B200,28,9.000000,gfInverseCount,0,0,0,0
BCH-B200,28,9.000000,locatorDegree,422,0.0084399999999999996,0,2
BCH-B200,28,9.000000,rootCount,422,0.0084399999999999996,0,2
BCH-B200,28,9.000000,decoderFailureCount,0,0,0,0
BCH-B200,28,9.000000,miscorrectionCount,0,0,0,0
