actualLength,esN0Db,algorithm,sigmaSquared,expectedSigmaSquared,sigmaMatch,ebN0Db,expectedEbN0Db,ebN0Match,status
480,7.5,DIRECT_LAYERED_NMS,0.08891397050194613,0.08891397050194613,True,9.541199826559248,9.541199826559248,True,PASS
480,7.5,DIRECT_LAYERED_SPA_BP,0.08891397050194613,0.08891397050194613,True,9.541199826559248,9.541199826559248,True,PASS
480,8.0,DIRECT_LAYERED_NMS,0.07924465962305566,0.07924465962305566,True,10.041199826559248,10.041199826559248,True,PASS
480,8.0,DIRECT_LAYERED_SPA_BP,0.07924465962305566,0.07924465962305566,True,10.041199826559248,10.041199826559248,True,PASS
480,8.5,DIRECT_LAYERED_NMS,0.07062687723113772,0.07062687723113772,True,10.541199826559248,10.541199826559248,True,PASS
480,8.5,DIRECT_LAYERED_SPA_BP,0.07062687723113772,0.07062687723113772,True,10.541199826559248,10.541199826559248,True,PASS
480,9.0,DIRECT_LAYERED_NMS,0.06294627058970835,0.06294627058970835,True,11.041199826559248,11.041199826559248,True,PASS
480,9.0,DIRECT_LAYERED_SPA_BP,0.06294627058970835,0.06294627058970835,True,11.041199826559248,11.041199826559248,True,PASS
480,9.5,DIRECT_LAYERED_NMS,0.05610092271509818,0.05610092271509818,True,11.541199826559248,11.541199826559248,True,PASS
480,9.5,DIRECT_LAYERED_SPA_BP,0.05610092271509818,0.05610092271509818,True,11.541199826559248,11.541199826559248,True,PASS
480,10.0,DIRECT_LAYERED_NMS,0.05,0.05,True,12.041199826559248,12.041199826559248,True,PASS
480,10.0,DIRECT_LAYERED_SPA_BP,0.05,0.05,True,12.041199826559248,12.041199826559248,True,PASS
