stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,interleaverMode,interleaverDepth,interleaverRows,interleaverColumns,interleaverBlockCount,interleaverSeed,permutationFile,permutationSha256,burstLengthIndex,burstLengthBits,burstRatio,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,interleaverApplyTimeTotalNs,deinterleaverApplyTimeTotalNs,decoderTimeTotalNs,interleaverTimeMeanNs,deinterleaverTimeMeanNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,interleaverBufferBits,interleaverBufferBytes,interleaverStartupDelayBits,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,16,16,18,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,3e176e22f2606ff990324081ee68cc2f588770bc0ecb7b9e0911f2b1505ef056,3,10,0.035087719298245612,1397048147,50000,10000000,0,0,50000,0,50000,0,0,500000,10,10,1,1,32773400,33826600,385121600,655,676,7702,6200,10500,15300,188000,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D16_L10.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,16,16,18,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,3e176e22f2606ff990324081ee68cc2f588770bc0ecb7b9e0911f2b1505ef056,4,15,0.052631578947368418,1397048147,50000,10000000,0,0,50000,0,50000,0,0,750000,15,15,1,1,32839200,33774600,405080600,656,675,8101,6700,10800,15700,477200,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D16_L15.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,16,16,18,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,3e176e22f2606ff990324081ee68cc2f588770bc0ecb7b9e0911f2b1505ef056,5,20,0.070175438596491224,1397048147,1000,200000,8470,1000,1000,0,0,1000,0,16138,16.138000000000002,17,2,2,771600,819100,9907500,771,819,9907,10600,11600,22800,108300,285,36,285,0.042349999999999999,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D16_L20.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,16,16,18,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,3e176e22f2606ff990324081ee68cc2f588770bc0ecb7b9e0911f2b1505ef056,6,30,0.10526315789473684,1397048147,1000,200000,29015,1000,1000,0,0,1000,0,16694,16.693999999999999,19,2,2,513300,551900,6905800,513,551,6905,6600,7100,14500,40200,285,36,285,0.14507500000000001,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D16_L30.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,4,4,62,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,bb300a094e912b7f4f05e394521c66e9cb15f60ab7f673ff809e87cbddceb4e8,0,3,0.012096774193548387,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,3,3,28681000,30088300,747491900,573,601,14949,13300,20100,27600,726600,248,31,248,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D4_L3.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,4,4,62,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,bb300a094e912b7f4f05e394521c66e9cb15f60ab7f673ff809e87cbddceb4e8,1,5,0.020161290322580645,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,5,5,57951600,49441700,1395366700,1159,988,27907,20000,39100,158000,14288200,248,31,248,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D4_L5.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,4,4,62,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,bb300a094e912b7f4f05e394521c66e9cb15f60ab7f673ff809e87cbddceb4e8,2,8,0.032258064516129031,1397048147,1000,200000,6412,1000,0,1000,0,0,0,1000,1,1,8,8,552800,584900,18795500,552,584,18795,16100,25800,29000,583300,248,31,248,0.032059999999999998,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D4_L8.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,4,4,62,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,bb300a094e912b7f4f05e394521c66e9cb15f60ab7f673ff809e87cbddceb4e8,3,10,0.040322580645161289,1397048147,1000,200000,8073,1000,0,1000,0,0,0,1000,1,1,10,10,632500,660100,19479100,632,660,19479,17800,23500,35200,110700,248,31,248,0.040364999999999998,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D4_L10.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,4,4,62,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,bb300a094e912b7f4f05e394521c66e9cb15f60ab7f673ff809e87cbddceb4e8,4,15,0.060483870967741937,1397048147,1000,200000,11985,1000,0,1000,0,0,0,1000,1,1,15,15,535900,570200,17577100,535,570,17577,16200,24800,26600,61800,248,31,248,0.059924999999999999,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D4_L15.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,4,4,62,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,bb300a094e912b7f4f05e394521c66e9cb15f60ab7f673ff809e87cbddceb4e8,5,20,0.080645161290322578,1397048147,1000,200000,16014,1000,0,1000,0,0,0,1000,1,1,20,20,1213100,1244700,37150100,1213,1244,37150,22800,62200,279800,2494300,248,31,248,0.080070000000000002,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D4_L20.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,4,4,62,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,bb300a094e912b7f4f05e394521c66e9cb15f60ab7f673ff809e87cbddceb4e8,6,30,0.12096774193548387,1397048147,1000,200000,23848,1000,0,1000,0,0,0,1000,1,1,30,30,656800,733100,19453500,656,733,19453,16700,26100,33300,71500,248,31,248,0.11924,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D4_L30.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,16,16,16,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,63a09628a7e11c5ac40070a16137d2caad4f0e6435896cd0df6561bebf10e5cb,0,3,0.012096774193548387,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,3,3,29392700,30941200,760098900,587,618,15201,13400,21100,27700,398100,248,31,248,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D16_L3.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,16,16,16,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,63a09628a7e11c5ac40070a16137d2caad4f0e6435896cd0df6561bebf10e5cb,1,5,0.020161290322580645,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,5,5,62823300,54493300,1702312500,1256,1089,34046,20200,54300,261900,15158500,248,31,248,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D16_L5.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,16,16,16,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,63a09628a7e11c5ac40070a16137d2caad4f0e6435896cd0df6561bebf10e5cb,2,8,0.032258064516129031,1397048147,1000,200000,6479,1000,0,1000,0,0,0,1000,1,1,8,8,728600,778200,24509300,728,778,24509,20800,35500,98400,690100,248,31,248,0.032395,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D16_L8.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,16,16,16,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,63a09628a7e11c5ac40070a16137d2caad4f0e6435896cd0df6561bebf10e5cb,3,10,0.040322580645161289,1397048147,1000,200000,8147,1000,0,1000,0,0,0,1000,1,1,10,10,582200,636700,19132100,582,636,19132,16600,25300,40400,223200,248,31,248,0.040735,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D16_L10.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,16,16,16,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,63a09628a7e11c5ac40070a16137d2caad4f0e6435896cd0df6561bebf10e5cb,4,15,0.060483870967741937,1397048147,1000,200000,12089,1000,0,1000,0,0,0,1000,1,1,15,15,625800,696200,20021000,625,696,20021,18100,27300,36800,42500,248,31,248,0.060444999999999999,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D16_L15.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,16,16,16,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,63a09628a7e11c5ac40070a16137d2caad4f0e6435896cd0df6561bebf10e5cb,5,20,0.080645161290322578,1397048147,1000,200000,16121,1000,0,1000,0,0,0,1000,1,1,20,20,1309200,939900,43257700,1309,939,43257,21500,67000,330400,8400600,248,31,248,0.080604999999999996,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D16_L20.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,16,16,16,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,63a09628a7e11c5ac40070a16137d2caad4f0e6435896cd0df6561bebf10e5cb,6,30,0.12096774193548387,1397048147,1000,200000,24156,1000,0,1000,0,0,0,1000,1,1,30,30,1155100,1157600,38925700,1155,1157,38925,21800,80500,461900,2434200,248,31,248,0.12078,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D16_L30.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,ROW_COLUMN,4,4,73,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,f497c93d8a6fa61a97d607a9de76ee7295982cb6ef1b6bc2e27c04bb726a491e,0,3,0.010344827586206896,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,3,3,77721900,64179800,2626194000,1554,1283,52523,34400,91800,344400,21672600,290,37,290,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M511K421_ROW_COLUMN_D4_L3.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,ROW_COLUMN,4,4,73,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,f497c93d8a6fa61a97d607a9de76ee7295982cb6ef1b6bc2e27c04bb726a491e,1,5,0.017241379310344827,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,5,5,63065700,63281500,3080394100,1261,1265,61607,41000,105900,384400,23716600,290,37,290,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M511K421_ROW_COLUMN_D4_L5.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,ROW_COLUMN,4,4,73,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,f497c93d8a6fa61a97d607a9de76ee7295982cb6ef1b6bc2e27c04bb726a491e,2,8,0.027586206896551724,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,8,8,45621600,49986100,2856390200,912,999,57127,49900,73800,194700,11238100,290,37,290,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M511K421_ROW_COLUMN_D4_L8.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,ROW_COLUMN,4,4,73,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,f497c93d8a6fa61a97d607a9de76ee7295982cb6ef1b6bc2e27c04bb726a491e,3,10,0.034482758620689655,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,10,10,47896600,49292300,3516155700,957,985,70323,57300,91200,298900,21629900,290,37,290,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M511K421_ROW_COLUMN_D4_L10.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,ROW_COLUMN,4,4,73,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,f497c93d8a6fa61a97d607a9de76ee7295982cb6ef1b6bc2e27c04bb726a491e,4,15,0.051724137931034482,1397048147,1000,200000,10343,1000,0,1000,0,0,0,1000,1,1,15,15,870200,919100,60574400,870,919,60574,57800,73700,85400,836700,290,37,290,0.051714999999999997,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M511K421_ROW_COLUMN_D4_L15.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,ROW_COLUMN,4,4,73,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,f497c93d8a6fa61a97d607a9de76ee7295982cb6ef1b6bc2e27c04bb726a491e,5,20,0.068965517241379309,1397048147,1000,200000,13860,1000,0,1000,0,0,0,1000,1,1,20,20,710000,751900,53824900,710,751,53824,53000,71700,96300,205400,290,37,290,0.0693,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M511K421_ROW_COLUMN_D4_L20.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,ROW_COLUMN,4,4,73,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,f497c93d8a6fa61a97d607a9de76ee7295982cb6ef1b6bc2e27c04bb726a491e,6,30,0.10344827586206896,1397048147,1000,200000,20731,1000,0,1000,0,0,0,1000,1,1,30,30,824000,858500,57236600,824,858,57236,54600,72100,94300,262300,290,37,290,0.103655,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M511K421_ROW_COLUMN_D4_L30.json,
