stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,interleaverMode,interleaverDepth,interleaverRows,interleaverColumns,interleaverBlockCount,interleaverSeed,permutationFile,permutationSha256,burstLengthIndex,burstLengthBits,burstRatio,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,interleaverApplyTimeTotalNs,deinterleaverApplyTimeTotalNs,decoderTimeTotalNs,interleaverTimeMeanNs,deinterleaverTimeMeanNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,interleaverBufferBits,interleaverBufferBytes,interleaverStartupDelayBits,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,b00e0066407eab7f2b2598c86c3c145c7be81dc1f67896a63cb4e42c7d71e481,0,1,0.0035087719298245615,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,1,1,83196500,45333800,480295500,1663,906,9605,7900,10100,35500,12004600,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L1.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,b00e0066407eab7f2b2598c86c3c145c7be81dc1f67896a63cb4e42c7d71e481,1,2,0.0070175438596491229,1397048147,50000,10000000,0,0,50000,0,50000,0,0,100000,2,2,1,1,45925900,46020200,490544600,918,920,9810,7900,10000,33600,39619200,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L2.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,b00e0066407eab7f2b2598c86c3c145c7be81dc1f67896a63cb4e42c7d71e481,2,3,0.010526315789473684,1397048147,50000,10000000,0,0,50000,0,50000,0,0,150000,3,3,1,1,45897600,45182700,486436800,917,903,9728,8000,10100,34600,15122300,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L3.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,b00e0066407eab7f2b2598c86c3c145c7be81dc1f67896a63cb4e42c7d71e481,3,5,0.017543859649122806,1397048147,27998,5599600,513,200,27998,0,27798,200,0,139790,4.9928566326166157,5,2,1.0071433673833845,15696100,16115500,176816000,560,575,6315,5700,8900,13200,354700,285,36,285,9.1613686691906563e-05,0.0071433673833845275,0,0.0071433673833845275,0,0.9928566326166155,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L5.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,b00e0066407eab7f2b2598c86c3c145c7be81dc1f67896a63cb4e42c7d71e481,4,8,0.028070175438596492,1397048147,1000,200000,1758,774,1000,0,226,774,0,7174,7.1740000000000004,8,2,1.821,637700,694000,7237800,637,694,7237,6000,10100,13900,27300,285,36,285,0.0087899999999999992,0.77400000000000002,0,0.77400000000000002,0,0.22600000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L8.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,b00e0066407eab7f2b2598c86c3c145c7be81dc1f67896a63cb4e42c7d71e481,5,10,0.035087719298245612,1397048147,1000,200000,5431,1000,1000,0,0,1000,0,7505,7.5049999999999999,9,2,2,570800,623100,7049200,570,623,7049,6100,9400,15000,133100,285,36,285,0.027154999999999999,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L10.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,b00e0066407eab7f2b2598c86c3c145c7be81dc1f67896a63cb4e42c7d71e481,6,15,0.052631578947368418,1397048147,1000,200000,13312,1000,1000,0,0,1000,0,8357,8.3569999999999993,10,3,2.6440000000000001,579700,601700,6740800,579,601,6740,6100,9300,10600,88500,285,36,285,0.066559999999999994,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L15.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,b00e0066407eab7f2b2598c86c3c145c7be81dc1f67896a63cb4e42c7d71e481,7,20,0.070175438596491224,1397048147,1000,200000,18246,1000,1000,0,0,1000,0,8733,8.7330000000000005,10,3,3,552400,593300,6709900,552,593,6709,6100,9300,14900,51900,285,36,285,0.091230000000000006,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L20.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,b00e0066407eab7f2b2598c86c3c145c7be81dc1f67896a63cb4e42c7d71e481,8,30,0.10526315789473684,1397048147,1000,200000,25788,1000,1000,0,0,1000,0,9380,9.3800000000000008,10,5,4.5430000000000001,691600,733000,8215300,691,733,8215,8500,10400,12500,25300,285,36,285,0.12894,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L30.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,PSEUDORANDOM,8,0,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,63fb1b01aa485e46b6779f3c63933326a6531c0209aaf6b5db394efa80200e1e,0,1,0.0035087719298245615,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,1,1,44988700,42736600,463215800,899,854,9264,7000,10300,38600,5195000,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_PSEUDORANDOM_D8_L1.json,
