stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,interleaverMode,interleaverDepth,interleaverRows,interleaverColumns,interleaverBlockCount,interleaverSeed,permutationFile,permutationSha256,burstLengthIndex,burstLengthBits,burstRatio,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,interleaverApplyTimeTotalNs,deinterleaverApplyTimeTotalNs,decoderTimeTotalNs,interleaverTimeMeanNs,deinterleaverTimeMeanNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,interleaverBufferBits,interleaverBufferBytes,interleaverStartupDelayBits,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256,deltaFer,relativeFerReduction,ferImprovementRatio,ratioStatus,L_tol_1e_1,L_tol_1e_2,toleranceStatus,sourceStage,sourceGitCommit,reuseStatus
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,4,4,72,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2bf4fdd7dd4b4596de41b62f4037d780accd2b33eb4b171f897a7b69c62a2726,3,10,0.035087719298245612,1397048147,1000,200000,9437,1000,1000,0,0,1000,0,4366,4.3659999999999997,5,3,3,564700,607900,6443400,564,607,6443,5700,9100,11200,28800,285,36,285,0.047184999999999998,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D4_L10.json,0ac12547c6ebf101654fb0016c52e5cb8b94233036ef560869bd778900bcd0b5,-0.014000000000000012,-0.014198782961460458,0.98599999999999999,EXACT,3,3,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,4,4,72,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2bf4fdd7dd4b4596de41b62f4037d780accd2b33eb4b171f897a7b69c62a2726,4,15,0.052631578947368418,1397048147,1000,200000,12932,1000,1000,0,0,1000,0,4725,4.7249999999999996,5,5,4.0129999999999999,725000,757100,8043100,725,757,8043,6400,10500,10800,24800,285,36,285,0.064659999999999995,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D4_L15.json,420c9e5e71d06b1d99a2aaac0063322794d39c49743974b87ba37b76e77e3224,0,0,1,EXACT,3,3,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,4,4,72,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2bf4fdd7dd4b4596de41b62f4037d780accd2b33eb4b171f897a7b69c62a2726,5,20,0.070175438596491224,1397048147,1000,200000,17299,1000,1000,0,0,1000,0,5061,5.0609999999999999,6,6,5.0099999999999998,631400,662100,7634500,631,662,7634,5800,9800,11400,678700,285,36,285,0.086495000000000002,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D4_L20.json,624f6e2de7206cc41b8ee053ed3c34954dcdf59bfaa4c665d003cebcb1443ca6,0,0,1,EXACT,3,3,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,4,4,72,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2bf4fdd7dd4b4596de41b62f4037d780accd2b33eb4b171f897a7b69c62a2726,6,30,0.10526315789473684,1397048147,1000,200000,21637,1000,1000,0,0,1000,0,5729,5.7290000000000001,6,8,7.7789999999999999,629400,644100,6930800,629,644,6930,5800,10500,11500,41600,285,36,285,0.108185,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D4_L30.json,809105932b99549101c62986f17d5ac7eea24374f47bf5a52747c07f68d30754,0,0,1,EXACT,3,3,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,8,8,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2b312269240f77dde40f544b6f57c8a9c6c3d3ebdf8b3cced607cce08e57df4f,2,3,0.010526315789473684,1397048147,50000,10000000,0,0,50000,0,50000,0,0,150000,3,3,1,1,27772700,29110700,297240000,555,582,5944,5500,8500,11300,206500,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D8_L3.json,6687033669a4e1b1ec2c66981b34d7d90a677353ea7c0fc5c51684437da2b8f4,0.95799999999999996,1,,LOWER_BOUND_ONLY,8,5,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,8,8,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2b312269240f77dde40f544b6f57c8a9c6c3d3ebdf8b3cced607cce08e57df4f,3,5,0.017543859649122806,1397048147,50000,10000000,0,0,50000,0,50000,0,0,250000,5,5,1,1,33128100,35146700,357395100,662,702,7147,5800,9700,14400,785100,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D8_L5.json,e458e7364da84f19c4a8010c6e7b07a9b652ab67ba34c351c0ca4eeaf3341768,0.97399999999999998,1,,LOWER_BOUND_ONLY,8,5,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,8,8,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2b312269240f77dde40f544b6f57c8a9c6c3d3ebdf8b3cced607cce08e57df4f,4,8,0.028070175438596492,1397048147,3681,736200,476,200,3681,0,3481,200,0,29248,7.9456669383319749,8,2,1.0543330616680251,1909700,1977800,23044800,518,537,6260,5900,8200,9900,206700,285,36,285,0.00064656343384949741,0.054333061668024991,0,0.054333061668024991,0,0.94566693833197502,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D8_L8.json,739b316a24bc7efb8c3809aed0119ff6fce12646adff93163d75f79d0ccebae3,0.930666938331975,0.94483953130149745,18.128924999999999,EXACT,8,5,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,8,8,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2b312269240f77dde40f544b6f57c8a9c6c3d3ebdf8b3cced607cce08e57df4f,5,10,0.035087719298245612,1397048147,1000,200000,4139,995,1000,0,5,995,0,8103,8.1029999999999998,9,2,2,598600,645400,7011800,598,645,7011,6000,10100,10500,25700,285,36,285,0.020695000000000002,0.995,0,0.995,0,0.0050000000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D8_L10.json,24c8c285e77c53945553c9671c2afd80e0e263db12f91ffcc9e98d5d3c59e2ed,-0.009000000000000008,-0.0091277890466531526,0.99095477386934672,EXACT,8,5,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,8,8,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2b312269240f77dde40f544b6f57c8a9c6c3d3ebdf8b3cced607cce08e57df4f,6,15,0.052631578947368418,1397048147,1000,200000,14401,1000,1000,0,0,1000,0,8383,8.3829999999999991,10,3,2.0409999999999999,551800,584500,6388300,551,584,6388,6000,8500,10900,70700,285,36,285,0.072005,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D8_L15.json,234d064903e4c3e3c3809062243b6f2942b8d1acc870b60a48f855303bcf8f12,0,0,1,EXACT,8,5,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,8,8,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2b312269240f77dde40f544b6f57c8a9c6c3d3ebdf8b3cced607cce08e57df4f,7,20,0.070175438596491224,1397048147,1000,200000,18841,1000,1000,0,0,1000,0,8793,8.7929999999999993,10,3,3,566700,656400,6669000,566,656,6669,6000,9900,10500,95600,285,36,285,0.094204999999999997,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D8_L20.json,b7960dd6294b1b9b0f8a73df01ad6fea44ccb80c84fbee628396cf24e587d57e,0,0,1,EXACT,8,5,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,8,8,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2b312269240f77dde40f544b6f57c8a9c6c3d3ebdf8b3cced607cce08e57df4f,8,30,0.10526315789473684,1397048147,1000,200000,25906,1000,1000,0,0,1000,0,9439,9.4390000000000001,10,4,4,648500,677800,7655400,648,677,7655,6200,10100,16500,43000,285,36,285,0.12953000000000001,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D8_L30.json,587970e959c753869d27c35b03ec46b458cf1ea8963a40befc278823d7f47cbc,0,0,1,EXACT,8,5,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,16,16,18,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,3e176e22f2606ff990324081ee68cc2f588770bc0ecb7b9e0911f2b1505ef056,0,3,0.010526315789473684,1397048147,50000,10000000,0,0,50000,0,50000,0,0,150000,3,3,1,1,32680800,33502000,343956200,653,670,6879,5600,9500,14200,635000,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D16_L3.json,319218b931ebd9005dbfc5abaaff76873105a4261e983d21aac688d0fb340bd8,0.95799999999999996,1,,LOWER_BOUND_ONLY,15,15,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,16,16,18,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,3e176e22f2606ff990324081ee68cc2f588770bc0ecb7b9e0911f2b1505ef056,1,5,0.017543859649122806,1397048147,50000,10000000,0,0,50000,0,50000,0,0,250000,5,5,1,1,32923000,36457500,375944000,658,729,7518,6100,10300,15200,799900,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D16_L5.json,fa95938cd86f01e490014ca219493f60785f6667457cf9e5ccafac602f9987f6,0.97399999999999998,1,,LOWER_BOUND_ONLY,15,15,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,16,16,18,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,3e176e22f2606ff990324081ee68cc2f588770bc0ecb7b9e0911f2b1505ef056,2,8,0.028070175438596492,1397048147,50000,10000000,0,0,50000,0,50000,0,0,400000,8,8,1,1,32806300,33720800,379629100,656,674,7592,6100,10300,15500,711200,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D16_L8.json,9535d2d2036f2155a1c2049f3e79d825155c234ff79e41ec3e3b554438e19f9d,0.98499999999999999,1,,LOWER_BOUND_ONLY,15,15,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,16,16,18,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,3e176e22f2606ff990324081ee68cc2f588770bc0ecb7b9e0911f2b1505ef056,3,10,0.035087719298245612,1397048147,50000,10000000,0,0,50000,0,50000,0,0,500000,10,10,1,1,32773400,33826600,385121600,655,676,7702,6200,10500,15300,188000,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D16_L10.json,3ca87ccdaeda33e08c38312dbc66543c957e43b67196c3e622c7a1afccbcd790,0.98599999999999999,1,,LOWER_BOUND_ONLY,15,15,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,16,16,18,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,3e176e22f2606ff990324081ee68cc2f588770bc0ecb7b9e0911f2b1505ef056,4,15,0.052631578947368418,1397048147,50000,10000000,0,0,50000,0,50000,0,0,750000,15,15,1,1,32839200,33774600,405080600,656,675,8101,6700,10800,15700,477200,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D16_L15.json,46383a3dfd777e7b453cf11583bd85298e2555dd9611d7d4c9d450f1b39d7983,1,1,,LOWER_BOUND_ONLY,15,15,OBSERVED,stage15_interleaving_formal,c56ea139a842ce7156261a02174dba399024849b,SIMULATED_STAGE15
