runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,windowBits,slideBits,dtb,minFrames,targetFrameErrors,maxFrames,sourceStage09RowId
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,-4.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,-4.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,-4.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,-4.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,-4.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,-4.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,-3.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,-3.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,-3.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,-3.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,-3.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,-3.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,-3.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,-3.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,-2.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,-2.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,-2.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,-2.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,-2.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,-2.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,-2.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,-2.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,-1.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,-1.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,-1.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,-1.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,-1.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,-1.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,-1.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,-1.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,-0.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,-0.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,-0.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,-0.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,0.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,0.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,0.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,0.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,0.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,0.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,0.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,0.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,1.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,1.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,1.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,1.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,1.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,1.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,1.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,1.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,2.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,2.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,2.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,2.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,2.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,2.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,2.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,2.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,3.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,3.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,3.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,3.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,3.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,3.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,3.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,3.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,4.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,4.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,4.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,4.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,4.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,4.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,4.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,4.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,5.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,5.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,5.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,5.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,5.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,5.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,5.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,5.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,6.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,6.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,6.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,6.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,6.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,6.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,6.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,6.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,7.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,7.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,7.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,7.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,7.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,7.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,7.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,7.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,8.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,8.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,8.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,8.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,8.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,8.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,8.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,8.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,9.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,9.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,9.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,9.0,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,9.5,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,9.5,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,9.5,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,9.5,128,25,98,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D126,R34,GRID,10.0,160,25,126,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W160-S25-D112,R34,GRID,10.0,160,25,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W192-S50-D112,R34,GRID,10.0,192,50,112,1000,200,50000,COARSE_GRID
formal_coarse,AUTO_SELECTED,W128-S25-D98,R34,GRID,10.0,128,25,98,1000,200,50000,COARSE_GRID
