runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason
prescan_supplement,R34_GATE_SUPPLEMENT,W160-S25-D112,R34,FER_030,1.3,1.3,2.635389083702175,0.73529411764705888,0.3706551206504588,160,25,112,1000,5307,301,0.017690000000000001,0.30099999999999999,0.017224427797987833,0.018167923870542804,0.27337621044619009,0.33014683943106082,0.017683333333333332,0.017694444444444443,116,13,0.0066889632107023471,181,136.16666666666666,186,206,407,37.5,58,7,7,7,142206000,978000,1575.5732,2357.8000000000002,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W160-S25-D112,STAGE13-3400,TARGET_ERRORS_REACHED
prescan_supplement,R34_GATE_SUPPLEMENT,W192-S25-D112,R34,FER_030,1.3,1.3,2.635389083702175,0.73529411764705888,0.3706551206504588,192,25,112,1000,5295,301,0.017649999999999999,0.30099999999999999,0.01718495227148515,0.018127400421421386,0.27337621044619009,0.33014683943106082,0.017129999999999999,0.017909999999999999,104,12,0.0066889632107023471,181,141,220,240,407,45,92,6,6,6,145406000,866000,1553.9731000000024,2428.1999999999998,36864,36864,1536,38400,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W192-S25-D112,STAGE13-3400,TARGET_ERRORS_REACHED
prescan_supplement,R34_GATE_SUPPLEMENT,W160-S16-D112,R34,FER_030,1.3,1.3,2.635389083702175,0.73529411764705888,0.3706551206504588,160,16,112,1000,5314,302,0.017713333333333334,0.30199999999999999,0.017247455477065687,0.018191562260579011,0.2743457378772452,0.33116965848303465,0.017152439024390245,0.01838970588235294,127,15,0.010033444816053521,169,131.80000000000001,173,193,407,23.699999999999999,45,11,11,11,222846000,1426000,2384.7957000000033,3396.1999999999998,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W160-S16-D112,STAGE13-3400,TARGET_ERRORS_REACHED
prescan_supplement,R34_GATE_SUPPLEMENT,W192-S50-D112,R34,FER_030,1.3,1.3,2.635389083702175,0.73529411764705888,0.3706551206504588,192,50,112,1000,5289,300,0.01763,0.29999999999999999,0.017165214743143468,0.018107138461951021,0.27240684247700481,0.32912386091721718,0.018566666666666665,0.017395833333333333,78,8,0.0033444816053511735,214,144.5,208,215,407,64,67,4,4,4,93054000,642000,1042.3046000000006,1657,36864,36864,1536,38400,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W192-S50-D112,STAGE13-3400,TARGET_ERRORS_REACHED
prescan_supplement,R34_GATE_SUPPLEMENT,W160-S25-D126,R34,FER_030,1.3,1.3,2.635389083702175,0.73529411764705888,0.3706551206504588,160,25,126,1000,5266,299,0.017553333333333334,0.29899999999999999,0.017089555674151262,0.018029466160997043,0.27143763442230356,0.32810072248888961,0.017491666666666666,0.017594444444444444,55,5,0,200,145.5,199,206,407,34.333333333333336,40,7,7,7,142206000,1062000,1594.6140999999996,2318.9000000000001,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W160-S25-D126,STAGE13-3400,TARGET_ERRORS_REACHED
prescan_supplement,R34_GATE_SUPPLEMENT,W192-S25-D126,R34,FER_030,1.3,1.3,2.635389083702175,0.73529411764705888,0.3706551206504588,192,25,126,1000,5267,299,0.017556666666666668,0.29899999999999999,0.017092845150730368,0.018032843265719946,0.27143763442230356,0.32810072248888961,0.017000000000000001,0.017835,38,3,0,200,148.83333333333334,220,240,407,41.200000000000003,73,6,6,6,145406000,936000,1536.2956999999999,2294.1999999999998,36864,36864,1536,38400,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W192-S25-D126,STAGE13-3400,TARGET_ERRORS_REACHED
prescan_supplement,R34_GATE_SUPPLEMENT,W160-S25-D112,R34,FER_010,1.8999999999999999,1.8999999999999999,3.2353890837021746,0.73529411764705888,0.32282711451732771,160,25,112,1000,1077,95,0.0035899999999999999,0.095000000000000001,0.00338224369072372,0.0038104690703123245,0.078345234579047407,0.11475443979425223,0.0044916666666666664,0.002988888888888889,4,1,0,181,136.16666666666666,186,206,407,37.5,58,7,7,7,142206000,978000,1409.9998999999996,2030.0999999999999,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W160-S25-D112,STAGE13-3400,MAX_FRAMES_REACHED
prescan_supplement,R34_GATE_SUPPLEMENT,W192-S25-D112,R34,FER_010,1.8999999999999999,1.8999999999999999,3.2353890837021746,0.73529411764705888,0.32282711451732771,192,25,112,1000,1077,95,0.0035899999999999999,0.095000000000000001,0.00338224369072372,0.0038104690703123245,0.078345234579047407,0.11475443979425223,0.0047400000000000003,0.0030149999999999999,4,1,0,181,141,220,240,407,45,92,6,6,6,145406000,866000,1427.3713999999998,2152.0999999999999,36864,36864,1536,38400,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W192-S25-D112,STAGE13-3400,MAX_FRAMES_REACHED
prescan_supplement,R34_GATE_SUPPLEMENT,W160-S16-D112,R34,FER_010,1.8999999999999999,1.8999999999999999,3.2353890837021746,0.73529411764705888,0.32282711451732771,160,16,112,1000,1078,95,0.0035933333333333334,0.095000000000000001,0.0033854780488975248,0.0038139012934405277,0.078345234579047407,0.11475443979425223,0.0040182926829268294,0.0030808823529411763,5,1,0,169,131.80000000000001,173,193,407,23.699999999999999,45,11,11,11,222846000,1426000,2169.739100000003,3011.5999999999999,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W160-S16-D112,STAGE13-3400,MAX_FRAMES_REACHED
prescan_supplement,R34_GATE_SUPPLEMENT,W192-S50-D112,R34,FER_010,1.8999999999999999,1.8999999999999999,3.2353890837021746,0.73529411764705888,0.32282711451732771,192,50,112,1000,1073,95,0.0035766666666666668,0.095000000000000001,0.0033693067226579082,0.0037967397131701041,0.078345234579047407,0.11475443979425223,0.003933333333333333,0.0034875000000000001,0,0,0,214,144.5,208,215,407,64,67,4,4,4,93054000,642000,931.68019999999922,1426.3,36864,36864,1536,38400,0,0,300,1,2026072001,2026072903,0-999,CC-C-R34-S-W192-S50-D112,STAGE13-3400,MAX_FRAMES_REACHED
