plotId,caseId,legendLabel,xSourceColumn,xRaw,xDisplay,ySourceColumn,yRaw,yPlot,yIsZero,ferRaw,ferPlot,ferIsZero,berRaw,berPlot,berIsZero,plotSurrogateUsed,framesProcessed,payloadBitsProcessed
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0,0,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0.0035087719298245615,0.35087719298245612,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0.0070175438596491229,0.70175438596491224,fer,0.91700000000000004,0.91700000000000004,false,0.91700000000000004,0.91700000000000004,false,0.010385,0.010385,false,false,1000,200000
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0.010526315789473684,1.0526315789473684,fer,0.95799999999999996,0.95799999999999996,false,0.95799999999999996,0.95799999999999996,false,0.013265000000000001,0.013265000000000001,false,false,1000,200000
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0.014035087719298246,1.4035087719298245,fer,0.97699999999999998,0.97699999999999998,false,0.97699999999999998,0.97699999999999998,false,0.017315000000000001,0.017315000000000001,false,false,1000,200000
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0.017543859649122806,1.7543859649122806,fer,0.97399999999999998,0.97399999999999998,false,0.97399999999999998,0.97399999999999998,false,0.021735000000000001,0.021735000000000001,false,false,1000,200000
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0.021052631578947368,2.1052631578947367,fer,0.96699999999999997,0.96699999999999997,false,0.96699999999999997,0.96699999999999997,false,0.024375000000000001,0.024375000000000001,false,false,1000,200000
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0.028070175438596492,2.807017543859649,fer,0.98499999999999999,0.98499999999999999,false,0.98499999999999999,0.98499999999999999,false,0.03041,0.03041,false,false,1000,200000
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0.035087719298245612,3.5087719298245612,fer,0.98599999999999999,0.98599999999999999,false,0.98599999999999999,0.98599999999999999,false,0.036005000000000002,0.036005000000000002,false,false,1000,200000
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0.042105263157894736,4.2105263157894735,fer,0.98999999999999999,0.98999999999999999,false,0.98999999999999999,0.98999999999999999,false,0.041889999999999997,0.041889999999999997,false,false,1000,200000
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0.052631578947368418,5.2631578947368416,fer,1,1,false,1,1,false,0.053675,0.053675,false,false,1000,200000
stage14_burst_formal_k200_fer_vs_burst_ratio,K200_S15,分块200,burstRatio,0.070175438596491224,7.0175438596491224,fer,1,1,false,1,1,false,0.071419999999999997,0.071419999999999997,false,false,1000,200000
