plotId,caseId,legendLabel,xSourceColumn,xRaw,xDisplay,ySourceColumn,yRaw,yPlot,yIsZero,ferRaw,ferPlot,ferIsZero,berRaw,berPlot,berIsZero,plotSurrogateUsed,framesProcessed,payloadBitsProcessed
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,0,0,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,1,1,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,2,2,decoderFailureRate,0,0.00050000000000000001,true,0.91400000000000003,0.91400000000000003,false,0.0069533333333333331,0.0069533333333333331,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,3,3,decoderFailureRate,0,0.00050000000000000001,true,0.98499999999999999,0.98499999999999999,false,0.0091066666666666674,0.0091066666666666674,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,4,4,decoderFailureRate,0,0.00050000000000000001,true,0.98799999999999999,0.98799999999999999,false,0.011783333333333333,0.011783333333333333,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,5,5,decoderFailureRate,0,0.00050000000000000001,true,0.99399999999999999,0.99399999999999999,false,0.014749999999999999,0.014749999999999999,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,6,6,decoderFailureRate,0,0.00050000000000000001,true,0.98999999999999999,0.98999999999999999,false,0.016713333333333334,0.016713333333333334,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,8,8,decoderFailureRate,0,0.00050000000000000001,true,0.995,0.995,false,0.021056666666666668,0.021056666666666668,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,10,10,decoderFailureRate,0,0.00050000000000000001,true,0.99399999999999999,0.99399999999999999,false,0.024523333333333334,0.024523333333333334,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,12,12,decoderFailureRate,0,0.00050000000000000001,true,0.998,0.998,false,0.028113333333333334,0.028113333333333334,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,15,15,decoderFailureRate,0,0.00050000000000000001,true,1,1,false,0.036150000000000002,0.036150000000000002,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,20,20,decoderFailureRate,0,0.00050000000000000001,true,1,1,false,0.04816666666666667,0.04816666666666667,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,25,25,decoderFailureRate,0,0.00050000000000000001,true,1,1,false,0.060673333333333336,0.060673333333333336,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,30,30,decoderFailureRate,0,0.00050000000000000001,true,1,1,false,0.072706666666666669,0.072706666666666669,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,40,40,decoderFailureRate,0,0.00050000000000000001,true,1,1,false,0.097216666666666673,0.097216666666666673,false,true,1000,300000
stage14_burst_formal_k300_failure_vs_burst_length,K300_S15,分块300,burstLengthBits,50,50,decoderFailureRate,0,0.00050000000000000001,true,1,1,false,0.12172666666666666,0.12172666666666666,false,true,1000,300000
