plotId,caseId,legendLabel,xSourceColumn,xRaw,xDisplay,ySourceColumn,yRaw,yPlot,yIsZero,ferRaw,ferPlot,ferIsZero,berRaw,berPlot,berIsZero,plotSurrogateUsed,framesProcessed,payloadBitsProcessed
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.030769230769230771,3.0769230769230771,fer,0.80000000000000004,0.80000000000000004,false,0.80000000000000004,0.80000000000000004,false,0.031476666666666667,0.031476666666666667,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.038461538461538464,3.8461538461538463,fer,0.80300000000000005,0.80300000000000005,false,0.80300000000000005,0.80300000000000005,false,0.039046666666666667,0.039046666666666667,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.05128205128205128,5.1282051282051277,fer,0.78800000000000003,0.78800000000000003,false,0.78800000000000003,0.78800000000000003,false,0.050810000000000001,0.050810000000000001,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.064102564102564097,6.4102564102564097,fer,0.81899999999999995,0.81899999999999995,false,0.81899999999999995,0.81899999999999995,false,0.065519999999999995,0.065519999999999995,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.076923076923076927,7.6923076923076925,fer,0.80900000000000005,0.80900000000000005,false,0.80900000000000005,0.80900000000000005,false,0.077013333333333336,0.077013333333333336,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.10256410256410256,10.256410256410255,fer,0.82599999999999996,0.82599999999999996,false,0.82599999999999996,0.82599999999999996,false,0.10281,0.10281,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K421,421整块300,burstRatio,0.12820512820512819,12.820512820512819,fer,0.873,0.873,false,0.873,0.873,false,0.13372999999999999,0.13372999999999999,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0,0,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.0023474178403755869,0.23474178403755869,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.0046948356807511738,0.46948356807511737,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.0070422535211267607,0.70422535211267612,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.0093896713615023476,0.93896713615023475,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.011737089201877934,1.1737089201877933,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.014084507042253521,1.4084507042253522,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.018779342723004695,1.8779342723004695,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.023474178403755867,2.3474178403755865,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.028169014084507043,2.8169014084507045,fer,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,3.3333333333333334e-08,true,true,50000,15000000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.035211267605633804,3.5211267605633805,fer,0.72199999999999998,0.72199999999999998,false,0.72199999999999998,0.72199999999999998,false,0.035243333333333335,0.035243333333333335,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.046948356807511735,4.6948356807511731,fer,0.755,0.755,false,0.755,0.755,false,0.048473333333333334,0.048473333333333334,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.058685446009389672,5.868544600938967,fer,0.71899999999999997,0.71899999999999997,false,0.71899999999999997,0.71899999999999997,false,0.057103333333333332,0.057103333333333332,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.070422535211267609,7.042253521126761,fer,0.73799999999999999,0.73799999999999999,false,0.73799999999999999,0.73799999999999999,false,0.069546666666666673,0.069546666666666673,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.093896713615023469,9.3896713615023462,fer,0.75800000000000001,0.75800000000000001,false,0.75800000000000001,0.75800000000000001,false,0.094200000000000006,0.094200000000000006,false,false,1000,300000
stage14_burst_formal_k300_fer_vs_burst_ratio,K300_M511K385,385整块300,burstRatio,0.11737089201877934,11.737089201877934,fer,0.79200000000000004,0.79200000000000004,false,0.79200000000000004,0.79200000000000004,false,0.12043666666666666,0.12043666666666666,false,false,1000,300000
