plotId,caseId,legendLabel,xSourceColumn,xRaw,xDisplay,ySourceColumn,yRaw,yPlot,yIsZero,ferRaw,ferPlot,ferIsZero,berRaw,berPlot,berIsZero,plotSurrogateUsed,framesProcessed,payloadBitsProcessed
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,0,0,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,1,1,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,2,2,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,3,3,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,4,4,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,5,5,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,6,6,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,8,8,miscorrectionRate,0,0.00050000000000000001,true,0.81699999999999995,0.81699999999999995,false,0.032155000000000003,0.032155000000000003,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,10,10,miscorrectionRate,0,0.00050000000000000001,true,0.82899999999999996,0.82899999999999996,false,0.040669999999999998,0.040669999999999998,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,12,12,miscorrectionRate,0,0.00050000000000000001,true,0.83299999999999996,0.83299999999999996,false,0.048575,0.048575,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,15,15,miscorrectionRate,0,0.00050000000000000001,true,0.85199999999999998,0.85199999999999998,false,0.061585000000000001,0.061585000000000001,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,20,20,miscorrectionRate,0,0.00050000000000000001,true,0.89600000000000002,0.89600000000000002,false,0.085485000000000005,0.085485000000000005,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,25,25,miscorrectionRate,0,0.00050000000000000001,true,0.88900000000000001,0.88900000000000001,false,0.105265,0.105265,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,30,30,miscorrectionRate,0,0.00050000000000000001,true,0.90900000000000003,0.90900000000000003,false,0.12766,0.12766,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,40,40,miscorrectionRate,0,0.00050000000000000001,true,0.95299999999999996,0.95299999999999996,false,0.172435,0.172435,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,50,50,miscorrectionRate,0,0.00050000000000000001,true,1,1,false,0.22376499999999999,0.22376499999999999,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,0,0,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,1,1,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,2,2,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,3,3,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,4,4,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,5,5,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,6,6,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,8,8,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,10,10,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,12,12,miscorrectionRate,0,0.00050000000000000001,true,0.70999999999999996,0.70999999999999996,false,0.041279999999999997,0.041279999999999997,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,15,15,miscorrectionRate,0,0.00050000000000000001,true,0.71699999999999997,0.71699999999999997,false,0.052054999999999997,0.052054999999999997,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,20,20,miscorrectionRate,0,0.00050000000000000001,true,0.75900000000000001,0.75900000000000001,false,0.072550000000000003,0.072550000000000003,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,25,25,miscorrectionRate,0,0.00050000000000000001,true,0.76700000000000002,0.76700000000000002,false,0.089440000000000006,0.089440000000000006,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,30,30,miscorrectionRate,0,0.00050000000000000001,true,0.76600000000000001,0.76600000000000001,false,0.10647,0.10647,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,40,40,miscorrectionRate,0,0.00050000000000000001,true,0.78500000000000003,0.78500000000000003,false,0.14111499999999999,0.14111499999999999,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,50,50,miscorrectionRate,0,0.00050000000000000001,true,0.81799999999999995,0.81799999999999995,false,0.178235,0.178235,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,0,0,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,1,1,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,2,2,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,3,3,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,4,4,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,5,5,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,6,6,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,8,8,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,10,10,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,12,12,miscorrectionRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,15,15,miscorrectionRate,0,0.00050000000000000001,true,0.64100000000000001,0.64100000000000001,false,0.046519999999999999,0.046519999999999999,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,20,20,miscorrectionRate,0,0.00050000000000000001,true,0.65300000000000002,0.65300000000000002,false,0.062164999999999998,0.062164999999999998,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,25,25,miscorrectionRate,0,0.00050000000000000001,true,0.629,0.629,false,0.073440000000000005,0.073440000000000005,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,30,30,miscorrectionRate,0,0.00050000000000000001,true,0.65600000000000003,0.65600000000000003,false,0.091495000000000007,0.091495000000000007,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,40,40,miscorrectionRate,0,0.00050000000000000001,true,0.68100000000000005,0.68100000000000005,false,0.12242,0.12242,false,true,1000,200000
stage14_burst_formal_k200_miscorrection_vs_burst_length,K200_M511K385,385整块200,burstLengthBits,50,50,miscorrectionRate,0,0.00050000000000000001,true,0.70399999999999996,0.70399999999999996,false,0.15645999999999999,0.15645999999999999,false,true,1000,200000
