plotId,caseId,legendLabel,xSourceColumn,xRaw,xDisplay,ySourceColumn,yRaw,yPlot,yIsZero,ferRaw,ferPlot,ferIsZero,berRaw,berPlot,berIsZero,plotSurrogateUsed,framesProcessed,payloadBitsProcessed
stage14_burst_formal_k200_failure_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,8,8,decoderFailureRate,1,1,false,0.81699999999999995,0.81699999999999995,false,0.032155000000000003,0.032155000000000003,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,10,10,decoderFailureRate,1,1,false,0.82899999999999996,0.82899999999999996,false,0.040669999999999998,0.040669999999999998,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,12,12,decoderFailureRate,1,1,false,0.83299999999999996,0.83299999999999996,false,0.048575,0.048575,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,15,15,decoderFailureRate,1,1,false,0.85199999999999998,0.85199999999999998,false,0.061585000000000001,0.061585000000000001,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,20,20,decoderFailureRate,1,1,false,0.89600000000000002,0.89600000000000002,false,0.085485000000000005,0.085485000000000005,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,25,25,decoderFailureRate,1,1,false,0.88900000000000001,0.88900000000000001,false,0.105265,0.105265,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,30,30,decoderFailureRate,1,1,false,0.90900000000000003,0.90900000000000003,false,0.12766,0.12766,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,40,40,decoderFailureRate,1,1,false,0.95299999999999996,0.95299999999999996,false,0.172435,0.172435,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M255K207,255整块200,burstLengthBits,50,50,decoderFailureRate,1,1,false,1,1,false,0.22376499999999999,0.22376499999999999,false,false,1000,200000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,0,0,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
stage14_burst_formal_k200_failure_vs_burst_length,K200_M511K421,421整块200,burstLengthBits,1,1,decoderFailureRate,0,1.0000000000000001e-05,true,0,1.0000000000000001e-05,true,0,4.9999999999999998e-08,true,true,50000,10000000
