sourceRowId,caseId,xRaw,yRaw,xPlot,yPlot,isZeroPoint,sourceFile,sourceHash
32,CC-B-R12-H,7.0,0.0,7.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
33,CC-B-R12-H,7.5,0.0,7.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
34,CC-B-R12-H,8.0,0.0,8.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
35,CC-B-R12-H,8.5,0.0,8.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
36,CC-B-R12-H,9.0,0.0,9.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
37,CC-B-R12-H,9.5,0.0,9.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
38,CC-B-R12-H,10.0,0.0,10.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
39,CC-B-R12-S,-5.0,1.0,-5.0,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
40,CC-B-R12-S,-4.5,1.0,-4.5,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
41,CC-B-R12-S,-4.0,1.0,-4.0,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
42,CC-B-R12-S,-3.5,0.996,-3.5,0.996,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
43,CC-B-R12-S,-3.0,0.974,-3.0,0.974,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
44,CC-B-R12-S,-2.5,0.896,-2.5,0.896,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
45,CC-B-R12-S,-2.0,0.6498,-2.0,0.6498,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
46,CC-B-R12-S,-1.8,0.535,-1.8,0.535,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
47,CC-B-R12-S,-1.6,0.427,-1.6,0.427,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
48,CC-B-R12-S,-1.5,0.371,-1.5,0.371,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
49,CC-B-R12-S,-1.4,0.3298,-1.4,0.3298,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
50,CC-B-R12-S,-1.2,0.2392,-1.2,0.2392,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
51,CC-B-R12-S,-1.0,0.1774,-1.0,0.1774,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
52,CC-B-R12-S,-0.8,0.1194,-0.8,0.1194,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
53,CC-B-R12-S,-0.6,0.081,-0.6,0.081,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
54,CC-B-R12-S,-0.5,0.07027406886858749,-0.5,0.07027406886858749,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
55,CC-B-R12-S,-0.4,0.0538,-0.4,0.0538,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
56,CC-B-R12-S,-0.2,0.03295435821387378,-0.2,0.03295435821387378,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
57,CC-B-R12-S,0.0,0.0206782464846981,0.0,0.0206782464846981,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
58,CC-B-R12-S,0.5,0.004894403249883758,0.5,0.004894403249883758,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
59,CC-B-R12-S,1.0,0.0009,1.0,0.0009,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
60,CC-B-R12-S,1.5,8e-05,1.5,8e-05,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
61,CC-B-R12-S,2.0,0.0,2.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
62,CC-B-R12-S,2.5,0.0,2.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
63,CC-B-R12-S,3.0,0.0,3.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
64,CC-B-R12-S,3.5,0.0,3.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
65,CC-B-R12-S,4.0,0.0,4.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
66,CC-B-R12-S,4.5,0.0,4.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
67,CC-B-R12-S,5.0,0.0,5.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
68,CC-B-R12-S,5.5,0.0,5.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
69,CC-B-R12-S,6.0,0.0,6.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
70,CC-B-R12-S,6.5,0.0,6.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
71,CC-B-R12-S,7.0,0.0,7.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
72,CC-B-R12-S,7.5,0.0,7.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
73,CC-B-R12-S,8.0,0.0,8.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
74,CC-B-R12-S,8.5,0.0,8.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
75,CC-B-R12-S,9.0,0.0,9.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
76,CC-B-R12-S,9.5,0.0,9.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
77,CC-B-R12-S,10.0,0.0,10.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
78,CC-B-R23-H,-5.0,1.0,-5.0,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
79,CC-B-R23-H,-4.5,1.0,-4.5,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
80,CC-B-R23-H,-4.0,1.0,-4.0,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
81,CC-B-R23-H,-3.5,1.0,-3.5,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
82,CC-B-R23-H,-3.0,1.0,-3.0,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
83,CC-B-R23-H,-2.5,1.0,-2.5,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
84,CC-B-R23-H,-2.0,1.0,-2.0,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
85,CC-B-R23-H,-1.5,1.0,-1.5,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
86,CC-B-R23-H,-1.0,1.0,-1.0,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
87,CC-B-R23-H,-0.5,0.999,-0.5,0.999,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
88,CC-B-R23-H,0.0,0.988,0.0,0.988,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
89,CC-B-R23-H,0.5,0.947,0.5,0.947,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
90,CC-B-R23-H,1.0,0.8322,1.0,0.8322,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
91,CC-B-R23-H,1.1,0.8004,1.1,0.8004,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
92,CC-B-R23-H,1.2,0.7588,1.2,0.7588,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
93,CC-B-R23-H,1.3,0.7178,1.3,0.7178,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
94,CC-B-R23-H,1.4,0.6716,1.4,0.6716,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
95,CC-B-R23-H,1.5,0.6224,1.5,0.6224,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
96,CC-B-R23-H,1.6,0.5692,1.6,0.5692,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
97,CC-B-R23-H,1.7,0.5208,1.7,0.5208,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
98,CC-B-R23-H,1.8,0.4744,1.8,0.4744,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
99,CC-B-R23-H,1.9,0.4292,1.9,0.4292,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
100,CC-B-R23-H,2.0,0.3852,2.0,0.3852,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
101,CC-B-R23-H,2.1,0.3318,2.1,0.3318,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
102,CC-B-R23-H,2.2,0.284,2.2,0.284,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
103,CC-B-R23-H,2.3,0.25,2.3,0.25,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
104,CC-B-R23-H,2.4,0.2166,2.4,0.2166,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
105,CC-B-R23-H,2.5,0.185,2.5,0.185,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
106,CC-B-R23-H,2.6,0.16,2.6,0.16,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
107,CC-B-R23-H,2.7,0.1366,2.7,0.1366,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
108,CC-B-R23-H,2.8,0.1158,2.8,0.1158,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
109,CC-B-R23-H,2.9,0.0984,2.9,0.0984,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
110,CC-B-R23-H,3.0,0.0826,3.0,0.0826,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
111,CC-B-R23-H,3.1,0.0708,3.1,0.0708,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
112,CC-B-R23-H,3.2,0.0592,3.2,0.0592,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
113,CC-B-R23-H,3.3,0.0484,3.3,0.0484,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
114,CC-B-R23-H,3.4,0.03716090672612412,3.4,0.03716090672612412,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
115,CC-B-R23-H,3.5,0.03142677561282212,3.5,0.03142677561282212,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
116,CC-B-R23-H,3.6,0.024679170779861797,3.6,0.024679170779861797,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
117,CC-B-R23-H,3.7,0.019972039145196723,3.7,0.019972039145196723,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
118,CC-B-R23-H,3.8,0.016157699143641947,3.8,0.016157699143641947,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
119,CC-B-R23-H,3.9,0.011911852293031567,3.9,0.011911852293031567,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
120,CC-B-R23-H,4.0,0.008721817626793424,4.0,0.008721817626793424,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
121,CC-B-R23-H,4.5,0.00258,4.5,0.00258,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
122,CC-B-R23-H,5.0,0.00064,5.0,0.00064,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
123,CC-B-R23-H,5.5,0.00016,5.5,0.00016,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
124,CC-B-R23-H,6.0,2e-05,6.0,2e-05,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
125,CC-B-R23-H,6.5,0.0,6.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
126,CC-B-R23-H,7.0,0.0,7.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
127,CC-B-R23-H,7.5,0.0,7.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
128,CC-B-R23-H,8.0,0.0,8.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
129,CC-B-R23-H,8.5,0.0,8.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
130,CC-B-R23-H,9.0,0.0,9.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
131,CC-B-R23-H,9.5,0.0,9.5,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
132,CC-B-R23-H,10.0,0.0,10.0,,YES,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
133,CC-B-R23-S,-5.0,1.0,-5.0,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
134,CC-B-R23-S,-4.5,1.0,-4.5,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
135,CC-B-R23-S,-4.0,1.0,-4.0,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
136,CC-B-R23-S,-3.5,1.0,-3.5,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
137,CC-B-R23-S,-3.0,1.0,-3.0,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
138,CC-B-R23-S,-2.5,1.0,-2.5,1.0,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
139,CC-B-R23-S,-2.0,0.999,-2.0,0.999,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
140,CC-B-R23-S,-1.5,0.99,-1.5,0.99,NO,stage15_figure_data_final_scheme_performance.csv,856ad0cd248b95d672df9f12e3bfba84c96a4c64529bee3a67b5feb2567ff5f2
