rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,quantMode,quantBits,clipMax,quantStep,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,inputMemoryBytes,pathMetricMemoryBytes,survivorMemoryBytes,totalDecoderMemoryBytes,trueClipCount,trueClipRatePercent,edgeBinCount,edgeBinRatePercent,integerOverflowCount,pathMetricSaturationCount,relativeBerIncreaseVsFloat,relativeFerIncreaseVsFloat,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,gridLayer,stopReason,timingBatchCount
R23,6,6,7.8469143081759878,0.65359477124183007,0.12559432157547901,Float,0,0,0,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,493.80307200000351,446.10000000000002,794.20000000000005,33752.5,3672,1024,58752,63448,0,0,0,0,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R23-S-Float,STAGE11-2300,coarse,MAX_FRAMES_REACHED,5
R23,6,6,7.8469143081759878,0.65359477124183007,0.12559432157547901,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,469.63690999999841,420.60000000000002,739.79999999999995,44426.5,173,512,58752,59437,1816194,7.9136993464052283,5515989,24.03481045751634,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R23-S-Q3,STAGE11-2300,coarse,MAX_FRAMES_REACHED,5
R23,6,6,7.8469143081759878,0.65359477124183007,0.12559432157547901,Q4,4,1.5,0.21428571428571427,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,456.02546000000143,405.10000000000002,718.29999999999995,80956,230,512,58752,59494,1816194,7.9136993464052283,3072167,13.386348583877995,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R23-S-Q4,STAGE11-2300,coarse,MAX_FRAMES_REACHED,5
R23,6,6,7.8469143081759878,0.65359477124183007,0.12559432157547901,Q5,5,1.5,0.10000000000000001,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,440.60408800000181,399.30000000000001,696.70000000000005,30224.700000000001,287,512,58752,59551,1816194,7.9136993464052283,2343568,10.211625272331155,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R23-S-Q5,STAGE11-2300,coarse,MAX_FRAMES_REACHED,5
R23,6,6,7.8469143081759878,0.65359477124183007,0.12559432157547901,Q6,6,1.5,0.048387096774193547,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,441.5449020000035,396.30000000000001,689.70000000000005,50680.300000000003,345,512,58752,59609,1816194,7.9136993464052283,2058767,8.9706623093681923,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R23-S-Q6,STAGE11-2300,coarse,MAX_FRAMES_REACHED,5
R23,6,6,7.8469143081759878,0.65359477124183007,0.12559432157547901,Q7,7,2,0.031746031746031744,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,438.13602399999945,394.69999999999999,684.10000000000002,36633.800000000003,402,512,58752,59666,54675,0.23823529411764705,62775,0.27352941176470591,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R23-S-Q7,STAGE11-2300,coarse,MAX_FRAMES_REACHED,5
R23,6,6,7.8469143081759878,0.65359477124183007,0.12559432157547901,Q8,8,2,0.015748031496062992,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,438.85869800000006,393.80000000000001,702.70000000000005,26460.700000000001,459,512,58752,59723,54675,0.23823529411764705,58566,0.2551895424836601,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R23-S-Q8,STAGE11-2300,coarse,MAX_FRAMES_REACHED,5
