stageId,gitCommit,configHash,caseId,displayName,payloadLength,motherN,motherK,motherT,blockCount,encodedLength,actualRate,channelModelId,rawImpulseResponse,normalizedImpulseResponse,channelEnergy,equalizerType,solverType,ebn0Index,ebn0Db,snrLinear,snrDb,sigma2,masterSeed,totalFrames,totalPayloadBits,payloadErrorBits,payloadErrorFrames,decoderFailureFrames,miscorrectionFrames,undetectedErrorFrames,trueSuccessFrames,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,encodeTimeTotalNs,channelTimeTotalNs,equalizeTimeTotalNs,hardDecisionTimeTotalNs,decodeTimeTotalNs,encodeTimeMeanNs,channelTimeMeanNs,equalizeTimeMeanNs,hardDecisionTimeMeanNs,decodeTimeMeanNs,decodeTimeP50Ns,decodeTimeP95Ns,decodeTimeP99Ns,decodeTimeMaxNs,equalizeTimeP50Ns,equalizeTimeP95Ns,equalizeTimeP99Ns,equalizeTimeMaxNs,solverResidualMean,solverResidualMax,stopReason,checkpointId,shardId
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K200_S15,"BCH15分块200",200,15,11,1,19,285,0.70175438596491224,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,1,12,22.244114981910361,13.472151313194521,0.044955710794213774,8080808,5103,1020600,501,200,0,200,200,4903,0.00049088771310993532,0.039192631785224377,0,0.039192631785224377,0.039192631785224377,0.96080736821477564,19297900,11326900,25539100,2697300,38862500,3781.6774446404074,2219.6551048402898,5004.7227121301194,528.57142857142856,7615.6182637664115,6300,11000,13300,161300,4700,5700,6700,107100,1.7299089055732605e-16,2.0629570342208236e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_S15_1,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,0,6,6.421083396024148,8.0760831050174602,0.155736958753594,8080808,5000,1000000,21024,2753,2747,6,6,2247,0.021024000000000001,0.55059999999999998,0.5494,0.0011999999999999999,0.0011999999999999999,0.44940000000000002,18997500,9746400,22347400,2491400,92844100,3799.5,1949.28,4469.4799999999996,498.27999999999997,18568.82,17000,25100,37600,319800,4100,5000,6100,257600,1.9763859830715937e-16,2.4725470720270999e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M255K207_0,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K200_M255K207,"BCH255整块200",200,255,207,6,1,248,0.80645161290322576,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,2,10,16.129032258064516,12.07608310501746,0.062,8080808,50000,10000000,608,96,97,0,0,49904,6.0800000000000001e-05,0.00192,0.0019400000000000001,0,0,0.99807999999999997,286374900,141723800,283866800,32660900,902883500,5727.4979999999996,2834.4760000000001,5677.3360000000002,653.21799999999996,18057.669999999998,13900,23500,65800,8426700,4600,5900,17400,4655700,1.7346468521460173e-16,2.2218150113991468e-16,MAX_FRAMES_REACHED,SHARD1_POINT_K200_M255K207_2,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K200_M511K421,"BCH421整块200",200,511,421,10,1,290,0.68965517241379315,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,1,6,5.4911333869447896,7.3966199342900634,0.18211176628444456,8080808,5000,1000000,23235,2461,2461,0,0,2539,0.023234999999999999,0.49220000000000003,0.49220000000000003,0,0,0.50780000000000003,26030500,12306400,27147000,2857700,251672100,5206.1000000000004,2461.2800000000002,5429.3999999999996,571.53999999999996,50334.419999999998,46500,65400,119100,1228200,4900,6200,7600,224500,1.7007329287740155e-16,2.052096698487743e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K421_1,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K200_M511K385,"BCH385整块200",200,511,385,14,1,326,0.61349693251533743,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,0,3,2.4481746195937171,3.888423912600234,0.40846759540622696,8080808,5000,1000000,97645,4997,4997,0,0,3,0.097644999999999996,0.99939999999999996,0.99939999999999996,0,0,0.00059999999999999995,50359800,21534100,40051600,6933300,556209700,10071.959999999999,4306.8199999999997,8010.3199999999997,1386.6600000000001,111241.94,88100,199700,725200,3918500,6700,9400,29900,552900,1.7661181878385112e-16,2.1706824115760054e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K385_0,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K200_M511K385,"BCH385整块200",200,511,385,14,1,326,0.61349693251533743,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,2,7,6.1495366089235857,7.888423912600234,0.16261387866996371,8080808,5000,1000000,5640,552,552,0,0,4448,0.00564,0.1104,0.1104,0,0,0.88959999999999995,46362500,19873800,40695200,7049100,447096700,9272.5,3974.7600000000002,8139.04,1409.8199999999999,89419.339999999997,74200,139400,443300,3466700,6700,9300,27300,983300,1.7136535080889663e-16,2.0706095883325582e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K385_2,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_S15,"BCH15分块300",300,15,11,1,28,420,0.7142857142857143,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,1,12,22.641331320873046,13.549019599857433,0.044167014113613533,8080808,5000,1500000,750,301,0,301,301,4699,0.00050000000000000001,0.060199999999999997,0,0.060199999999999997,0.060199999999999997,0.93979999999999997,57488900,29520400,57786500,6911700,121856100,11497.780000000001,5904.0799999999999,11557.299999999999,1382.3399999999999,24371.220000000001,16900,34700,186700,3220400,8700,12400,43900,1626400,1.7336510846979425e-16,2.060477661005858e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K300_S15_1,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M255K207,"BCH255双块300",300,255,207,6,2,396,0.75757575757575757,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,0,6,6.0319268265681396,7.8045606445813132,0.16578450447963231,8080808,5000,1500000,29763,3441,3439,2,2,1559,0.019841999999999999,0.68820000000000003,0.68779999999999997,0.00040000000000000002,0.00040000000000000002,0.31180000000000002,50432900,21790000,46641300,6356200,252356800,10086.58,4358,9328.2600000000002,1271.24,50471.360000000001,42300,73900,212400,2286900,7600,11100,38100,652400,1.725612018475856e-16,2.0424662550495258e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K300_M255K207_0,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M255K207,"BCH255双块300",300,255,207,6,2,396,0.75757575757575757,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,2,10,15.15151515151515,11.804560644581313,0.066000000000000003,8080808,50000,15000000,1153,196,200,0,0,49804,7.686666666666666e-05,0.0039199999999999999,0.0040000000000000001,0,0,0.99607999999999997,456004300,204312000,453416900,58059100,1651084900,9120.0859999999993,4086.2399999999998,9068.3379999999997,1161.182,33021.697999999997,26900,45300,124600,17054400,7400,10700,27700,2708100,1.7177226598153347e-16,2.0866786833688509e-16,MAX_FRAMES_REACHED,SHARD1_POINT_K300_M255K207_2,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M511K421,"BCH421整块300",300,511,421,10,1,390,0.76923076923076927,S2_FIXED_REAL_FIR_V1,"1;0.65;0;0.35","0.80451798670912955;0.52293669136093424;0;0.28158129534819532",0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,1,8,9.7070360689260511,9.8708664335714449,0.10301805750997237,8080808,5000,1500000,1982,206,206,0,0,4794,0.0013213333333333334,0.041200000000000001,0.041200000000000001,0,0,0.95879999999999999,40024800,17050300,39164700,4568200,245277700,8004.96,3410.0599999999999,7832.9399999999996,913.63999999999999,49055.540000000001,46900,69900,103900,1070900,7300,10100,16900,222300,1.6914178298770334e-16,2.0108715831724412e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K300_M511K421_1,SHARD_1
