stageId,gitCommit,configHash,caseId,displayName,payloadLength,motherN,motherK,motherT,blockCount,encodedLength,actualRate,channelModelId,rawImpulseResponse,normalizedImpulseResponse,channelEnergy,equalizerType,solverType,ebn0Index,ebn0Db,snrLinear,snrDb,sigma2,masterSeed,totalFrames,totalPayloadBits,payloadErrorBits,payloadErrorFrames,decoderFailureFrames,miscorrectionFrames,undetectedErrorFrames,trueSuccessFrames,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,encodeTimeTotalNs,channelTimeTotalNs,equalizeTimeTotalNs,hardDecisionTimeTotalNs,decodeTimeTotalNs,encodeTimeMeanNs,channelTimeMeanNs,equalizeTimeMeanNs,hardDecisionTimeMeanNs,decodeTimeMeanNs,decodeTimeP50Ns,decodeTimeP95Ns,decodeTimeP99Ns,decodeTimeMaxNs,equalizeTimeP50Ns,equalizeTimeP95Ns,equalizeTimeP99Ns,equalizeTimeMaxNs,solverResidualMean,solverResidualMax,stopReason,checkpointId,shardId
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K200_M511K385,BCH385整块200,200,511,385,14,1,326,0.61349693251533743,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,1,5,3.8800952885501592,5.888423912600234,0.25772562930372289,8080808,5000,1000000,53951,4235,4235,0,0,765,0.053950999999999999,0.84699999999999998,0.84699999999999998,0,0,0.153,58097300,22390600,52617500,6832800,647369200,11619.459999999999,4478.1199999999999,10523.5,1366.5599999999999,129473.84,92400,227200,906800,21567800,6900,9800,56100,2033200,1.9547417194695483e-16,2.3756185845790958e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K200_M511K385_1,SHARD_0
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K200_M511K385,BCH385整块200,200,511,385,14,1,326,0.61349693251533743,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,2,7,6.1495366089235857,7.888423912600234,0.16261387866996371,8080808,5000,1000000,5640,552,552,0,0,4448,0.00564,0.1104,0.1104,0,0,0.88959999999999995,46362500,19873800,40695200,7049100,447096700,9272.5,3974.7600000000002,8139.04,1409.8199999999999,89419.339999999997,74200,139400,443300,3466700,6700,9300,27300,983300,1.7136535080889663e-16,2.0706095883325582e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K200_M511K385_2,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_S15,BCH15分块300,300,15,11,1,28,420,0.7142857142857143,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,0,8,9.0136763497170485,9.5490195998574325,0.11094252347227791,8080808,5000,1500000,12088,3159,0,3159,3159,1841,0.0080586666666666671,0.63180000000000003,0,0.63180000000000003,0.63180000000000003,0.36820000000000003,47554600,24404500,48972900,5937400,101477900,9510.9200000000001,4880.8999999999996,9794.5799999999999,1187.48,20295.580000000002,15900,27100,84500,3103000,8200,11900,34400,1388700,1.6797782972173367e-16,1.9815705488358751e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K300_S15_0,SHARD_0
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_S15,BCH15分块300,300,15,11,1,28,420,0.7142857142857143,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,1,12,22.641331320873046,13.549019599857433,0.044167014113613533,8080808,5000,1500000,750,301,0,301,301,4699,0.00050000000000000001,0.060199999999999997,0,0.060199999999999997,0.060199999999999997,0.93979999999999997,57488900,29520400,57786500,6911700,121856100,11497.780000000001,5904.0799999999999,11557.299999999999,1382.3399999999999,24371.220000000001,16900,34700,186700,3220400,8700,12400,43900,1626400,1.7336510846979425e-16,2.060477661005858e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K300_S15_1,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_S15,BCH15分块300,300,15,11,1,28,420,0.7142857142857143,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,2,16,56.872452936213911,17.549019599857431,0.017583205020567056,8080808,50000,15000000,113,48,0,48,48,49952,7.5333333333333329e-06,0.00096000000000000002,0,0.00096000000000000002,0.00096000000000000002,0.99904000000000004,393357900,219356700,469973700,52582800,799609800,7867.1580000000004,4387.134,9399.4740000000002,1051.6559999999999,15992.196,13900,21600,59100,12663200,7900,11500,28700,3153900,1.7330077733101486e-16,2.0694755625164774e-16,MAX_FRAMES_REACHED,SHARD0_POINT_K300_S15_2,SHARD_0
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M255K207,BCH255双块300,300,255,207,6,2,396,0.75757575757575757,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,0,6,6.0319268265681396,7.8045606445813132,0.16578450447963231,8080808,5000,1500000,29763,3441,3439,2,2,1559,0.019841999999999999,0.68820000000000003,0.68779999999999997,0.00040000000000000002,0.00040000000000000002,0.31180000000000002,50432900,21790000,46641300,6356200,252356800,10086.58,4358,9328.2600000000002,1271.24,50471.360000000001,42300,73900,212400,2286900,7600,11100,38100,652400,1.725612018475856e-16,2.0424662550495258e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K300_M255K207_0,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M255K207,BCH255双块300,300,255,207,6,2,396,0.75757575757575757,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,1,8,9.5599597648514134,9.8045606445813132,0.10460295070243349,8080808,5000,1500000,2704,439,441,0,0,4561,0.0018026666666666666,0.087800000000000003,0.088200000000000001,0,0,0.91220000000000001,39240300,17193600,39655300,4772600,174846000,7848.0600000000004,3438.7199999999998,7931.0600000000004,954.51999999999998,34969.199999999997,33200,48500,78100,1660200,7400,10200,20300,95500,1.738630482929986e-16,2.1524809266019021e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K300_M255K207_1,SHARD_0
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M255K207,BCH255双块300,300,255,207,6,2,396,0.75757575757575757,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,2,10,15.15151515151515,11.804560644581313,0.066000000000000003,8080808,50000,15000000,1153,196,200,0,0,49804,7.686666666666666e-05,0.0039199999999999999,0.0040000000000000001,0,0,0.99607999999999997,456004300,204312000,453416900,58059100,1651084900,9120.0859999999993,4086.2399999999998,9068.3379999999997,1161.182,33021.697999999997,26900,45300,124600,17054400,7400,10700,27700,2708100,1.7177226598153347e-16,2.0866786833688509e-16,MAX_FRAMES_REACHED,SHARD1_POINT_K300_M255K207_2,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M511K421,BCH421整块300,300,511,421,10,1,390,0.76923076923076927,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,0,6,6.1247257008230349,7.8708664335714449,0.16327261804812271,8080808,5000,1500000,36096,3258,3258,0,0,1742,0.024063999999999999,0.65159999999999996,0.65159999999999996,0,0,0.34839999999999999,46826400,19258500,43904300,5146100,355335600,9365.2800000000007,3851.6999999999998,8780.8600000000006,1029.22,71067.119999999995,61900,109400,256400,1892200,7400,10700,26600,424000,1.7041639039071521e-16,2.0058004343511482e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K300_M511K421_0,SHARD_0
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M511K421,BCH421整块300,300,511,421,10,1,390,0.76923076923076927,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,1,8,9.7070360689260511,9.8708664335714449,0.10301805750997237,8080808,5000,1500000,1982,206,206,0,0,4794,0.0013213333333333334,0.041200000000000001,0.041200000000000001,0,0,0.95879999999999999,40024800,17050300,39164700,4568200,245277700,8004.96,3410.0599999999999,7832.9399999999996,913.63999999999999,49055.540000000001,46900,69900,103900,1070900,7300,10100,16900,222300,1.6914178298770334e-16,2.0108715831724412e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K300_M511K421_1,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M511K421,BCH421整块300,300,511,421,10,1,390,0.76923076923076927,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,2,10,15.384615384615383,11.870866433571445,0.065000000000000002,8080808,50000,15000000,149,16,16,0,0,49984,9.9333333333333337e-06,0.00032000000000000003,0.00032000000000000003,0,0,0.99968000000000001,513307500,216417200,468146500,58792400,2396288300,10266.15,4328.3440000000001,9362.9300000000003,1175.848,47925.766000000003,41100,68700,176400,6520400,7900,11000,30200,3792400,1.715425928378212e-16,2.0772207383380779e-16,MAX_FRAMES_REACHED,SHARD0_POINT_K300_M511K421_2,SHARD_0
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M511K385,BCH385整块300,300,511,385,14,1,426,0.70422535211267601,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,0,5,4.4539121974202525,6.4874165128092471,0.22452171387195494,8080808,5000,1500000,70851,4586,4586,0,0,414,0.047233999999999998,0.91720000000000002,0.91720000000000002,0,0,0.082799999999999999,52072500,20799400,45620000,6248600,497625800,10414.5,4159.8800000000001,9124,1249.72,99525.160000000003,88500,137700,298900,6960200,8000,11300,29100,337000,2.2795802661602694e-16,2.6890143186308867e-16,TARGET_FRAME_ERRORS_REACHED,SHARD1_POINT_K300_M511K385_0,SHARD_1
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M511K385,BCH385整块300,300,511,385,14,1,426,0.70422535211267601,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,1,7,7.0589751215108762,8.4874165128092471,0.14166362436279048,8080808,5000,1500000,8367,692,692,0,0,4308,0.0055779999999999996,0.1384,0.1384,0,0,0.86160000000000003,76326200,26462000,59450100,11088100,611355500,15265.24,5292.3999999999996,11890.02,2217.6199999999999,122271.10000000001,93000,208200,770600,9067400,9200,12700,50000,1081300,1.7235992609421601e-16,2.0402155853672712e-16,TARGET_FRAME_ERRORS_REACHED,SHARD0_POINT_K300_M511K385_1,SHARD_0
stage08_multipath_formal,5fb6a373263eb6a50d0ef70a14cad16963a0fb3d,457ea7422976679d98dd9ca6857c00c84e2fbb71e546f759d4ff745aac299a84,K300_M511K385,BCH385整块300,300,511,385,14,1,426,0.70422535211267601,S2_FIXED_REAL_FIR_V1,1;0.65;0;0.35,0.80451798670912955;0.52293669136093424;0;0.28158129534819532,0.99999999999999989,BLOCK_LINEAR_MMSE,BANDED_CHOLESKY_NORMAL_EQUATIONS,2,9,11.187721615834951,10.487416512809247,0.089383704237385869,8080808,50000,15000000,504,44,44,0,0,49956,3.3599999999999997e-05,0.00088000000000000003,0.00088000000000000003,0,0,0.99912000000000001,630264700,253899500,524906300,68712600,3747200500,12605.294,5077.9899999999998,10498.126,1374.252,74944.009999999995,63000,109800,305000,15238700,8800,12300,33600,3967300,1.7022381291053577e-16,2.0568467756728394e-16,MAX_FRAMES_REACHED,SHARD1_POINT_K300_M511K385_2,SHARD_1
