schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,firstNoiseHash,lastNoiseHash,stopReason
bch.group4.result.v1,BCH12,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,8,6.3095734448019334,0.33308035587869472,0.11094252347227793,2026072201,1,4,200,60000,124,95,3,1,5.0000000000000002e-05,0.0050000000000000001,199,0.995,200,1,1,0.0050000000000000001,0,0,105,95,0,12.906000000000004,34.338999999999999,26.75,53.009999999999927,167.05199999999829,560.70000000000005,3aa26b08c3e2775654d84afa6ced56fc75088961d0d8ffe12ddabca4d4fd032b,45ac433d87d9088a8d2b046d4f4151c536a0d84ad8db3fc1ceffbe0213b3411d,FIXED_FRAMES_REACHED
