figureName,caseId,seriesLabel,payloadGroup,codeType,configuration,configurationId,snrIndex,snr,derivedEbN0Db,actualRate,ber,fer,payloadErrorBits,payloadBitsProcessed,payloadErrorFrames,framesProcessed,sourceBer,sourceFer
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,20,10,11.46128035678238,0.7142857142857143,0.020776666666666666,0.99399999999999999,6233,300000,994,1000,0.020776666666666666,0.99399999999999999
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,21,10.5,11.96128035678238,0.7142857142857143,0.02061,0.99099999999999999,6183,300000,991,1000,0.02061,0.99099999999999999
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,22,11,12.46128035678238,0.7142857142857143,0.020926666666666666,0.99099999999999999,6278,300000,991,1000,0.020926666666666666,0.99099999999999999
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,23,11.5,12.96128035678238,0.7142857142857143,0.021260000000000001,0.99199999999999999,6378,300000,992,1000,0.021260000000000001,0.99199999999999999
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,24,12,13.46128035678238,0.7142857142857143,0.020633333333333333,0.99299999999999999,6190,300000,993,1000,0.020633333333333333,0.99299999999999999
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,25,12.5,13.96128035678238,0.7142857142857143,0.020943333333333335,0.99199999999999999,6283,300000,992,1000,0.020943333333333335,0.99199999999999999
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,26,13,14.46128035678238,0.7142857142857143,0.021059999999999999,0.995,6318,300000,995,1000,0.021059999999999999,0.995
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,27,13.5,14.96128035678238,0.7142857142857143,0.020753333333333332,0.99199999999999999,6226,300000,992,1000,0.020753333333333332,0.99199999999999999
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,28,14,15.46128035678238,0.7142857142857143,0.020833333333333332,0.996,6250,300000,996,1000,0.020833333333333332,0.996
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,29,14.5,15.96128035678238,0.7142857142857143,0.020480000000000002,0.98899999999999999,6144,300000,989,1000,0.020480000000000002,0.98899999999999999
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,30,15,16.461280356782382,0.7142857142857143,0.020713333333333334,0.98599999999999999,6214,300000,986,1000,0.020713333333333334,0.98599999999999999
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,31,15.5,16.961280356782382,0.7142857142857143,0.020836666666666667,0.99199999999999999,6251,300000,992,1000,0.020836666666666667,0.99199999999999999
s16_org_k300_ber_overview,K300_S15,分块300-无交织突发,300,分块,无交织突发,NONE_LREP,32,16,17.461280356782382,0.7142857142857143,0.021106666666666666,0.99299999999999999,6332,300000,993,1000,0.021106666666666666,0.99299999999999999
