rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,tracebackMode,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,mismatchVsBlockBits,mismatchVsBlockFrames,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,tracebackOperations,ACSCount,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,fullFrameLastDecisionSymbol,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId
R12,-0.20000000000000001,-0.20000000000000001,2.8963016742589875,0.49019607843137253,0.52356427402544969,BLOCK_FULL_TRACEBACK,306,5651,1153,200,0.00068011561375567748,0.035391966023712619,0.00064198721652094213,0.00072050686998632375,0.030881483924932396,0.04053368514064111,0,0,58752,1536,60288,1729206,221338368,610,311,580,611,483.43710847637618,455,634.79999999999995,10428.200000000001,5,2026072001,2026072903,0-5650,STAGE13-REFERENCE-R12--0.20000000000000001,STAGE13-REFERENCE
R12,-0.20000000000000001,-0.20000000000000001,2.8963016742589875,0.49019607843137253,0.52356427402544969,CONTINUOUS_TRUNCATED_D84,84,5651,1153,200,0.00068011561375567748,0.035391966023712619,0.00064198721652094213,0.00072050686998632375,0.030881483924932396,0.04053368514064111,0,0,16128,1536,17664,105854532,221338368,166,145.97999999999999,166,611,587.82877366837818,537.79999999999995,784.39999999999998,14751.4,5,2026072001,2026072903,0-5650,STAGE13-REFERENCE-R12--0.20000000000000001,STAGE13-REFERENCE
R12,-0.20000000000000001,-0.20000000000000001,2.8963016742589875,0.49019607843137253,0.52356427402544969,CONTINUOUS_TRUNCATED_D112,112,5651,1153,200,0.00068011561375567748,0.035391966023712619,0.00064198721652094213,0.00072050686998632375,0.030881483924932396,0.04053368514064111,0,0,21504,1536,23040,123417840,221338368,222,184.90000000000001,222,611,590.45609626614873,549.5,806.20000000000005,10039.4,5,2026072001,2026072903,0-5650,STAGE13-REFERENCE-R12--0.20000000000000001,STAGE13-REFERENCE
R34,1.3,1.3,2.635389083702175,0.73529411764705888,0.3706551206504588,BLOCK_FULL_TRACEBACK,306,1000,5241,299,0.017469999999999999,0.29899999999999999,0.017007320188956197,0.017945037113641898,0.27143763442230356,0.32810072248888961,0,0,58752,1536,60288,306000,39168000,406,207,386,407,442.56229999999971,429.30000000000001,569,3129.5999999999999,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-1.3,STAGE13-REFERENCE
R34,1.3,1.3,2.635389083702175,0.73529411764705888,0.3706551206504588,CONTINUOUS_TRUNCATED_D84,84,1000,5759,351,0.019196666666666667,0.35099999999999998,0.018711776620273318,0.019693869796765018,0.32203957798774102,0.38110079604095431,1064,123,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,509.61820000000063,491.69999999999999,661.39999999999998,2716.1999999999998,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-1.3,STAGE13-REFERENCE
R34,1.3,1.3,2.635389083702175,0.73529411764705888,0.3706551206504588,CONTINUOUS_TRUNCATED_D112,112,1000,5386,311,0.017953333333333335,0.311,0.017484323845063023,0.018434687746326263,0.28307858799407842,0.34036792671346144,293,41,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,524.41160000000013,505.19999999999999,709.20000000000005,1255.0999999999999,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-1.3,STAGE13-REFERENCE
