caseId,targetLength,actualLength,actualRate,Zc,fillerLength,rankHp,algorithm,alpha,snrDefinition,snrDb,esN0Db,ebN0Db,sigmaSquared,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,zeroBitErrorPoint,zeroFrameErrorPoint,berUpper95,ferUpper95,avgIterations,medianIterations,p95Iterations,maxUsedIterations,earlyStopRate,maxIterationRate,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgFinalSyndromeWeight,validCodewordRate,correctValidFrames,wrongValidFrames,correctInvalidFrames,wrongInvalidFrames,wrongValidRate,edgeCount,checkNodeUpdates,variableNodeUpdates,messageUpdates,tanhOperations,atanhOperations,absOperations,comparisonOperations,min1Min2Updates,signOperations,alphaMultiplications,atanhClampCount,llrClampCount,messageClampCount,nanInfCount,avgEdgeMessageUpdates,avgTheoreticalOperationCount,decoderMemoryBytes,payloadSeed,noiseSeed,noiseGroupId,payloadHash,codewordHash,llrHash,frameStart,frameEnd,runId,maxIterations,earlyStopPolicy,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointResumeCount,codeCommit,configHash,status
LDPC_BG2_K300_N560,576,560,0.5357142857142857,40,20,240,DIRECT_LAYERED_SPA_BP,0.0,Es/N0,-1.0,-1.0,1.71066772286538,0.6294627058970836,1000,26711,1000,0.08903666666666667,1.0,0.08802280882766253,0.09006104902905115,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,32.0,32.0,32.0,32,0.0,1.0,2102.0011,2156.5,3110.4549999999995,11833.8,16.476,0.0,0,0,0,1000,0.0,784,3584000,25088000,25088000,50176000,25088000,0,0,0,0,0,0,0,0,0,25088.0,100352.0,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,5397032558257194880,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,40,20,240,DIRECT_LAYERED_NMS,0.95,Es/N0,-1.0,-1.0,1.71066772286538,0.6294627058970836,1000,27951,1000,0.09317,1.0,0.09213507096617256,0.09421534770503127,0.996173241514445,1.0,false,false,9.985724387484574e-06,0.0029912495450953314,26.33,32.0,32.0,32,0.195,0.805,393.07590000000005,471.0,625.0799999999998,2007.6,1.886,0.195,0,195,0,805,0.195,784,2948960,20642720,20642720,0,0,20642720,41285440,12408755,20642720,20642720,0,0,0,0,20642.72,136265.075,11312,2026072001,2026073001,560,14894215742951263112,9310751698180970364,5397032558257194880,100000,100999,140001,32,SYNDROME_AFTER_FULL_ITERATION,1000,200,50000,TARGET_FRAME_ERRORS_REACHED,0,989d8b590d858a01457df3c60d05012d79c30363,7c571bfd784eb622ed7b51fbd286473bdf226b970668e6c605e5c4ebd0e1547e,PASS
