caseName,ebn0Db,snrIndex,frameIndex,noiseHash,channelHardBitErrors,decodedBitErrors,trueSuccess,reportedSuccess,miscorrected,decoderFailure,frameStatus
BCH-S300,0,0,0,4d529ce2d56c960d4c0a5398ce2b8b7f32a87df5d2ca6e507bff073c97901568,45,35,0,1,1,0,CORRECTED
BCH-S300,0,0,1,7522b406459cc2d2dbe0d8fd983d4a2015b84f3cf532cebbc1bfe298bbf93887,51,32,0,1,1,0,CORRECTED
BCH-S300,0,0,2,ca3c1a65c43193b1073efe878938d40b9fabff5c6ca327f5c0490eea68062c1b,57,45,0,1,1,0,CORRECTED
BCH-S300,0,0,3,fe6b3465033429fc6956dbf3e5ca6b7f81e02aef7c43a4c790690bf3baccf8b7,51,40,0,1,1,0,CORRECTED
BCH-S300,0,0,4,485f1d36d52405e3b0a72372f57b03953676036f31958ad9fffa8ac0fb5168b8,38,31,0,1,1,0,CORRECTED
BCH-S300,0,0,5,fd976229100d38e6bda99d58be969c33738f2885fa6f367c21282cc4bd303515,42,32,0,1,1,0,CORRECTED
BCH-S300,0,0,6,92b1c4321f1da148af324211d93d3260e51a373103bd2319f8037fa7d9818780,47,40,0,1,1,0,CORRECTED
BCH-S300,0,0,7,6b41e8bbfc08f0c29aaa7b7ad9074209c8baa9f7d8293fd7351f5e7cfb9c33c2,36,27,0,1,1,0,CORRECTED
BCH-S300,0,0,8,31346df15de2a3952c499fa8151b67f2257b0d78a9035ec9caf26c9eccfc4974,45,32,0,1,1,0,CORRECTED
BCH-S300,0,0,9,06ad4eabd3e7221916d20cb5dcf29ed6bd1078a1cb3dc71e6d706088a46aac03,45,41,0,1,1,0,CORRECTED
BCH-S300,0,0,10,d36d439bfc56c3baef28b2f6d4f33678769b1797779d85c9d7718a2f1486128f,54,52,0,1,1,0,CORRECTED
BCH-S300,0,0,11,3b93b7cf0db827769512daa457d40e17528d60f5bf3cbff07c37eb99379d730f,60,52,0,1,1,0,CORRECTED
BCH-S300,0,0,12,b6ab674d142c6c74343880c9c9faf4c1880a229c601fb6e6e9f040c71af69f54,47,43,0,1,1,0,CORRECTED
BCH-S300,0,0,13,277ce328298eb1d52cd1c02c9fe81cf2ee520e2bbb58479b470e5b215d34f7a7,38,26,0,1,1,0,CORRECTED
BCH-S300,0,0,14,72379d38cb2c83cd0b58899a5da1b0d9b37a529cb79ef298674893447644036c,49,35,0,1,1,0,CORRECTED
BCH-S300,0,0,15,dda219210b516f8529dfa8adf1ed5fed0334a65d2cc1355b68f93907081c4b2e,44,29,0,1,1,0,CORRECTED
BCH-S300,0,0,16,cf0705f23a240e4255a0564aad5a32754139f6a941c49ff4916ee21730f7bf1b,38,31,0,1,1,0,CORRECTED
BCH-S300,0,0,17,897444dfb6ce322aaae2b74714e5335387115fcd913f6f2a9c578830619e199d,58,51,0,1,1,0,CORRECTED
BCH-S300,0,0,18,62c83d9278488e3fcfb15b53d36f7be7955df9aa05e23660f5697b25fb624b9c,45,35,0,1,1,0,CORRECTED
BCH-S300,0,0,19,cd14029153bf28f1000b912e6330a565e2b77a4ff245d0644e32423dec759a97,44,34,0,1,1,0,CORRECTED
BCH-S300,0,0,20,39806cbc2f574a24912ba524a1e8bbd488ac625044a4db1158a70033fbaa283d,54,40,0,1,1,0,CORRECTED
BCH-S300,0,0,21,bd9b49cf34d18dbf7f2518369dbcf1d59d52e40326507c2d918f65f4d775214c,50,39,0,1,1,0,CORRECTED
BCH-S300,0,0,22,2b063181691cda06204bd63b1452d27eab9c6b63004c18d4aa5fb4f8be0ae9f2,46,39,0,1,1,0,CORRECTED
BCH-S300,0,0,23,f8ed3bf49a5f132cb9563a66487439f9de9f4db73b4c564cace1687567a5d070,39,31,0,1,1,0,CORRECTED
BCH-S300,0,0,24,de339f3514066ada763e500e5562743647124169ce35863a1c2f38bef6702c45,41,31,0,1,1,0,CORRECTED
BCH-S300,0,0,25,42975653a6d7523be4d77e4b5a235dc9e23769a934a2843fa51c0566ac8b7967,39,28,0,1,1,0,CORRECTED
BCH-S300,0,0,26,935fe3146a776499196843f651925454080cfe70ec390f6914ffe4cd63078633,45,37,0,1,1,0,CORRECTED
BCH-S300,0,0,27,57c6ffe1976197de33e10fd6c5607d53022390ed4d0c64e6ea5d7f2525d1633b,45,29,0,1,1,0,CORRECTED
BCH-S300,0,0,28,3cb9040b088b57df1f20c8d231b17ea37f6ba80b73c5a7b7d857bccd6caa1f4b,50,37,0,1,1,0,CORRECTED
BCH-S300,0,0,29,32f1cfe3d61b96a1cc9d5f1b16d99bc5b0080c98a78e0615e5a5166de9d01697,54,36,0,1,1,0,CORRECTED
BCH-S300,0,0,30,dc768e11bcce29f118aca6fdd850558d957a06c35a65000052ec88d5f35fbedc,55,44,0,1,1,0,CORRECTED
BCH-S300,0,0,31,ce5c249e7a5c4830b5c5b23f54b1ae77ad6860e12ea30ac62b4f0cf9271b44ef,47,41,0,1,1,0,CORRECTED
BCH-S300,0,0,32,bb83d146485c3049e480b23e9c113b01af3fae2794d39918006f64882aa699d2,47,31,0,1,1,0,CORRECTED
BCH-S300,0,0,33,34d210e7f0509acb4c983a8159de2b4c37edf908905363032f2a0ce69aaa85bc,49,35,0,1,1,0,CORRECTED
BCH-S300,0,0,34,a7b99b7a48e301eb17a5c2781f105812bce6a14d87218477b88d74085e103a4d,42,35,0,1,1,0,CORRECTED
BCH-S300,0,0,35,e7ced66f05d0c05c3900fc9888c6c446ef7366286a5fd824df5b27d9693d79cd,46,38,0,1,1,0,CORRECTED
BCH-S300,0,0,36,fcdc58a2cbc29a050d4fb3eed252774d6cc78f16539e28072266c119ff5f5767,55,45,0,1,1,0,CORRECTED
BCH-S300,0,0,37,d882c589516e633ab33e440f080c28706953cb59ead58465dc8a0a31f21842ed,44,35,0,1,1,0,CORRECTED
BCH-S300,0,0,38,2b4105149a2f869a2d25b0a1752cabaf3dc73a97a0d954fa916800e02e670067,52,46,0,1,1,0,CORRECTED
BCH-S300,0,0,39,049bd8df3b5180d6524b26c6a943ed039c2a97ff4abe756d1dc51a42b6744099,53,42,0,1,1,0,CORRECTED
BCH-S300,0,0,40,48d6db44e196536b7ca6ff4344f85c54f978faa9d7379e0037881eeebad5d50d,48,41,0,1,1,0,CORRECTED
BCH-S300,0,0,41,867b80caa43020feea04c986c1fe1f10c48a2d5f0311a48394697d93598ed0ff,49,31,0,1,1,0,CORRECTED
BCH-S300,0,0,42,94e8ca82e12f87c2a053c13aa9395621c3c10fc05af6f5b36ea9fd4e81f36d85,49,34,0,1,1,0,CORRECTED
BCH-S300,0,0,43,54a1bfcdef60b1080b88decf185d1448869301aecdb5808c72a2ba254593c757,56,46,0,1,1,0,CORRECTED
BCH-S300,0,0,44,0ead592b52e4921aee1b9eb2ce0fc79cfd5733cbe176b36817b152d81fdaab3d,60,56,0,1,1,0,CORRECTED
BCH-S300,0,0,45,406303c4f275f5a123dd6cde41ce7d131c4e3438801b70248a1f93fe997f4a09,51,31,0,1,1,0,CORRECTED
BCH-S300,0,0,46,c7907bd22ac2e80f6c5363f6d7978cd9ef09a4dd35dddf7817422a0d508d15d2,49,36,0,1,1,0,CORRECTED
BCH-S300,0,0,47,d6e0e50b424525e970693cf261316f25a404acd55d20f566a10edad181d054ce,39,29,0,1,1,0,CORRECTED
BCH-S300,0,0,48,f35b2516e4d3074b84a58647e205394a213709bec466f5fa723998c8bc055c3e,52,46,0,1,1,0,CORRECTED
BCH-S300,0,0,49,717dfaa7efc059ef9ccf3e581b859a6248261c28f149e4054b24b174600377ba,57,44,0,1,1,0,CORRECTED
BCH-S300,0,0,50,cd86779fa78767fbc86891a7d2b87621e1bf6de8121e792376d91e8577c434e9,53,47,0,1,1,0,CORRECTED
BCH-S300,0,0,51,e565394c1ef4e650bb87f81fbc738d4932244464c2e294431e68367457d17823,39,34,0,1,1,0,CORRECTED
BCH-S300,0,0,52,8250c4b7302da0b68f2b822cde2f0757f077a07711f087f69df9fea3fdc0a3c1,46,38,0,1,1,0,CORRECTED
BCH-S300,0,0,53,b4ae1d181406ca5d7dcdd1179835235abc3e0015e9059b8fe54c03b367d54418,44,38,0,1,1,0,CORRECTED
BCH-S300,0,0,54,5ae944d7a782b0820cd845caeb273517ef0a1a342c55946cf524c9e0bb0455a3,47,36,0,1,1,0,CORRECTED
BCH-S300,0,0,55,cbcf5be3a62d884f8a5f1cca59114c2bf19865c479924c081c721eff7dc9486f,53,43,0,1,1,0,CORRECTED
BCH-S300,0,0,56,1fdc78d624a80ec4043d8ee344b4794199d5ded9830882c2ec48175abd1b7d84,41,37,0,1,1,0,CORRECTED
BCH-S300,0,0,57,8e1a7740bb4d3a209a79f5acaeb3fafb79d500aca475c7bea31fb7402724bf81,45,39,0,1,1,0,CORRECTED
BCH-S300,0,0,58,49d075c371747eb6bffa9110610ef16af75ccbf25e45d6cc14bfd81391c4525e,59,48,0,1,1,0,CORRECTED
BCH-S300,0,0,59,b9e6092851e88d5ed2bbb92542f33268958af0e7865759cb5f1644845ce2697d,50,37,0,1,1,0,CORRECTED
BCH-S300,0,0,60,8ef7910c0ee2775d45fd3c04a316b6c31f7dbe9eae02b3a2371d49031b1a2a8e,45,31,0,1,1,0,CORRECTED
BCH-S300,0,0,61,4efeddf7373dbbb0699f5d96b94ba212b2535541a3de4823ceacf806da59e36e,39,18,0,1,1,0,CORRECTED
BCH-S300,0,0,62,d605219d7a86844e7d2d1b2dbe4b77338b5e37291699625ea0d5a8ab81e5bcaa,45,28,0,1,1,0,CORRECTED
BCH-S300,0,0,63,622bf49dbf1246533d781427d671965eb6069bcd805dbfa151baf911f814cee9,46,35,0,1,1,0,CORRECTED
