caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-S200,8,-1.000000,segmentCount,19000,19,19,19
BCH-S200,8,-1.000000,initialSyndromeCount,19000,19,19,19
BCH-S200,8,-1.000000,nonzeroSyndromeCount,15021,15.021000000000001,18,19
BCH-S200,8,-1.000000,syndromeCalculationCount,34021,34.021000000000001,37,38
BCH-S200,8,-1.000000,syndromeBitTestCount,374231,374.23099999999999,407,418
BCH-S200,8,-1.000000,syndromeXorCount,559392,559.39200000000005,639,714
BCH-S200,8,-1.000000,syndromeShiftCount,186464,186.464,213,238
BCH-S200,8,-1.000000,tableLookupCount,15021,15.021000000000001,18,19
BCH-S200,8,-1.000000,lookupHitCount,15021,15.021000000000001,18,19
BCH-S200,8,-1.000000,lookupMissCount,0,0,0,0
BCH-S200,8,-1.000000,bitFlipCount,15021,15.021000000000001,18,19
BCH-S200,8,-1.000000,postSyndromeCheckCount,15021,15.021000000000001,18,19
BCH-S200,8,-1.000000,correctedSegmentCount,15021,15.021000000000001,18,19
BCH-S200,8,-1.000000,failedSegmentCount,0,0,0,0
BCH-S200,8,-1.000000,miscorrectedSegmentCount,0,0,0,0
BCH-S200,8,-1.000000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-S200,8,-1.000000,syndromeValueCount,0,0,0,0
BCH-S200,8,-1.000000,syndromeEvaluationCount,0,0,0,0
BCH-S200,8,-1.000000,bmIterationCount,0,0,0,0
BCH-S200,8,-1.000000,bmDiscrepancyCount,0,0,0,0
BCH-S200,8,-1.000000,bmLocatorUpdateCount,0,0,0,0
BCH-S200,8,-1.000000,bmPolynomialCopyCount,0,0,0,0
BCH-S200,8,-1.000000,chienPositionTestCount,0,0,0,0
BCH-S200,8,-1.000000,chienPolynomialEvaluationCount,0,0,0,0
BCH-S200,8,-1.000000,chienRootCount,0,0,0,0
BCH-S200,8,-1.000000,gfAddCount,0,0,0,0
BCH-S200,8,-1.000000,gfMultiplyCount,0,0,0,0
BCH-S200,8,-1.000000,gfDivideCount,0,0,0,0
BCH-S200,8,-1.000000,gfInverseCount,0,0,0,0
BCH-S200,8,-1.000000,locatorDegree,0,0,0,0
BCH-S200,8,-1.000000,rootCount,0,0,0,0
BCH-S200,8,-1.000000,decoderFailureCount,0,0,0,0
BCH-S200,8,-1.000000,miscorrectionCount,1000,1,1,1
