caseId,targetLength,actualLength,actualRate,Zc,fillerLength,rankHp,algorithm,alpha,snrDb,esN0Db,ebN0Db,sigmaSquared,frames,bitErrors,frameErrors,BER,FER,avgIterations,medianIterations,p95Iterations,maxUsedIterations,earlyStopRate,maxIterationRate,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgFinalSyndromeWeight,validCodewordRate,nanInfCount,edgeCount,checkNodeUpdates,variableNodeUpdates,messageUpdates,tanhOperations,atanhOperations,absOperations,comparisonOperations,min1Min2Updates,signOperations,alphaMultiplications,decoderMemoryBytes,payloadSeed,noiseSeed,noiseGroupId,frameStart,frameEnd,runId,alphaCalibrationFrameRange,smokeEvaluationFrameRange,stopReason,status,series,avg_check_node_updates,avg_variable_node_updates,avg_edge_message_updates,avg_normalized_complexity
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,3,3,5.7106677228653799,0.25059361681363618,300,443,186,0.0049222222222222219,0.62,8.4666666666666668,2,32,32,0.77666666666666662,0.22333333333333333,360.93433333333314,78.599999999999994,1497.1000000000001,2394.3000000000002,0.28000000000000003,0.77666666666666662,0,784,284480,1991360,1991360,3982720,1991360,0,0,0,0,0,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,BP,948.2666666666667,6637.866666666667,6637.866666666667,6637.866666666667
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.59999999999999998,3,3,5.7106677228653799,0.25059361681363618,300,576,237,0.0064000000000000003,0.79000000000000004,27.626666666666665,32,32,32,0.14333333333333334,0.85666666666666669,254.49900000000014,253.75,446.66000000000003,1521.3,2.1433333333333335,0.14333333333333334,0,784,928256,6497792,6497792,0,0,6497792,12995584,3934141,6497792,6497792,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.60),3094.1866666666665,21659.306666666667,21659.306666666667,21659.306666666667
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.65000000000000002,3,3,5.7106677228653799,0.25059361681363618,300,550,229,0.0061111111111111114,0.76333333333333331,26.300000000000001,32,32,32,0.18666666666666668,0.81333333333333335,229.05599999999987,238.44999999999999,415.46500000000009,831,1.79,0.18666666666666668,0,784,883680,6185760,6185760,0,0,6185760,12371520,3749055,6185760,6185760,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.65),2945.6,20619.2,20619.2,20619.2
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.69999999999999996,3,3,5.7106677228653799,0.25059361681363618,300,530,221,0.0058888888888888888,0.73666666666666669,24.289999999999999,32,32,32,0.25333333333333335,0.7466666666666667,210.62899999999996,236.09999999999999,405.23000000000008,604.29999999999995,1.4666666666666666,0.25333333333333335,0,784,816144,5713008,5713008,0,0,5713008,11426016,3465130,5713008,5713008,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.70),2720.48,19043.36,19043.36,19043.36
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.75,3,3,5.7106677228653799,0.25059361681363618,300,514,214,0.0057111111111111112,0.71333333333333337,21.533333333333335,32,32,32,0.34333333333333332,0.65666666666666662,187.88599999999983,233.05000000000001,402.815,552.89999999999998,1.1833333333333333,0.34333333333333332,0,784,723520,5064640,5064640,0,0,5064640,10129280,3075084,5064640,5064640,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.75),2411.733333333333,16882.133333333335,16882.133333333335,16882.133333333335
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,3,3,5.7106677228653799,0.25059361681363618,300,493,207,0.0054777777777777776,0.68999999999999995,18.596666666666668,32,32,32,0.44,0.56000000000000005,158.92366666666666,210,382.30000000000001,697.70000000000005,0.93333333333333335,0.44,0,784,624848,4373936,4373936,0,0,4373936,8747872,2658694,4373936,4373936,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.80),2082.826666666667,14579.786666666667,14579.786666666667,14579.786666666667
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.84999999999999998,3,3,5.7106677228653799,0.25059361681363618,300,479,196,0.0053222222222222221,0.65333333333333332,15.163333333333334,2,32,32,0.55333333333333334,0.44666666666666666,130.62833333333336,26.550000000000001,359.42000000000024,752.70000000000005,0.67333333333333334,0.55333333333333334,0,784,509488,3566416,3566416,0,0,3566416,7132832,2167265,3566416,3566416,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.85),1698.2933333333333,11888.053333333333,11888.053333333333,11888.053333333333
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,3,3,5.7106677228653799,0.25059361681363618,300,464,191,0.0051555555555555556,0.63666666666666671,11.133333333333333,2,32,32,0.68666666666666665,0.31333333333333335,101.29866666666659,19,348.46000000000004,886.20000000000005,0.40666666666666668,0.68666666666666665,0,784,374080,2618560,2618560,0,0,2618560,5237120,1594325,2618560,2618560,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.90),1246.9333333333334,8728.533333333333,8728.533333333333,8728.533333333333
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.94999999999999996,3,3,5.7106677228653799,0.25059361681363618,300,452,188,0.0050222222222222222,0.62666666666666671,6.9100000000000001,2,32,32,0.82666666666666666,0.17333333333333334,64.442666666666597,18.100000000000001,308.12000000000012,605.70000000000005,0.20999999999999999,0.82666666666666666,0,784,232176,1625232,1625232,0,0,1625232,3250464,991170,1625232,1625232,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.95),773.92,5417.44,5417.44,5417.44
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,3,3,5.7106677228653799,0.25059361681363618,300,457,189,0.0050777777777777774,0.63,1.7033333333333334,2,3,3,1,0,18.07500000000001,17.550000000000001,30.810000000000002,125.5,0,1,0,784,57232,400624,400624,0,0,400624,801248,246907,400624,400624,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,MS (α=1.00),190.77333333333334,1335.4133333333334,1335.4133333333334,1335.4133333333334
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,3.5,3.5,6.2106677228653799,0.22334179607548157,300,238,125,0.0026444444444444445,0.41666666666666669,4.8933333333333335,2,32,32,0.89000000000000001,0.11,203.21933333333328,74.799999999999997,1136.5150000000001,1929.9000000000001,0.11666666666666667,0.89000000000000001,0,784,164416,1150912,1150912,2301824,1150912,0,0,0,0,0,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,BP,548.0533333333333,3836.3733333333334,3836.3733333333334,3836.3733333333334
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.59999999999999998,3.5,3.5,6.2106677228653799,0.22334179607548157,300,340,181,0.0037777777777777779,0.60333333333333339,22.273333333333333,32,32,32,0.31666666666666665,0.68333333333333335,210.04399999999984,249.19999999999999,436.82999999999998,601.89999999999998,1.29,0.31666666666666665,0,784,748384,5238688,5238688,0,0,5238688,10477376,3177105,5238688,5238688,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.60),2494.6133333333332,17462.293333333335,17462.293333333335,17462.293333333335
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.65000000000000002,3.5,3.5,6.2106677228653799,0.22334179607548157,300,301,165,0.0033444444444444446,0.55000000000000004,20.333333333333332,32,32,32,0.38,0.62,179.55500000000006,234.59999999999999,406.95499999999998,570.89999999999998,1.0133333333333334,0.38,0,784,683200,4782400,4782400,0,0,4782400,9564800,2902627,4782400,4782400,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.65),2277.3333333333335,15941.333333333334,15941.333333333334,15941.333333333334
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.69999999999999996,3.5,3.5,6.2106677228653799,0.22334179607548157,300,276,159,0.0030666666666666668,0.53000000000000003,18.423333333333332,32,32,32,0.44333333333333336,0.55666666666666664,161.75133333333338,214.84999999999999,405.18000000000006,498.10000000000002,0.84666666666666668,0.44333333333333336,0,784,619024,4333168,4333168,0,0,4333168,8666336,2633230,4333168,4333168,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.70),2063.4133333333334,14443.893333333333,14443.893333333333,14443.893333333333
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.75,3.5,3.5,6.2106677228653799,0.22334179607548157,300,260,150,0.0028888888888888888,0.5,14.996666666666666,2,32,32,0.55666666666666664,0.44333333333333336,133.79733333333334,28,397.41000000000008,618.39999999999998,0.65000000000000002,0.55666666666666664,0,784,503888,3527216,3527216,0,0,3527216,7054432,2148228,3527216,3527216,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.75),1679.6266666666668,11757.386666666667,11757.386666666667,11757.386666666667
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,3.5,3.5,6.2106677228653799,0.22334179607548157,300,255,147,0.0028333333333333335,0.48999999999999999,12.776666666666667,2,32,32,0.63,0.37,111.04366666666664,21,382.64499999999998,504.69999999999999,0.5,0.63,0,784,429296,3005072,3005072,0,0,3005072,6010144,1831262,3005072,3005072,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.80),1430.9866666666667,10016.906666666666,10016.906666666666,10016.906666666666
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.84999999999999998,3.5,3.5,6.2106677228653799,0.22334179607548157,300,252,141,0.0028,0.46999999999999997,10.126666666666667,2,32,32,0.71666666666666667,0.28333333333333333,87.380666666666585,18.300000000000001,314.84000000000003,554.89999999999998,0.36666666666666664,0.71666666666666667,0,784,340256,2381792,2381792,0,0,2381792,4763584,1454950,2381792,2381792,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.85),1134.1866666666667,7939.306666666666,7939.306666666666,7939.306666666666
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,3.5,3.5,6.2106677228653799,0.22334179607548157,300,245,133,0.0027222222222222222,0.44333333333333336,7.6200000000000001,2,32,32,0.80000000000000004,0.20000000000000001,68.322666666666692,18.100000000000001,284.83000000000038,534,0.22,0.80000000000000004,0,784,256032,1792224,1792224,0,0,1792224,3584448,1093475,1792224,1792224,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.90),853.44,5974.08,5974.08,5974.08
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.94999999999999996,3.5,3.5,6.2106677228653799,0.22334179607548157,300,240,126,0.0026666666666666666,0.41999999999999998,4.7800000000000002,2,32,32,0.89333333333333331,0.10666666666666667,46.026333333333319,17.699999999999999,242.10499999999999,620.20000000000005,0.12,0.89333333333333331,0,784,160608,1124256,1124256,0,0,1124256,2248512,687948,1124256,1124256,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.95),535.36,3747.52,3747.52,3747.52
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,3.5,3.5,6.2106677228653799,0.22334179607548157,300,235,122,0.0026111111111111109,0.40666666666666668,1.5333333333333334,2,2,3,1,0,17.080000000000005,16.100000000000001,34.360000000000014,61.700000000000003,0,1,0,784,51520,360640,360640,0,0,360640,721280,223259,360640,360640,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,MS (α=1.00),171.73333333333332,1202.1333333333334,1202.1333333333334,1202.1333333333334
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,4,4,6.7106677228653799,0.19905358527674863,300,140,80,0.0015555555555555555,0.26666666666666666,2.1633333333333336,1,2,32,0.97333333333333338,0.026666666666666668,85.236666666666693,43.900000000000006,148.56000000000012,1272.0999999999999,0.026666666666666668,0.97333333333333338,0,784,72688,508816,508816,1017632,508816,0,0,0,0,0,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,BP,242.29333333333332,1696.0533333333333,1696.0533333333333,1696.0533333333333
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.59999999999999998,4,4,6.7106677228653799,0.19905358527674863,300,180,121,0.002,0.40333333333333332,15.326666666666666,2,32,32,0.54333333333333333,0.45666666666666667,128.94533333333328,28.350000000000001,316.21000000000015,606.5,0.66666666666666663,0.54333333333333333,0,784,514976,3604832,3604832,0,0,3604832,7209664,2192733,3604832,3604832,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.60),1716.5866666666666,12016.106666666667,12016.106666666667,12016.106666666667
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.65000000000000002,4,4,6.7106677228653799,0.19905358527674863,300,166,112,0.0018444444444444443,0.37333333333333335,13.073333333333334,2,32,32,0.6166666666666667,0.38333333333333336,107.401,18.350000000000001,312.35000000000025,689.5,0.52000000000000002,0.6166666666666667,0,784,439264,3074848,3074848,0,0,3074848,6149696,1870345,3074848,3074848,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.65),1464.2133333333334,10249.493333333334,10249.493333333334,10249.493333333334
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.69999999999999996,4,4,6.7106677228653799,0.19905358527674863,300,158,105,0.0017555555555555556,0.34999999999999998,11.25,2,32,32,0.67666666666666664,0.32333333333333331,89.473333333333358,17.050000000000001,292.64000000000016,521.5,0.42333333333333334,0.67666666666666664,0,784,378000,2646000,2646000,0,0,2646000,5292000,1611475,2646000,2646000,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.70),1260.0,8820.0,8820.0,8820.0
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.75,4,4,6.7106677228653799,0.19905358527674863,300,153,100,0.0016999999999999999,0.33333333333333331,9.3166666666666664,2,32,32,0.73999999999999999,0.26000000000000001,71.037999999999982,16.100000000000001,239.22,503.80000000000001,0.32666666666666666,0.73999999999999999,0,784,313040,2191280,2191280,0,0,2191280,4382560,1337500,2191280,2191280,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.75),1043.4666666666667,7304.266666666666,7304.266666666666,7304.266666666666
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.80000000000000004,4,4,6.7106677228653799,0.19905358527674863,300,143,93,0.0015888888888888888,0.31,7.8666666666666663,1,32,32,0.78666666666666663,0.21333333333333335,65.783999999999978,15.300000000000001,255.78000000000006,500.19999999999999,0.26000000000000001,0.78666666666666663,0,784,264320,1850240,1850240,0,0,1850240,3700480,1131110,1850240,1850240,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.80),881.0666666666667,6167.466666666666,6167.466666666666,6167.466666666666
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.84999999999999998,4,4,6.7106677228653799,0.19905358527674863,300,139,88,0.0015444444444444444,0.29333333333333333,5.8166666666666664,1,32,32,0.85333333333333339,0.14666666666666667,52.667000000000009,12.149999999999999,262.79500000000002,732,0.17333333333333334,0.85333333333333339,0,784,195440,1368080,1368080,0,0,1368080,2736160,836425,1368080,1368080,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.85),651.4666666666667,4560.266666666666,4560.266666666666,4560.266666666666
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,4,4,6.7106677228653799,0.19905358527674863,300,141,86,0.0015666666666666667,0.28666666666666668,4.4866666666666664,1,32,32,0.89666666666666661,0.10333333333333333,40.951666666666625,11,237.04500000000002,537.39999999999998,0.11,0.89666666666666661,0,784,150752,1055264,1055264,0,0,1055264,2110528,646646,1055264,1055264,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.90),502.50666666666666,3517.5466666666666,3517.5466666666666,3517.5466666666666
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.94999999999999996,4,4,6.7106677228653799,0.19905358527674863,300,144,86,0.0016000000000000001,0.28666666666666668,3.5766666666666667,1,32,32,0.92666666666666664,0.073333333333333334,32.306333333333313,10,214.43000000000001,609.39999999999998,0.073333333333333334,0.92666666666666664,0,784,120176,841232,841232,0,0,841232,1682464,514795,841232,841232,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.95),400.58666666666664,2804.1066666666666,2804.1066666666666,2804.1066666666666
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,4,4,6.7106677228653799,0.19905358527674863,300,143,83,0.0015888888888888888,0.27666666666666667,1.3366666666666667,1,2,3,1,0,13.219333333333337,9.6499999999999986,26.620000000000005,68.799999999999997,0,1,0,784,44912,314384,314384,0,0,314384,628768,195688,314384,314384,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,MS (α=1.00),149.70666666666668,1047.9466666666667,1047.9466666666667,1047.9466666666667
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,4.5,4.5,7.2106677228653799,0.17740669461678774,300,75,43,0.00083333333333333339,0.14333333333333334,1.6633333333333333,1,2,32,0.98333333333333328,0.016666666666666666,74.504999999999924,42,104.015,1955.0999999999999,0.016666666666666666,0.98333333333333328,0,784,55888,391216,391216,782432,391216,0,0,0,0,0,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,BP,186.29333333333332,1304.0533333333333,1304.0533333333333,1304.0533333333333
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.59999999999999998,4.5,4.5,7.2106677228653799,0.17740669461678774,300,100,77,0.0011111111111111111,0.25666666666666665,11.66,1,32,32,0.66000000000000003,0.34000000000000002,109.79933333333325,18,365.57000000000005,528.5,0.41666666666666669,0.66000000000000003,0,784,391776,2742432,2742432,0,0,2742432,5484864,1667143,2742432,2742432,11312,2026072001,2026968361,560,40000,40299,1212001,,40000:40299,MAX_FRAMES_REACHED,PASS,NMS (α=0.60),1305.92,9141.44,9141.44,9141.44
