stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,interleaverMode,interleaverDepth,interleaverRows,interleaverColumns,interleaverBlockCount,interleaverSeed,permutationFile,permutationSha256,burstLengthIndex,burstLengthBits,burstRatio,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,interleaverApplyTimeTotalNs,deinterleaverApplyTimeTotalNs,decoderTimeTotalNs,interleaverTimeMeanNs,deinterleaverTimeMeanNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,interleaverBufferBits,interleaverBufferBytes,interleaverStartupDelayBits,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,b00e0066407eab7f2b2598c86c3c145c7be81dc1f67896a63cb4e42c7d71e481,2,3,0.010526315789473684,1397048147,50000,10000000,0,0,50000,0,50000,0,0,150000,3,3,1,1,45897600,45182700,486436800,917,903,9728,8000,10100,34600,15122300,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L3.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,BLOCK,8,0,36,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,b00e0066407eab7f2b2598c86c3c145c7be81dc1f67896a63cb4e42c7d71e481,6,15,0.052631578947368418,1397048147,1000,200000,13312,1000,1000,0,0,1000,0,8357,8.3569999999999993,10,3,2.6440000000000001,579700,601700,6740800,579,601,6740,6100,9300,10600,88500,285,36,285,0.066559999999999994,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_BLOCK_D8_L15.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,8,8,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2b312269240f77dde40f544b6f57c8a9c6c3d3ebdf8b3cced607cce08e57df4f,1,2,0.0070175438596491229,1397048147,50000,10000000,0,0,50000,0,50000,0,0,100000,2,2,1,1,32726000,33493100,341025100,654,669,6820,5500,9300,13900,726000,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D8_L2.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,ROW_COLUMN,8,8,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2b312269240f77dde40f544b6f57c8a9c6c3d3ebdf8b3cced607cce08e57df4f,5,10,0.035087719298245612,1397048147,1000,200000,4139,995,1000,0,5,995,0,8103,8.1029999999999998,9,2,2,598600,645400,7011800,598,645,7011,6000,10100,10500,25700,285,36,285,0.020695000000000002,0.995,0,0.995,0,0.0050000000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_ROW_COLUMN_D8_L10.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,PSEUDORANDOM,8,0,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,63fb1b01aa485e46b6779f3c63933326a6531c0209aaf6b5db394efa80200e1e,0,1,0.0035087719298245615,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,1,1,44988700,42736600,463215800,899,854,9264,7000,10300,38600,5195000,285,36,285,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_PSEUDORANDOM_D8_L1.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,PSEUDORANDOM,8,0,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,63fb1b01aa485e46b6779f3c63933326a6531c0209aaf6b5db394efa80200e1e,4,8,0.028070175438596492,1397048147,1000,200000,3163,911,1000,0,89,911,0,6484,6.484,8,4,2.073,839900,823700,9850700,839,823,9850,9100,11000,28000,427400,285,36,285,0.015814999999999999,0.91100000000000003,0,0.91100000000000003,0,0.088999999999999996,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_PSEUDORANDOM_D8_L8.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_S15,分块200,200,285,0.70175438596491224,15,11,1,19,PSEUDORANDOM,8,0,36,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,63fb1b01aa485e46b6779f3c63933326a6531c0209aaf6b5db394efa80200e1e,8,30,0.10526315789473684,1397048147,1000,200000,21774,1000,1000,0,0,1000,0,15478,15.478,18,7,4.1319999999999997,914900,925600,11124300,914,925,11124,10200,14500,39700,84100,285,36,285,0.10886999999999999,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_S15_PSEUDORANDOM_D8_L30.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,BLOCK,8,0,31,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2e5ebe72548d9088e1c555dcccc5100c323eb852fdc43aad20d0da0d58b4b988,3,5,0.020161290322580645,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,5,5,99807700,77563900,2074754100,1996,1551,41495,20900,75700,361700,35886900,248,31,248,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_BLOCK_D8_L5.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,BLOCK,8,0,31,8,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,2e5ebe72548d9088e1c555dcccc5100c323eb852fdc43aad20d0da0d58b4b988,7,20,0.080645161290322578,1397048147,1000,200000,16012,1000,0,1000,0,0,0,1000,1,1,20,20,857700,814800,28762400,857,814,28762,21700,45600,172000,684800,248,31,248,0.080060000000000006,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_BLOCK_D8_L20.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,8,8,31,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,92f8f881ee29e8ccc62f3288fa7276bfe40326d4b12fa44d558e60977239076a,2,3,0.012096774193548387,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,3,3,55921800,56577400,1491252700,1118,1131,29825,17400,43900,207000,22445400,248,31,248,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D8_L3.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,ROW_COLUMN,8,8,31,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,92f8f881ee29e8ccc62f3288fa7276bfe40326d4b12fa44d558e60977239076a,6,15,0.060483870967741937,1397048147,1000,200000,12148,1000,0,1000,0,0,0,1000,1,1,15,15,800700,833100,23863300,800,833,23863,23000,28100,41300,320500,248,31,248,0.060740000000000002,1,1,0,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_ROW_COLUMN_D8_L15.json,
stage15_interleaving_formal,stage15_formal_v1,c56ea139a842ce7156261a02174dba399024849b,K200_M255K207,255整块200,200,248,0.80645161290322576,255,207,6,1,PSEUDORANDOM,8,0,31,1,1140071481932319848,../stage13_burst_interleaving_validation/results/stage13_burst_interleaving_validation_permutations.csv,e51d61b041914851201c956237b4c5a87b3b04be33f4a7843c5479e1fe37e8d0,1,2,0.0080645161290322578,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,2,2,54922000,61389200,1324863300,1098,1227,26497,16300,38600,157200,20405400,248,31,248,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage15_interleaving_formal_K200_M255K207_PSEUDORANDOM_D8_L2.json,
