schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,frameStart,requestedFrameCount,logicalFrameCount,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,firstNoiseHash,lastNoiseHash,stopReason,targetFrameErrors,minFrames,maxFrames,checkpointCount,resumeCount,shardIndex,shardCount,configHash
bch.group4.result.v1,BCH16W5_SMOKE,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,1,0.8426149773176359,0.71000000000000008,2026072401,1,0,0,500,500,500,150000,24881,500,17450,500,0.11633333333333333,1,0,0,0,0,0,0,500,1,0,0,500,1226.8500000000006,1696.7830000000001,1545.9000000000001,2297.1599999999999,2521.3420000000001,4556.3000000000002,891d570e030888a0f7ab8d726ae41f33b9bde6048178801264515befc9e50e54,2cb2ef7b837eb7ab0ad99578f04609f4ff8624bd77985af23b3c860a1757813e,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,f90d06a65d6b0ac096f68a7ea6759e356c990318c27309c328e16e2b40484b86
bch.group4.result.v1,BCH16W5_SMOKE,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,2,1.5848931924611136,0.66931286748495822,0.44797971458093722,2026072401,1,1,0,500,500,500,150000,14863,500,10494,499,0.069959999999999994,0.998,1,0.002,1,0.002,0,0,499,0.998,0,1,499,1313.8610000000008,1814.8927999999989,1624.1999999999998,2466.7649999999999,2897.2709999999997,14837.299999999999,de7329846945859c10e807232e7f8589cde4ba3a38605e8ad6ceb18909643c54,183fd6e4a6a815b51fda4da0c021dc21766f48691a55ae4411bcc4d182cb0bf5,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,58d955e72e22df5f3ddc8d64b99cb0d6198769f4a160b9b074c368d38b4478e4
bch.group4.result.v1,BCH16W5_SMOKE,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,4,2.5118864315095801,0.53165410850757377,0.28265609109298301,2026072401,1,2,0,500,500,500,150000,6554,500,2075,172,0.013833333333333333,0.34399999999999997,328,0.65600000000000003,328,0.65600000000000003,0,0,172,0.34399999999999997,0,328,172,1240.8453999999995,1655.3766000000023,1505.3,2279.6299999999997,2569.2789999999991,3381,1d9024c55d7bd16fd6697d97fdc922cb5079dda1ae57961be9f349e3822b3426,0f45247a0b69e913f37d8e244d9614532f3987553ea7cf27a68d03516d0b4d6a,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,799e65d49a36f54f762533f12d281464b21312d865d6ead054cc5f052971c471
bch.group4.result.v1,BCH16W5_SMOKE,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,6,3.9810717055349722,0.4223078694947327,0.17834393663718018,2026072401,1,3,0,500,500,500,150000,1867,490,0,0,0,0,500,1,500,1,0,0,0,0,10,490,0,1204.3937999999994,1400.440400000002,1302.7,1929.8699999999997,2276.9889999999996,2922.6999999999998,21b226a99f09d5472cbc496013abefbbf864b0c0ab78421058e03bb67e02b178,f9e09b83c691f59e210d136f7e2ee38487b876991809ef5d0ec9bc0d72eb533a,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,592cb51e49286d110dcd66eeca4535535ce3f4b5b326f3cd94b916a0b9b9b41a
bch.group4.result.v1,BCH16W5_SMOKE,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,8,6.3095734448019334,0.33545106448592327,0.11252741666473905,2026072401,1,4,0,500,500,500,150000,331,245,0,0,0,0,500,1,500,1,0,0,0,0,255,245,0,1288.4834000000017,1377.4492000000012,1243.5,1865.5349999999989,2322.4469999999997,4091.5999999999999,e3f1499d72b2c53b55aedf0be7ca810b71db76b0c7dfb0c42a4223e5485dcab2,19da5c2a2b8cdb89c3eb4059a63e5bff9102f4e700f48781dfcabff987a025a5,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,5b318c5a392e8c95d2ebe98e6608586f3ebed894887237e150e9cefff10fbd54
bch.group4.result.v1,BCH16W5_SMOKE,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,10,10,0.26645825188948458,0.071000000000000008,2026072401,1,5,0,500,500,500,150000,17,17,0,0,0,0,500,1,500,1,0,0,0,0,483,17,0,1274.4952000000008,1323.398799999999,1185.5500000000002,1789.9649999999997,1986.0179999999996,3975.9000000000001,bf9f1bb4c75ea18722a7cd5de0c1294516b294deedd5517e1de277cf71357d97,99e274d3b391a1be9df2a21d9108ae7693ba2718460434a7ef21ca38ddc0af37,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,36f0906e0e4d883724d38d739943c221e7c9c6533687dba0ea2bf36ebd730e3c
