schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,frameStart,requestedFrameCount,logicalFrameCount,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,firstNoiseHash,lastNoiseHash,stopReason,targetFrameErrors,minFrames,maxFrames,checkpointCount,resumeCount,shardIndex,shardCount,configHash,timingAuditClass
bch.group4.result.v1,S2_SCIENTIFIC_CORRECTION_TIMING,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,7.5,5.6234132519034912,0.35595281704921683,0.12670240796527324,2026072601,1,0,0,5000,5000,5000,1000000,3542,2510,102,51,0.000102,0.010200000000000001,4949,0.98980000000000001,5000,1,51,0.010200000000000001,0,0,2490,2510,0,5.9761000000000317,13.910780000000017,10.5,20.100000000000001,49.50400000000009,553.70000000000005,f9792848ee49a4edf72982776b5ef790bb8b0053be74762110b8ac919952ab97,25cb8995a1ecfd92c779b94d62a4ea8b5cdbbf3762227b8256619b239717daa2,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,c87ca72a0bf073e9d9e8bdb41c90780b46224f007fd46aa8e1dfa5e10858e9f9,AWGN_TIMING_ONLY_NO_BER_FER_REPLACEMENT
bch.group4.result.v1,S2_SCIENTIFIC_CORRECTION_TIMING,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,5.2999999999999998,3.3884415613920256,0.42775573877309453,0.18297497205331589,2026072601,1,0,0,5000,5000,5000,1000000,12039,4575,343,56,0.00034299999999999999,0.0112,4944,0.98880000000000001,4944,0.98880000000000001,0,0,56,0.0112,425,4519,56,8.5217999999999972,31.696580000000029,27.600000000000001,45,114.32500000000054,776.29999999999995,f5405c0e9a40e2e6dfb9d7784662110d8645d51572fd5d7bf7bf8ef57b14c9ed,ddc3aae9adda0e157211aaad7dc0d951de0ff0da55f96fe8cd0b38a4e30f6677,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,81f63a9ff9c9e73c180ae132ded624bf42d2c61c0538617c42feeda9783f48ec,AWGN_TIMING_ONLY_NO_BER_FER_REPLACEMENT
bch.group4.result.v1,S2_SCIENTIFIC_CORRECTION_TIMING,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,7.7999999999999998,6.0255958607435778,0.34083879403704803,0.11617108352062924,2026072601,1,0,0,5000,5000,5000,1500000,3600,2593,95,46,6.3333333333333332e-05,0.0091999999999999998,4954,0.99080000000000001,5000,1,46,0.0091999999999999998,0,0,2407,2593,0,11.282399999999962,28.94747999999991,24,40,154.10600000000011,2260.6999999999998,fbd891032ddadceeb95c2bb92453abb99c89f2b9dbb9122843eeb946323dd761,31efdd4bc0ce72a7f8d58971a7b3739fd6b7d355aa095af718c9c33bbd8c3156,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,5258f7619ebcf03f225f281ee835259a7d490346253360fea2b4843c80249f8a,AWGN_TIMING_ONLY_NO_BER_FER_REPLACEMENT
bch.group4.result.v1,S2_SCIENTIFIC_CORRECTION_TIMING,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,3.3113112148259112,0.44305401682653889,0.19629686182613101,2026072601,1,0,0,5000,5000,5000,1500000,23242,4953,338,38,0.00022533333333333333,0.0076,4962,0.99239999999999995,4962,0.99239999999999995,0,0,38,0.0076,47,4915,38,14.754119999999952,90.018600000000077,76.599999999999994,147.59999999999999,328.19400000000422,8666.8999999999996,ca72c11a696fb85dc2353df3fc1144a6d66dd8958bd7e48fa4543b70be801145,5995b965305b2bdc8fa550e97288cf42f2866874b4e620bf6fff738afb035320,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,22fe81fc98a3a5f67e4a6a092ab35eea01f22b0fcd7ad1e4a3d9ed928edec03f,AWGN_TIMING_ONLY_NO_BER_FER_REPLACEMENT
bch.group4.result.v1,S2_SCIENTIFIC_CORRECTION_TIMING,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,5,3.1622776601683795,0.47383722297003528,0.22452171387195494,2026072601,1,0,0,5000,5000,5000,1500000,37232,4998,441,39,0.00029399999999999999,0.0077999999999999996,4961,0.99219999999999997,4961,0.99219999999999997,0,0,39,0.0077999999999999996,2,4959,39,14.387039999999974,114.74284000000004,104.59999999999999,168.5,316.45800000000128,1969.3,a0c7362242cc33e461c936de5537d8e02cf88e2cc8daf23018cf8947ca5254f2,a1eb03caea0a76190ddadb85c9b50272390dafdd35dee84db1b32839227e8a3d,FIXED_FRAMES_REACHED,0,0,0,0,0,0,1,ada7ad6f3ac0cb4c488bc867e695f010c8a41b09648f805be283ba37eebf3205,AWGN_TIMING_ONLY_NO_BER_FER_REPLACEMENT
