schemaVersion,stage,channelType,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,noisePolicyVersion,initialPhaseDeg,frameRotationDeg,compensationMode,attenuationDb,completeBlockage,blockageLength,blockageStartPolicy,burstMode,burstLength,burstStartPolicy,burstInjectionDomain,backgroundAwgnEnabled,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,channelHardBER,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,avgTotalReceiverTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,maxReceiverTimeUs,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointCount,resumeCount,shardIndex,shardCount,configHash,gitCommit
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,ON_SEGMENT_BOUNDARY,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,5000,5000,0.0023809523809523812,0,0,0,0,5000,1,5000,1,0,0,0,0,19.678259999999948,16,28.899999999999999,39.401000000000018,646.20000000000005,21.361280000000036,17.5,31.305000000000021,42.100000000000001,649.10000000000002,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,7ebc150bc4105f2690a26ea6667d9d25cb30c1843b3b3371d9e0401e52c10be0,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,5000,5000,0.0023809523809523812,0,0,0,0,5000,1,5000,1,0,0,0,0,24.475059999999992,21.199999999999999,34.299999999999997,74.402000000000044,1961.4000000000001,26.505820000000043,22.899999999999999,37.705000000000027,77.603000000000065,1964.0999999999999,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,1bbfd7667b8ead14dbdd6f2f41c7c368286e93c56b9a8733860c91903d9b2a21,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,FRAME_START,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,5000,5000,0.0040322580645161289,0,0,0,0,5000,1,5000,1,0,0,0,0,24.45011999999992,21,34.600000000000001,58.802000000000042,613.89999999999998,26.079819999999945,22.100000000000001,37,66.71900000000042,1633.8,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,463220f3df9861a11a7501f5ff89475d66bca35c0caad5aea1af06671999d9a9,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,FRAME_END,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,5000,5000,0.0040322580645161289,0,0,0,0,5000,1,5000,1,0,0,0,0,23.040120000000019,20.600000000000001,30.300000000000001,49.201000000000022,593.29999999999995,24.271600000000035,21.699999999999999,32.299999999999997,50.707000000000157,594.5,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,48734504873d1705579f688fa67435d04c32df660855894ac344450aeadd8cc0,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,SEGMENT_INTERIOR,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,5000,5000,0.0040322580645161289,0,0,0,0,5000,1,5000,1,0,0,0,0,22.372439999999969,20.399999999999999,29.005000000000017,41.702000000000048,465.19999999999999,23.556820000000062,21.399999999999999,30.699999999999999,44.008000000000173,467.69999999999999,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,9576b3c1a937eb20e2b6d87bef03f062696a0af699c0d23ef97190e088ba9c8d,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,ONE_BEFORE_SEGMENT_BOUNDARY,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,5000,5000,0.0040322580645161289,0,0,0,0,5000,1,5000,1,0,0,0,0,23.667499999999951,20.800000000000001,32,60.605000000000111,454.69999999999999,24.939960000000081,21.899999999999999,34.100000000000001,64.010000000000218,455.80000000000001,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,0054b81799e7db65de784c12dc649574e36650551219d23b93f87015a3d96af4,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,ON_SEGMENT_BOUNDARY,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,5000,5000,0.0040322580645161289,0,0,0,0,5000,1,5000,1,0,0,0,0,23.500659999999939,20.5,31.699999999999999,55.311000000000242,1083,24.707920000000065,21.5,33.600000000000001,58.908000000000172,1085.0999999999999,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,46dc8e4b87a4f76e7d510ae607528bf74677b8559aa4cd72692123a4507c8caf,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,5000,5000,0.0040322580645161289,0,0,0,0,5000,1,5000,1,0,0,0,0,21.672800000000006,20,28,39.703000000000067,434.19999999999999,22.841400000000004,21,29.699999999999999,41.518000000000391,435.80000000000001,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,23af279e2b6ab1444cf1ac7b0ee147759e7597fd83568821865a330e3e0aa85d,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,2,FRAME_START,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,10000,5000,0.0080645161290322578,0,0,0,0,5000,1,5000,1,0,0,0,0,24.577720000000021,22,31.899999999999999,46.600000000000001,611.60000000000002,25.768720000000013,22.899999999999999,33.700000000000003,48.912000000000255,612.89999999999998,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,2bda418eb0adea55a10e846dc8dae6f14268d388edf652a295ce807015e836b5,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,2,FRAME_END,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,10000,5000,0.0080645161290322578,0,0,0,0,5000,1,5000,1,0,0,0,0,26.047900000000137,22.199999999999999,34,69.106000000000122,615.89999999999998,27.317140000000002,23.300000000000001,35.899999999999999,75.202000000000055,617.20000000000005,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,cfbb607e4ce584684b575bfaec20a610a81daed3bd196992783eaeaf10f036f0,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,2,SEGMENT_INTERIOR,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,10000,5000,0.0080645161290322578,0,0,0,0,5000,1,5000,1,0,0,0,0,23.60312000000004,21.600000000000001,31.199999999999999,41.301000000000023,333.39999999999998,24.738500000000112,22.600000000000001,32.799999999999997,42.4140000000003,334.80000000000001,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,c6b842ccad7bf7924dc29dd2daef1d40459507559b08d81cce113a7a40b08151,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,2,ONE_BEFORE_SEGMENT_BOUNDARY,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,10000,5000,0.0080645161290322578,0,0,0,0,5000,1,5000,1,0,0,0,0,25.553900000000024,22.100000000000001,35.100000000000001,52.908000000000172,518.39999999999998,26.878680000000035,23.199999999999999,37.100000000000001,55.540000000000873,535.29999999999995,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,07f82ff3f06ef4cab818d282c7a14b3b05df501e453808291d0d03b344a38075,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,2,ON_SEGMENT_BOUNDARY,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,10000,5000,0.0080645161290322578,0,0,0,0,5000,1,5000,1,0,0,0,0,24.45740000000001,21.899999999999999,32.005000000000017,49.104000000000092,452.69999999999999,25.658679999999968,23,33.799999999999997,51.003000000000064,454.60000000000002,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,c1e9c7155b879bbed6e16f0941a5135d88d3f5a73fef9a36ba8f6e8b49e1c64a,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,2,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,10000,5000,0.0080645161290322578,0,0,0,0,5000,1,5000,1,0,0,0,0,24.802579999999985,22,33.505000000000017,51.505000000000109,595.20000000000005,26.226839999999992,23.100000000000001,35.600000000000001,54.606000000000137,597.10000000000002,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,b92c34465a302cd8f620e7d886828c9f9d9942b509194aad36666645db9403bc,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,3,FRAME_START,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,15000,5000,0.012096774193548387,0,0,0,0,5000,1,5000,1,0,0,0,0,28.910379999999964,24.899999999999999,39.505000000000017,92.409000000000205,418.69999999999999,30.27214000000005,26.100000000000001,42,95.801000000000016,420.80000000000001,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,715c8d24170a1cea4b92b8c9dfc3f74a179cb91684905f8f2e16e772c5c81325,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,3,FRAME_END,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,15000,5000,0.012096774193548387,0,0,0,0,5000,1,5000,1,0,0,0,0,39.90303999999999,31.699999999999999,61.600000000000001,206.73100000000068,2135.5,42.14722000000026,33.299999999999997,66.205000000000027,232.72200000000046,2137.5,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,f59422dd68bdbfd82e75873a5ab4a3af4f94b65458eca49d14d189859299c9d6,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,3,SEGMENT_INTERIOR,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,15000,5000,0.012096774193548387,0,0,0,0,5000,1,5000,1,0,0,0,0,37.588259999999977,29.800000000000001,44.405000000000015,135.20200000000003,8811.3999999999996,39.197180000000017,31.300000000000001,47.200000000000003,139.73000000000064,8813.2000000000007,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,33efbb7ae2aa43fbb0b67e3a417f547bdebcc00982d6166a530b4541b5e9286d,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,3,ONE_BEFORE_SEGMENT_BOUNDARY,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,15000,5000,0.012096774193548387,0,0,0,0,5000,1,5000,1,0,0,0,0,28.861560000000004,25.25,38.799999999999997,68.904000000000096,722.70000000000005,30.229280000000092,26.5,40.799999999999997,72.42600000000057,725.89999999999998,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,b352763df35bd5c816f97fd8d8b8fe75984aa7045dba9da30f040dea9a33c92c,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,3,ON_SEGMENT_BOUNDARY,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,15000,5000,0.012096774193548387,0,0,0,0,5000,1,5000,1,0,0,0,0,28.497099999999879,24.399999999999999,39.100000000000001,72.001000000000019,672.79999999999995,29.816779999999866,25.5,41.205000000000027,75.001000000000019,716.20000000000005,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,6f013400bd74928dce6b0f867f329092303ab16ec5a33b8da9514e081559c5e3,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,3,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,15000,5000,0.012096774193548387,0,0,0,0,5000,1,5000,1,0,0,0,0,30.434120000000032,24.949999999999999,41.100000000000001,117.20200000000006,2298.9000000000001,31.921499999999931,26.199999999999999,43.705000000000027,119.60200000000005,2301.5999999999999,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,1c5d3d7664350f08c0594004f0948540818a33de66501d68c6037f3a6ea7cef6,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,4,FRAME_START,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,20000,5000,0.016129032258064516,0,0,0,0,5000,1,5000,1,0,0,0,0,31.183820000000001,27.600000000000001,41.600000000000001,76.404000000000096,962.20000000000005,32.586859999999987,28.800000000000001,43.600000000000001,81.408000000000172,963.60000000000002,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,cc875b0936c09efe76c15c399fd6c9bb9aaafbb78d30c0620546aa304e33fc67,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,4,FRAME_END,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,20000,5000,0.016129032258064516,0,0,0,0,5000,1,5000,1,0,0,0,0,29.937579999999969,26.199999999999999,38.899999999999999,71.703000000000074,609.89999999999998,31.217940000000059,27.199999999999999,40.905000000000015,75.305000000000106,610.89999999999998,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,8c81feec521fa7b72a8c85189e195bb658320b06a9cbe9b5bb997cec25452eb5,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,4,SEGMENT_INTERIOR,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,20000,5000,0.016129032258064516,0,0,0,0,5000,1,5000,1,0,0,0,0,36.669079999999958,29.399999999999999,47.399999999999999,141.4130000000003,3124,38.413140000000034,30.600000000000001,50.200000000000003,160.15100000000109,3128,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,63483327e6506ff790896c4d3e9e1552e706b39a61db8b56507b238e479aba2c,WORKTREE
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,0,-0.93421685162235091,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,4,ONE_BEFORE_SEGMENT_BOUNDARY,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,20000,5000,0.016129032258064516,0,0,0,0,5000,1,5000,1,0,0,0,0,30.630300000000076,26.300000000000001,40.700000000000003,89.801000000000016,626.60000000000002,31.935320000000075,27.399999999999999,43.005000000000017,92.200000000000003,627.79999999999995,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,19aa784f101b8550ff5f7b284c2f90e088585307f2c0840102538e2eea8cd3bd,WORKTREE
