channelType,profileId,caseName,snrDb,avgDecodeTimeUs,avgTotalReceiverTimeUs,avgPreprocessingTimeUs,medianPreprocessingTimeUs,p95PreprocessingTimeUs,p99PreprocessingTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,timingSemantics
AWGN,AWGN,BCH-B300,2.8605664769316324,90.018600000000077,90.018600000000077,0.0,0.0,0.0,0.0,76.599999999999994,147.59999999999999,328.19400000000422,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300,3.0605664769316325,90.018600000000077,90.018600000000077,0.0,0.0,0.0,0.0,76.599999999999994,147.59999999999999,328.19400000000422,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300,3.2605664769316327,90.018600000000077,90.018600000000077,0.0,0.0,0.0,0.0,76.599999999999994,147.59999999999999,328.19400000000422,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300,3.460566476931632,90.018600000000077,90.018600000000077,0.0,0.0,0.0,0.0,76.599999999999994,147.59999999999999,328.19400000000422,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300,3.660566476931632,90.018600000000077,90.018600000000077,0.0,0.0,0.0,0.0,76.599999999999994,147.59999999999999,328.19400000000422,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300,3.8605664769316324,90.018600000000077,90.018600000000077,0.0,0.0,0.0,0.0,76.599999999999994,147.59999999999999,328.19400000000422,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300,4.0605664769316325,90.018600000000077,90.018600000000077,0.0,0.0,0.0,0.0,76.599999999999994,147.59999999999999,328.19400000000422,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300,4.260566476931633,90.018600000000077,90.018600000000077,0.0,0.0,0.0,0.0,76.599999999999994,147.59999999999999,328.19400000000422,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300,4.360566476931632,90.018600000000077,90.018600000000077,0.0,0.0,0.0,0.0,76.599999999999994,147.59999999999999,328.19400000000422,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300-426,2.4771165561694346,114.74284000000004,114.74284000000004,0.0,0.0,0.0,0.0,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300-426,2.677116556169435,114.74284000000004,114.74284000000004,0.0,0.0,0.0,0.0,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
AWGN,AWGN,BCH-B300-426,2.877116556169435,114.74284000000004,114.74284000000004,0.0,0.0,0.0,0.0,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED
