channelType,profileId,caseName,snrDb,trueSuccessRate,miscorrectionRate,decoderFailureRate,interpretation
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,8.46185135655471,0.80720000000000003,0.1928,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,8.66185135655471,0.84560000000000002,0.15440000000000001,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,8.861851356554709,0.85899999999999999,0.14099999999999999,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,9.061851356554708,0.87439999999999996,0.12559999999999999,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,9.261851356554711,0.89280000000000004,0.1072,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,9.46185135655471,0.90859999999999996,0.091399999999999995,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,9.66185135655471,0.92320000000000002,0.076799999999999993,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,9.861851356554709,0.93799999999999994,0.062,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,10.061851356554708,0.94320000000000004,0.056800000000000003,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,10.261851356554711,0.94999999999999996,0.050000000000000003,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,10.46185135655471,0.9546,0.045400000000000003,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,10.66185135655471,0.96698580389567512,0.033014196104324857,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,10.861851356554709,0.96981587684877757,0.030184123151222458,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,11.061851356554708,0.97473152242577388,0.025268477574226154,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-S200,11.261851356554711,0.9792724634677169,0.020727536532283139,0,SYNDROME_LOOKUP_FAILURE_ZERO_DOES_NOT_IMPLY_TRUE_SUCCESS
