caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-S200,21,5.500000,segmentCount,127965,19,19,19
BCH-S200,21,5.500000,initialSyndromeCount,127965,19,19,19
BCH-S200,21,5.500000,nonzeroSyndromeCount,7190,1.0675575352635487,3,6
BCH-S200,21,5.500000,syndromeCalculationCount,135155,20.06755753526355,22,25
BCH-S200,21,5.500000,syndromeBitTestCount,1486705,220.74313288789904,242,275
BCH-S200,21,5.500000,syndromeXorCount,2215773,328.99376391982184,378,471
BCH-S200,21,5.500000,syndromeShiftCount,738591,109.66458797327394,126,157
BCH-S200,21,5.500000,tableLookupCount,7190,1.0675575352635487,3,6
BCH-S200,21,5.500000,lookupHitCount,7190,1.0675575352635487,3,6
BCH-S200,21,5.500000,lookupMissCount,0,0,0,0
BCH-S200,21,5.500000,bitFlipCount,7190,1.0675575352635487,3,6
BCH-S200,21,5.500000,postSyndromeCheckCount,7190,1.0675575352635487,3,6
BCH-S200,21,5.500000,correctedSegmentCount,7190,1.0675575352635487,3,6
BCH-S200,21,5.500000,failedSegmentCount,0,0,0,0
BCH-S200,21,5.500000,miscorrectedSegmentCount,0,0,0,0
BCH-S200,21,5.500000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-S200,21,5.500000,syndromeValueCount,0,0,0,0
BCH-S200,21,5.500000,syndromeEvaluationCount,0,0,0,0
BCH-S200,21,5.500000,bmIterationCount,0,0,0,0
BCH-S200,21,5.500000,bmDiscrepancyCount,0,0,0,0
BCH-S200,21,5.500000,bmLocatorUpdateCount,0,0,0,0
BCH-S200,21,5.500000,bmPolynomialCopyCount,0,0,0,0
BCH-S200,21,5.500000,chienPositionTestCount,0,0,0,0
BCH-S200,21,5.500000,chienPolynomialEvaluationCount,0,0,0,0
BCH-S200,21,5.500000,chienRootCount,0,0,0,0
BCH-S200,21,5.500000,gfAddCount,0,0,0,0
BCH-S200,21,5.500000,gfMultiplyCount,0,0,0,0
BCH-S200,21,5.500000,gfDivideCount,0,0,0,0
BCH-S200,21,5.500000,gfInverseCount,0,0,0,0
BCH-S200,21,5.500000,locatorDegree,0,0,0,0
BCH-S200,21,5.500000,rootCount,0,0,0,0
BCH-S200,21,5.500000,decoderFailureCount,0,0,0,0
BCH-S200,21,5.500000,miscorrectionCount,200,0.029695619896065329,0,1
