figureId,series,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
ldpc_08_max_time,BP,-5.0,17262.700000000001,17262.700000000001,true,false,
ldpc_08_max_time,BP,-4.5,27179.900000000001,27179.900000000001,true,false,
ldpc_08_max_time,BP,-4.0,34024.900000000001,34024.900000000001,true,false,
ldpc_08_max_time,BP,-3.5,6284,6284,true,false,
ldpc_08_max_time,BP,-3.0,8181.5,8181.5,true,false,
ldpc_08_max_time,BP,-2.5,6672.8999999999996,6672.8999999999996,true,false,
ldpc_08_max_time,BP,-2.0,5178.3000000000002,5178.3000000000002,true,false,
ldpc_08_max_time,BP,-1.5,5808.3000000000002,5808.3000000000002,true,false,
ldpc_08_max_time,BP,-1.0,11833.799999999999,11833.799999999999,true,false,
ldpc_08_max_time,BP,-0.5,4844.1999999999998,4844.1999999999998,true,false,
ldpc_08_max_time,BP,0.0,4537.6000000000004,4537.6000000000004,true,false,
ldpc_08_max_time,BP,0.5,16938.799999999999,16938.799999999999,true,false,
ldpc_08_max_time,BP,1.0,6399.1999999999998,6399.1999999999998,true,false,
ldpc_08_max_time,BP,1.5,5735.6000000000004,5735.6000000000004,true,false,
ldpc_08_max_time,BP,2.0,6802.8999999999996,6802.8999999999996,true,false,
ldpc_08_max_time,BP,2.5,5383.5,5383.5,true,false,
ldpc_08_max_time,BP,3.0,3074.1999999999998,3074.1999999999998,true,false,
ldpc_08_max_time,BP,3.5,4661.6000000000004,4661.6000000000004,true,false,
ldpc_08_max_time,BP,4.0,2661.8000000000002,2661.8000000000002,true,false,
ldpc_08_max_time,BP,4.5,2808.9000000000001,2808.9000000000001,true,false,
ldpc_08_max_time,BP,5.0,4068.6999999999998,4068.6999999999998,true,false,
ldpc_08_max_time,BP,5.5,3677.6999999999998,3677.6999999999998,true,false,
ldpc_08_max_time,BP,6.0,4398.6999999999998,4398.6999999999998,true,false,
ldpc_08_max_time,BP,6.5,11282.799999999999,11282.799999999999,true,false,
ldpc_08_max_time,BP,7.0,5367.6000000000004,5367.6000000000004,true,false,
ldpc_08_max_time,BP,7.5,5806.1000000000004,5806.1000000000004,true,false,
ldpc_08_max_time,BP,8.0,3132.4000000000001,3132.4000000000001,true,false,
ldpc_08_max_time,BP,8.5,11387.5,11387.5,true,false,
ldpc_08_max_time,BP,9.0,15868.200000000001,15868.200000000001,true,false,
ldpc_08_max_time,BP,9.5,3724.9000000000001,3724.9000000000001,true,false,
ldpc_08_max_time,BP,10.0,7181.3000000000002,7181.3000000000002,true,false,
ldpc_08_max_time,NMS（α=0.95）,-5.0,9468,9468,true,false,
ldpc_08_max_time,NMS（α=0.95）,-4.5,8418.3999999999996,8418.3999999999996,true,false,
ldpc_08_max_time,NMS（α=0.95）,-4.0,6807.3000000000002,6807.3000000000002,true,false,
ldpc_08_max_time,NMS（α=0.95）,-3.5,4297.1000000000004,4297.1000000000004,true,false,
ldpc_08_max_time,NMS（α=0.95）,-3.0,4685.5,4685.5,true,false,
ldpc_08_max_time,NMS（α=0.95）,-2.5,2125.0999999999999,2125.0999999999999,true,false,
ldpc_08_max_time,NMS（α=0.95）,-2.0,1281.2,1281.2,true,false,
ldpc_08_max_time,NMS（α=0.95）,-1.5,1811,1811,true,false,
ldpc_08_max_time,NMS（α=0.95）,-1.0,2007.5999999999999,2007.5999999999999,true,false,
ldpc_08_max_time,NMS（α=0.95）,-0.5,1232.2,1232.2,true,false,
ldpc_08_max_time,NMS（α=0.95）,0.0,3269.3000000000002,3269.3000000000002,true,false,
ldpc_08_max_time,NMS（α=0.95）,0.5,2604.5999999999999,2604.5999999999999,true,false,
ldpc_08_max_time,NMS（α=0.95）,1.0,2594.0999999999999,2594.0999999999999,true,false,
ldpc_08_max_time,NMS（α=0.95）,1.5,1136.0999999999999,1136.0999999999999,true,false,
ldpc_08_max_time,NMS（α=0.95）,2.0,1467.4000000000001,1467.4000000000001,true,false,
ldpc_08_max_time,NMS（α=0.95）,2.5,1267,1267,true,false,
ldpc_08_max_time,NMS（α=0.95）,3.0,1167.8,1167.8,true,false,
ldpc_08_max_time,NMS（α=0.95）,3.5,1497.8,1497.8,true,false,
ldpc_08_max_time,NMS（α=0.95）,4.0,731,731,true,false,
ldpc_08_max_time,NMS（α=0.95）,4.5,750.60000000000002,750.60000000000002,true,false,
ldpc_08_max_time,NMS（α=0.95）,5.0,597.60000000000002,597.60000000000002,true,false,
ldpc_08_max_time,NMS（α=0.95）,5.5,6092.8000000000002,6092.8000000000002,true,false,
ldpc_08_max_time,NMS（α=0.95）,6.0,2122.4000000000001,2122.4000000000001,true,false,
ldpc_08_max_time,NMS（α=0.95）,6.5,2154,2154,true,false,
ldpc_08_max_time,NMS（α=0.95）,7.0,1410.4000000000001,1410.4000000000001,true,false,
ldpc_08_max_time,NMS（α=0.95）,7.5,1770.3,1770.3,true,false,
ldpc_08_max_time,NMS（α=0.95）,8.0,3310.8000000000002,3310.8000000000002,true,false,
ldpc_08_max_time,NMS（α=0.95）,8.5,2012.8,2012.8,true,false,
ldpc_08_max_time,NMS（α=0.95）,9.0,1756.4000000000001,1756.4000000000001,true,false,
ldpc_08_max_time,NMS（α=0.95）,9.5,3022.0999999999999,3022.0999999999999,true,false,
ldpc_08_max_time,NMS（α=0.95）,10.0,4399.1999999999998,4399.1999999999998,true,false,
