phase,caseId,snrDb,ebN0Db,actualRate,sigmaSquared,N_transmitted,framesProcessed,payloadBitErrors,payloadErrorFrames,BER,FER,payloadSuccessRate,avgEncodeTime_us,maxEncodeTime_us,avgDecodeTime_us,p95DecodeTime_us,maxDecodeTime_us,rawDecodeThroughput_Mbps,successfulDecodeThroughput_Mbps,normalizedGoodput,stopReason
prescan,CC-B-R12-S,1.5,4.5963016742589877,0.49019607843137253,0.35397289219206896,612,2000,0,0,0,0,1,6.3614499999999969,494.39999999999998,436.36805000000015,687.39999999999998,1758.4000000000001,0.68749304629429198,0.68749304629429198,0.49019607843137253,MAX_FRAMES_REACHED
prescan,CC-B-R12-H,2,5.0963016742589877,0.49019607843137253,0.31547867224009662,612,2000,268,51,0.00044666666666666666,0.025499999999999998,0.97450000000000003,6.1344499999999984,487.39999999999998,360.64289999999988,594.39999999999998,3438.5999999999999,0.83184779181844448,0.81063567312707419,0.47769607843137252,MAX_FRAMES_REACHED
prescan,CC-B-R12-S,2,5.0963016742589877,0.49019607843137253,0.31547867224009662,612,2000,0,0,0,0,1,6.1344499999999984,487.39999999999998,446.94674999999887,720,2219.1999999999998,0.67122090047640071,0.67122090047640071,0.49019607843137253,MAX_FRAMES_REACHED
prescan,CC-B-R23-H,-0.5,1.3469143081759878,0.65359477124183007,0.56100922715098167,459,300,24433,300,0.27147777777777776,1,0,6.2629999999999981,111.8,358.83099999999979,655.39999999999998,1677.4000000000001,0.83604816752175859,0,0,TARGET_ERRORS_REACHED
prescan,CC-B-R23-S,-0.5,1.3469143081759878,0.65359477124183007,0.56100922715098167,459,300,7149,223,0.079433333333333328,0.74333333333333329,0.25666666666666671,6.2629999999999981,111.8,440.81600000000014,727.89999999999998,1271.2,0.68055605967115507,0.17467605531559649,0.16775599128540308,TARGET_ERRORS_REACHED
prescan,CC-B-R23-H,0,1.8469143081759878,0.65359477124183007,0.5,459,300,18427,297,0.20474444444444445,0.98999999999999999,0.010000000000000009,6.1316666666666695,77.400000000000006,340.49500000000023,569.70000000000005,1231.0999999999999,0.8810702066109628,0.0088107020661096352,0.0065359477124183069,TARGET_ERRORS_REACHED
prescan,CC-B-R23-S,0,1.8469143081759878,0.65359477124183007,0.5,459,300,2901,140,0.032233333333333336,0.46666666666666667,0.53333333333333333,6.1316666666666695,77.400000000000006,427.63999999999993,679.39999999999998,1680.5999999999999,0.7015246468992612,0.37414647834627263,0.34858387799564272,TARGET_ERRORS_REACHED
prescan,CC-B-R23-H,0.5,2.3469143081759878,0.65359477124183007,0.44562546906687278,459,300,12040,284,0.13377777777777777,0.94666666666666666,0.053333333333333344,6.3100000000000049,123.59999999999999,357.06633333333355,552.60000000000002,1466.0999999999999,0.84018002257283608,0.044809601203884601,0.03485838779956428,TARGET_ERRORS_REACHED
prescan,CC-B-R23-S,0.5,2.3469143081759878,0.65359477124183007,0.44562546906687278,459,300,1006,69,0.011177777777777778,0.23000000000000001,0.77000000000000002,6.3100000000000049,123.59999999999999,450.6836666666668,683,1778.2,0.66565536359205368,0.5125546299658813,0.50326797385620914,TARGET_ERRORS_REACHED
prescan,CC-B-R23-H,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,459,325,7393,260,0.07582564102564103,0.80000000000000004,0.19999999999999996,6.1332307692307717,89,315.24553846153879,520.20000000000005,903.39999999999998,0.9516391618547877,0.19032783237095749,0.13071895424836599,TARGET_ERRORS_REACHED
prescan,CC-B-R23-S,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,459,325,390,30,0.0040000000000000001,0.092307692307692313,0.90769230769230769,6.1332307692307717,89,408.8744615384615,648.10000000000002,1090.9000000000001,0.73372154101089526,0.66599339876373564,0.59326294620412268,TARGET_ERRORS_REACHED
prescan,CC-B-R23-H,1.5,3.3469143081759878,0.65359477124183007,0.35397289219206896,459,915,11079,551,0.04036065573770492,0.6021857923497268,0.3978142076502732,5.6965027322404449,76.099999999999994,325.10633879781386,496.30000000000001,1727.4000000000001,0.92277499451209499,0.36709300328131428,0.26000928604593021,TARGET_ERRORS_REACHED
prescan,CC-B-R23-S,1.5,3.3469143081759878,0.65359477124183007,0.35397289219206896,459,915,312,30,0.0011366120218579234,0.032786885245901641,0.96721311475409832,5.6965027322404449,76.099999999999994,426.1083060109292,657.5,2924.4000000000001,0.70404635574577445,0.68096286867214251,0.63216543447980289,TARGET_ERRORS_REACHED
prescan,CC-B-R23-H,2,3.8469143081759878,0.65359477124183007,0.31547867224009662,459,2000,11543,791,0.019238333333333333,0.39550000000000002,0.60450000000000004,9.834300000000006,402.69999999999999,627.11665000000028,2408.1999999999998,5966.1000000000004,0.47837989949716669,0.28918064924603726,0.39509803921568631,MAX_FRAMES_REACHED
prescan,CC-B-R23-S,2,3.8469143081759878,0.65359477124183007,0.31547867224009662,459,2000,161,19,0.00026833333333333331,0.0094999999999999998,0.99050000000000005,9.834300000000006,402.69999999999999,792.54209999999978,2976.5999999999999,5594.3999999999996,0.37852878730353895,0.37493276382415536,0.64738562091503271,MAX_FRAMES_REACHED
prescan,CC-B-R23-H,2.5,4.3469143081759878,0.65359477124183007,0.28117066259517454,459,2000,4205,383,0.0070083333333333334,0.1915,0.8085,6.6702499999999931,1277.2,336.34189999999938,529.10000000000002,3062,0.89194953111699893,0.72114119590809367,0.52843137254901962,MAX_FRAMES_REACHED
prescan,CC-B-R23-S,2.5,4.3469143081759878,0.65359477124183007,0.28117066259517454,459,2000,8,2,1.3333333333333333e-05,0.001,0.999,6.6702499999999931,1277.2,443.74655000000035,714.89999999999998,3522.4000000000001,0.67606159416901324,0.67538553257484424,0.65294117647058825,MAX_FRAMES_REACHED
prescan,CC-B-R23-H,3,4.8469143081759878,0.65359477124183007,0.25059361681363618,459,2000,1491,170,0.0024849999999999998,0.085000000000000006,0.91500000000000004,6.5026000000000028,391.5,345.72639999999888,564.20000000000005,6495.5,0.86773818834778305,0.79398044233822151,0.59803921568627449,MAX_FRAMES_REACHED
prescan,CC-B-R23-S,3,4.8469143081759878,0.65359477124183007,0.25059361681363618,459,2000,0,0,0,0,1,6.5026000000000028,391.5,448.63365000000039,723.20000000000005,2506.8000000000002,0.6686970538210848,0.6686970538210848,0.65359477124183007,MAX_FRAMES_REACHED
prescan,CC-B-R23-H,3.5,5.3469143081759878,0.65359477124183007,0.22334179607548157,459,2000,415,58,0.00069166666666666671,0.029000000000000001,0.97099999999999997,5.6615999999999858,59.899999999999999,325.32460000000054,507,1232.3,0.92215590213589593,0.89541338097395495,0.63464052287581696,MAX_FRAMES_REACHED
prescan,CC-B-R23-S,3.5,5.3469143081759878,0.65359477124183007,0.22334179607548157,459,2000,0,0,0,0,1,5.6615999999999858,59.899999999999999,436.68829999999946,669.70000000000005,1687.8,0.68698886597145004,0.68698886597145004,0.65359477124183007,MAX_FRAMES_REACHED
prescan,CC-B-R23-H,4,5.8469143081759878,0.65359477124183007,0.19905358527674863,459,2000,91,17,0.00015166666666666668,0.0085000000000000006,0.99150000000000005,6.1109499999999963,476,328.83689999999996,525.20000000000005,1591.4000000000001,0.91230637437586848,0.90455177019367361,0.64803921568627454,MAX_FRAMES_REACHED
prescan,CC-B-R23-S,4,5.8469143081759878,0.65359477124183007,0.19905358527674863,459,2000,0,0,0,0,1,6.1109499999999963,476,441.01565000000005,680.60000000000002,3228.5,0.68024796852447289,0.68024796852447289,0.65359477124183007,MAX_FRAMES_REACHED
prescan,CC-B-R34-H,0.5,1.8353890837021747,0.73529411764705888,0.44562546906687278,408,300,24170,298,0.26855555555555555,0.99333333333333329,0.0066666666666667096,5.9453333333333349,103.5,348.06233333333341,607.29999999999995,1718.3,0.86191458043434732,0.0057460972028956859,0.0049019607843137575,TARGET_ERRORS_REACHED
prescan,CC-B-R34-S,0.5,1.8353890837021747,0.73529411764705888,0.44562546906687278,408,300,6556,219,0.072844444444444448,0.72999999999999998,0.27000000000000002,5.9453333333333349,103.5,433.47333333333358,748.39999999999998,1281.2,0.69208409590747566,0.18686270589501844,0.1985294117647059,TARGET_ERRORS_REACHED
prescan,CC-B-R34-H,1,2.3353890837021747,0.73529411764705888,0.39716411736214075,408,300,17558,291,0.1950888888888889,0.96999999999999997,0.030000000000000027,5.8660000000000005,47.5,328.40966666666674,499.10000000000002,812.89999999999998,0.91349320817799695,0.027404796245339934,0.022058823529411787,TARGET_ERRORS_REACHED
prescan,CC-B-R34-S,1,2.3353890837021747,0.73529411764705888,0.39716411736214075,408,300,2889,137,0.032099999999999997,0.45666666666666667,0.54333333333333333,5.8660000000000005,47.5,408.08833333333325,597.70000000000005,1159.5999999999999,0.7351349585261362,0.39942332746586734,0.39950980392156865,TARGET_ERRORS_REACHED
prescan,CC-B-R34-H,1.5,2.8353890837021747,0.73529411764705888,0.35397289219206896,408,300,11713,271,0.13014444444444445,0.90333333333333332,0.096666666666666679,5.6989999999999998,17.5,361.08866666666711,620.5,1931.5999999999999,0.83082086948173295,0.080312684049900857,0.071078431372549031,TARGET_ERRORS_REACHED
prescan,CC-B-R34-S,1.5,2.8353890837021747,0.73529411764705888,0.35397289219206896,408,300,879,59,0.0097666666666666666,0.19666666666666666,0.80333333333333334,5.6989999999999998,17.5,453.79566666666688,680.10000000000002,2875.8000000000002,0.66109049080092552,0.53107602761007688,0.59068627450980393,TARGET_ERRORS_REACHED
prescan,CC-B-R34-H,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,408,614,14989,476,0.081373507057546146,0.77524429967426711,0.22475570032573289,6.1742671009772092,102.8,340.80521172638407,531.79999999999995,3222.1999999999998,0.8802682285294845,0.19784530217763657,0.16526154435715654,TARGET_ERRORS_REACHED
prescan,CC-B-R34-S,2,3.3353890837021747,0.73529411764705888,0.31547867224009662,408,614,336,30,0.0018241042345276872,0.048859934853420196,0.95114006514657978,6.1742671009772092,102.8,427.29609120521161,724.70000000000005,1212.3,0.70208926824917561,0.66778523234123544,0.69936769496072049,TARGET_ERRORS_REACHED
prescan,CC-B-R34-H,2.5,3.8353890837021747,0.73529411764705888,0.28117066259517454,408,1075,13466,609,0.041755038759689923,0.56651162790697673,0.43348837209302327,6.0709767441860452,180.69999999999999,333.09413953488354,520.60000000000002,1118.9000000000001,0.90064628701935556,0.39041969279164623,0.31874145006839949,TARGET_ERRORS_REACHED
prescan,CC-B-R34-S,2.5,3.8353890837021747,0.73529411764705888,0.28117066259517454,408,1075,263,30,0.0008155038759689922,0.027906976744186046,0.97209302325581393,6.0709767441860452,180.69999999999999,428.94651162790711,669.89999999999998,1519.5,0.69938790004716778,0.67987009818538635,0.71477428180574554,TARGET_ERRORS_REACHED
prescan,CC-B-R34-H,3,4.3353890837021751,0.73529411764705888,0.25059361681363618,408,2000,10308,640,0.017180000000000001,0.32000000000000001,0.67999999999999994,7.3281500000000115,1006,346.56909999999971,552.20000000000005,3361.8000000000002,0.86562823979402737,0.58862720305993854,0.5,MAX_FRAMES_REACHED
prescan,CC-B-R34-S,3,4.3353890837021751,0.73529411764705888,0.25059361681363618,408,2000,83,11,0.00013833333333333333,0.0054999999999999997,0.99450000000000005,7.3281500000000115,1006,443.64880000000034,715.29999999999995,6318.1000000000004,0.67621055213042336,0.67249139409370606,0.73125000000000007,MAX_FRAMES_REACHED
prescan,CC-B-R34-H,3.5,4.8353890837021751,0.73529411764705888,0.22334179607548157,408,2000,3761,288,0.0062683333333333332,0.14399999999999999,0.85599999999999998,6.072099999999983,113.2,353.33345000000014,584.5,2435.5999999999999,0.84905632342479853,0.72679221285162754,0.62941176470588234,MAX_FRAMES_REACHED
prescan,CC-B-R34-S,3.5,4.8353890837021751,0.73529411764705888,0.22334179607548157,408,2000,15,2,2.5000000000000001e-05,0.001,0.999,6.072099999999983,113.2,463.69765000000012,782.20000000000005,3673.6999999999998,0.64697330253884167,0.64632632923630284,0.73455882352941182,MAX_FRAMES_REACHED
prescan,CC-B-R34-H,4,5.3353890837021751,0.73529411764705888,0.19905358527674863,408,2000,982,103,0.0016366666666666667,0.051499999999999997,0.94850000000000001,5.6830499999999935,61.899999999999999,335.04675000000043,527.39999999999998,2191.5999999999999,0.89539743334325617,0.8492844655260785,0.69742647058823537,MAX_FRAMES_REACHED
prescan,CC-B-R34-S,4,5.3353890837021751,0.73529411764705888,0.19905358527674863,408,2000,0,0,0,0,1,5.6830499999999935,61.899999999999999,432.12334999999968,667.70000000000005,2766.3000000000002,0.6942462146514421,0.6942462146514421,0.73529411764705888,MAX_FRAMES_REACHED
