schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,frameStart,requestedFrameCount,logicalFrameCount,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,firstNoiseHash,lastNoiseHash,stopReason,targetFrameErrors,minFrames,maxFrames,checkpointCount,resumeCount,shardIndex,shardCount,configHash
bch.group4.result.v1,BCH15,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,5,3.1622776601683795,0.47048850805496467,0.22135943621178655,2026072201,1,50,0,50000,50000,5000,1500000,35560,4994,7920,2575,0.00528,0.51500000000000001,2425,0.48499999999999999,5000,1,2575,0.51500000000000001,0,0,6,4994,0,7.2788599999999599,18.750779999999988,16.300000000000001,28.100000000000001,39.008000000000173,246.90000000000001,a41049a965aa21584e3eec403eb22d5e3265ce8fff16db70adfbc16011d9972b,03faa43db97e3736ab27d7cd091b01dc8d58559260f5702193d53735c08d7b38,TARGET_FRAME_ERRORS_REACHED,200,5000,50000,3,0,0,1,24d8e26fa3ddcdce6f7451f86a02550bf8dcce829d82f1c552c983eb8e94ccb0
