figureId,series,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
bch_02_fer,分组 BCH-S200,-5.000000,1,1,true,false,
bch_02_fer,分组 BCH-S200,-4.500000,1,1,true,false,
bch_02_fer,分组 BCH-S200,-4.000000,1,1,true,false,
bch_02_fer,分组 BCH-S200,-3.500000,1,1,true,false,
bch_02_fer,分组 BCH-S200,-3.000000,1,1,true,false,
bch_02_fer,分组 BCH-S200,-2.500000,1,1,true,false,
bch_02_fer,分组 BCH-S200,-2.000000,1,1,true,false,
bch_02_fer,分组 BCH-S200,-1.500000,1,1,true,false,
bch_02_fer,分组 BCH-S200,-1.000000,1,1,true,false,
bch_02_fer,分组 BCH-S200,-0.500000,1,1,true,false,
bch_02_fer,分组 BCH-S200,0.000000,1,1,true,false,
bch_02_fer,分组 BCH-S200,0.500000,0.995,0.995,true,false,
bch_02_fer,分组 BCH-S200,1.000000,0.98699999999999999,0.98699999999999999,true,false,
bch_02_fer,分组 BCH-S200,1.500000,0.95299999999999996,0.95299999999999996,true,false,
bch_02_fer,分组 BCH-S200,2.000000,0.88300000000000001,0.88300000000000001,true,false,
bch_02_fer,分组 BCH-S200,2.500000,0.73899999999999999,0.73899999999999999,true,false,
bch_02_fer,分组 BCH-S200,3.000000,0.56899999999999995,0.56899999999999995,true,false,
bch_02_fer,分组 BCH-S200,3.500000,0.38500000000000001,0.38500000000000001,true,false,
bch_02_fer,分组 BCH-S200,4.000000,0.23400000000000001,0.23400000000000001,true,false,
bch_02_fer,分组 BCH-S200,4.500000,0.1266624445851805,0.1266624445851805,true,false,
bch_02_fer,分组 BCH-S200,5.000000,0.062519537355423566,0.062519537355423566,true,false,
bch_02_fer,分组 BCH-S200,5.500000,0.029695619896065329,0.029695619896065329,true,false,
bch_02_fer,分组 BCH-S200,6.000000,0.010838933448948623,0.010838933448948623,true,false,
bch_02_fer,分组 BCH-S200,6.500000,0.00396,0.00396,true,false,
bch_02_fer,分组 BCH-S200,7.000000,0.0014400000000000001,0.0014400000000000001,true,false,
bch_02_fer,分组 BCH-S200,7.500000,0.00032000000000000003,0.00032000000000000003,true,false,
bch_02_fer,分组 BCH-S200,8.000000,8.0000000000000007e-05,8.0000000000000007e-05,true,false,
bch_02_fer,分组 BCH-S200,8.500000,0,,false,true,6.0000000000000002e-05
bch_02_fer,分组 BCH-S200,9.000000,0,,false,true,6.0000000000000002e-05
bch_02_fer,分组 BCH-S200,9.500000,0,,false,true,6.0000000000000002e-05
bch_02_fer,分组 BCH-S200,10.000000,0,,false,true,6.0000000000000002e-05
bch_02_fer,整块 BCH-B200,-5.000000,1,1,true,false,
bch_02_fer,整块 BCH-B200,-4.500000,1,1,true,false,
bch_02_fer,整块 BCH-B200,-4.000000,1,1,true,false,
bch_02_fer,整块 BCH-B200,-3.500000,1,1,true,false,
bch_02_fer,整块 BCH-B200,-3.000000,1,1,true,false,
bch_02_fer,整块 BCH-B200,-2.500000,1,1,true,false,
bch_02_fer,整块 BCH-B200,-2.000000,1,1,true,false,
bch_02_fer,整块 BCH-B200,-1.500000,1,1,true,false,
bch_02_fer,整块 BCH-B200,-1.000000,1,1,true,false,
bch_02_fer,整块 BCH-B200,-0.500000,1,1,true,false,
bch_02_fer,整块 BCH-B200,0.000000,0.999,0.999,true,false,
bch_02_fer,整块 BCH-B200,0.500000,0.999,0.999,true,false,
bch_02_fer,整块 BCH-B200,1.000000,0.97999999999999998,0.97999999999999998,true,false,
bch_02_fer,整块 BCH-B200,1.500000,0.93899999999999995,0.93899999999999995,true,false,
bch_02_fer,整块 BCH-B200,2.000000,0.82799999999999996,0.82799999999999996,true,false,
bch_02_fer,整块 BCH-B200,2.500000,0.59199999999999997,0.59199999999999997,true,false,
bch_02_fer,整块 BCH-B200,3.000000,0.34499999999999997,0.34499999999999997,true,false,
bch_02_fer,整块 BCH-B200,3.500000,0.13745704467353953,0.13745704467353953,true,false,
bch_02_fer,整块 BCH-B200,4.000000,0.033140016570008285,0.033140016570008285,true,false,
bch_02_fer,整块 BCH-B200,4.500000,0.0065447167773814586,0.0065447167773814586,true,false,
bch_02_fer,整块 BCH-B200,5.000000,0.00080000000000000004,0.00080000000000000004,true,false,
bch_02_fer,整块 BCH-B200,5.500000,8.0000000000000007e-05,8.0000000000000007e-05,true,false,
bch_02_fer,整块 BCH-B200,6.000000,0,,false,true,6.0000000000000002e-05
bch_02_fer,整块 BCH-B200,6.500000,0,,false,true,6.0000000000000002e-05
bch_02_fer,整块 BCH-B200,7.000000,0,,false,true,6.0000000000000002e-05
bch_02_fer,整块 BCH-B200,7.500000,0,,false,true,6.0000000000000002e-05
bch_02_fer,整块 BCH-B200,8.000000,0,,false,true,6.0000000000000002e-05
bch_02_fer,整块 BCH-B200,8.500000,0,,false,true,6.0000000000000002e-05
bch_02_fer,整块 BCH-B200,9.000000,0,,false,true,6.0000000000000002e-05
bch_02_fer,整块 BCH-B200,9.500000,0,,false,true,6.0000000000000002e-05
bch_02_fer,整块 BCH-B200,10.000000,0,,false,true,6.0000000000000002e-05
