figureId,series,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
bch_01_ber,分组 BCH-S200,-5.000000,0.24229500000000001,0.24229500000000001,true,false,
bch_01_ber,分组 BCH-S200,-4.500000,0.22758500000000001,0.22758500000000001,true,false,
bch_01_ber,分组 BCH-S200,-4.000000,0.21501000000000001,0.21501000000000001,true,false,
bch_01_ber,分组 BCH-S200,-3.500000,0.19839499999999999,0.19839499999999999,true,false,
bch_01_ber,分组 BCH-S200,-3.000000,0.18198,0.18198,true,false,
bch_01_ber,分组 BCH-S200,-2.500000,0.16495499999999999,0.16495499999999999,true,false,
bch_01_ber,分组 BCH-S200,-2.000000,0.14438500000000001,0.14438500000000001,true,false,
bch_01_ber,分组 BCH-S200,-1.500000,0.12707499999999999,0.12707499999999999,true,false,
bch_01_ber,分组 BCH-S200,-1.000000,0.11007,0.11007,true,false,
bch_01_ber,分组 BCH-S200,-0.500000,0.090950000000000003,0.090950000000000003,true,false,
bch_01_ber,分组 BCH-S200,0.000000,0.073615,0.073615,true,false,
bch_01_ber,分组 BCH-S200,0.500000,0.058319999999999997,0.058319999999999997,true,false,
bch_01_ber,分组 BCH-S200,1.000000,0.04555,0.04555,true,false,
bch_01_ber,分组 BCH-S200,1.500000,0.032344999999999999,0.032344999999999999,true,false,
bch_01_ber,分组 BCH-S200,2.000000,0.02341,0.02341,true,false,
bch_01_ber,分组 BCH-S200,2.500000,0.014239999999999999,0.014239999999999999,true,false,
bch_01_ber,分组 BCH-S200,3.000000,0.0097949999999999999,0.0097949999999999999,true,false,
bch_01_ber,分组 BCH-S200,3.500000,0.0055999999999999999,0.0055999999999999999,true,false,
bch_01_ber,分组 BCH-S200,4.000000,0.0029399999999999999,0.0029399999999999999,true,false,
bch_01_ber,分组 BCH-S200,4.500000,0.0014566181127295757,0.0014566181127295757,true,false,
bch_01_ber,分组 BCH-S200,5.000000,0.0007017818068146296,0.0007017818068146296,true,false,
bch_01_ber,分组 BCH-S200,5.500000,0.00032071269487750559,0.00032071269487750559,true,false,
bch_01_ber,分组 BCH-S200,6.000000,0.00011760242792109257,0.00011760242792109257,true,false,
bch_01_ber,分组 BCH-S200,6.500000,4.46e-05,4.46e-05,true,false,
bch_01_ber,分组 BCH-S200,7.000000,1.6900000000000001e-05,1.6900000000000001e-05,true,false,
bch_01_ber,分组 BCH-S200,7.500000,3.4999999999999999e-06,3.4999999999999999e-06,true,false,
