stageId,gitCommit,configHash,caseId,displayName,legendLabel,styleId,payloadLength,motherN,motherK,motherT,blockCount,encodedLength,actualRate,snrIndex,snrDb,snrLinear,ebn0Db,sigma2,masterSeed,totalFrames,totalPayloadBits,payloadErrorBits,payloadErrorFrames,decoderFailureFrames,miscorrectionFrames,undetectedErrorFrames,trueSuccessFrames,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,encodeTimeTotalNs,decodeTimeTotalNs,encodeTimeMeanNs,decodeTimeMeanNs,decodeTimeP50Ns,decodeTimeP95Ns,decodeTimeP99Ns,decodeTimeMaxNs,noiseChecksum,stopReason,checkpointId,pointRunId
stage07_awgn_dense_formal,8bd58cf80c60f2d373d479b9d8e02a1919fdca8d,06c0a60191fbbad29be0c8054a0f2f0e1a2a41ec8a64c125eb84b9670f0ea338,K300_M511K385,BCH385整块300,385整块300,STYLE_4,300,511,385,14,1,426,0.704225,14,7,5.01187,5.51258,0.199526,2026072707,50000,15000000,329,31,31,0,0,49969,2.19333e-05,0.00062,0.00062,0,0,0.99938,438371800,3380291300,8767,67605,56500,98300,269100,11096600,3451103707629225415,MAX_FRAMES_REACHED,dense_K300_M511K385_14,stage07_awgn_dense_formal_K300_M511K385_14
