caseId,actualLength,frameIndex,snrDb,decoderType,alpha,earlyStopPolicy,iteration,syndromeWeight,payloadErrorCount,hardDecisionHash,posteriorLlrHash,checkMessageHash,usedIterationsSoFar
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,5,2,2,2721655660738109504,12978336311018699368,13988546765552252232,5
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,6,2,2,2721655660738109504,11875232271750275882,13154595535039735844,6
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,7,2,2,2721655660738109504,11475881235096438892,9408056613556129332,7
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,8,2,2,2721655660738109504,8219928116732823134,8487142832815555199,8
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,9,2,2,2721655660738109504,13901316064602003312,7362594981578521505,9
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,10,2,2,2721655660738109504,14646040418847030082,8487142832815555199,10
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,11,2,2,2721655660738109504,14165503140438649956,7362594981578521505,11
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,12,2,2,2721655660738109504,16437263310654480726,8487142832815555199,12
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,13,2,2,2721655660738109504,13463520435752286568,7362594981578521505,13
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,14,2,2,2721655660738109504,9640552374042318106,8487142832815555199,14
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,15,2,2,2721655660738109504,4981070459362756060,7362594981578521505,15
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,16,2,2,2721655660738109504,9855973373010941262,8487142832815555199,16
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,17,2,2,2721655660738109504,12160985788422738912,7362594981578521505,17
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,18,2,2,2721655660738109504,13314671028299812594,8487142832815555199,18
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,19,2,2,2721655660738109504,18409997503284581460,7362594981578521505,19
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,20,2,2,2721655660738109504,12920634028809419846,8487142832815555199,20
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,21,2,2,2721655660738109504,13522711881813512216,7362594981578521505,21
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,22,2,2,2721655660738109504,18262106846153433802,8487142832815555199,22
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,23,2,2,2721655660738109504,8612938276872716812,7362594981578521505,23
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,24,2,2,2721655660738109504,13740769858773201918,8487142832815555199,24
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,25,2,2,2721655660738109504,1762726746500590096,7362594981578521505,25
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,26,2,2,2721655660738109504,11081894965432835170,8487142832815555199,26
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,27,2,2,2721655660738109504,3010702166185845380,7362594981578521505,27
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,28,2,2,2721655660738109504,16547822643404552438,8487142832815555199,28
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,29,2,2,2721655660738109504,2849911025791368968,7362594981578521505,29
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,30,2,2,2721655660738109504,4689961578316175290,8487142832815555199,30
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,31,2,2,2721655660738109504,4116178858812562172,7362594981578521505,31
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.65000000000000002,SYNDROME_AFTER_FULL_ITERATION,32,2,2,2721655660738109504,17193450283336606830,8487142832815555199,32
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,1,2,2,2721655660738109504,9001165561700652918,2130383299102937820,1
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,2,2,2,2721655660738109504,6779337036711857133,14506449309012707623,2
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,3,2,2,2721655660738109504,10000167252490522850,513698920970318933,3
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,4,2,2,2721655660738109504,7535428561787662059,5611565316362564147,4
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,5,2,2,2721655660738109504,13238220799147404193,9585262830130741507,5
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,6,2,2,2721655660738109504,9574873474800849973,8884937948959723038,6
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,7,2,2,2721655660738109504,16684439133792170402,13045314100879824420,7
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,8,2,2,2721655660738109504,3627406155882800316,17882927542387401744,8
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,9,2,2,2721655660738109504,683926511369497426,16364660959196841641,9
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,10,2,2,2721655660738109504,6681183743240963369,17882927542387401744,10
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,11,2,2,2721655660738109504,683926511369497426,16364660959196841641,11
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,12,2,2,2721655660738109504,6681183743240963369,17882927542387401744,12
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,13,2,2,2721655660738109504,683926511369497426,16364660959196841641,13
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,14,2,2,2721655660738109504,6681183743240963369,17882927542387401744,14
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,15,2,2,2721655660738109504,683926511369497426,16364660959196841641,15
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,16,2,2,2721655660738109504,6681183743240963369,17882927542387401744,16
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,17,2,2,2721655660738109504,683926511369497426,16364660959196841641,17
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,18,2,2,2721655660738109504,6681183743240963369,17882927542387401744,18
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,19,2,2,2721655660738109504,683926511369497426,16364660959196841641,19
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,20,2,2,2721655660738109504,6681183743240963369,17882927542387401744,20
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,21,2,2,2721655660738109504,683926511369497426,16364660959196841641,21
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,22,2,2,2721655660738109504,6681183743240963369,17882927542387401744,22
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,23,2,2,2721655660738109504,683926511369497426,16364660959196841641,23
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,24,2,2,2721655660738109504,6681183743240963369,17882927542387401744,24
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,25,2,2,2721655660738109504,683926511369497426,16364660959196841641,25
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,26,2,2,2721655660738109504,6681183743240963369,17882927542387401744,26
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,27,2,2,2721655660738109504,683926511369497426,16364660959196841641,27
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,28,2,2,2721655660738109504,6681183743240963369,17882927542387401744,28
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,29,2,2,2721655660738109504,683926511369497426,16364660959196841641,29
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,30,2,2,2721655660738109504,6681183743240963369,17882927542387401744,30
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,31,2,2,2721655660738109504,683926511369497426,16364660959196841641,31
LDPC_BG2_K300_N480,480,30002,3,DIRECT_LAYERED_NMS,0.69999999999999996,SYNDROME_AFTER_FULL_ITERATION,32,2,2,2721655660738109504,6681183743240963369,17882927542387401744,32
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,1,1,2,17534762346032965540,7499553013002086471,12861673250952290765,1
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,2,1,2,17534762346032965540,17198766072304881698,7415118019301306348,2
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,3,1,1,11145276092596206641,4983243224688988520,314728113361313326,3
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,4,1,1,11145276092596206641,11719798322084089206,4556857446686518450,4
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,5,1,1,11145276092596206641,15361131519091166269,12001181626614543430,5
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,6,1,1,11145276092596206641,18365901044191184337,17656172328042345847,6
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,7,1,1,11145276092596206641,16212523923353088591,10880307901282618077,7
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,8,1,1,11145276092596206641,14522714482459168900,1900587709898620100,8
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,9,1,1,11145276092596206641,13911779528659443924,16315880176245422044,9
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,10,1,1,11145276092596206641,4000940295385354627,8334396925698176641,10
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,11,1,1,11145276092596206641,12388035050442584580,17795866105980543600,11
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,12,1,1,11145276092596206641,1633598294155510083,8619017939343780358,12
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,13,1,1,11145276092596206641,1633598294155510083,8619017939343780358,13
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,14,1,1,11145276092596206641,1633598294155510083,8619017939343780358,14
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,15,1,1,11145276092596206641,1633598294155510083,8619017939343780358,15
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,16,1,1,11145276092596206641,1633598294155510083,8619017939343780358,16
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,17,1,1,11145276092596206641,1633598294155510083,8619017939343780358,17
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,18,1,1,11145276092596206641,1633598294155510083,8619017939343780358,18
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,19,1,1,11145276092596206641,1633598294155510083,8619017939343780358,19
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,20,1,1,11145276092596206641,1633598294155510083,8619017939343780358,20
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,21,1,1,11145276092596206641,1633598294155510083,8619017939343780358,21
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,22,1,1,11145276092596206641,1633598294155510083,8619017939343780358,22
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,23,1,1,11145276092596206641,1633598294155510083,8619017939343780358,23
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,24,1,1,11145276092596206641,1633598294155510083,8619017939343780358,24
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,25,1,1,11145276092596206641,1633598294155510083,8619017939343780358,25
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,26,1,1,11145276092596206641,1633598294155510083,8619017939343780358,26
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,27,1,1,11145276092596206641,1633598294155510083,8619017939343780358,27
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,28,1,1,11145276092596206641,1633598294155510083,8619017939343780358,28
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,29,1,1,11145276092596206641,1633598294155510083,8619017939343780358,29
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,30,1,1,11145276092596206641,1633598294155510083,8619017939343780358,30
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,31,1,1,11145276092596206641,1633598294155510083,8619017939343780358,31
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,32,1,1,11145276092596206641,1633598294155510083,8619017939343780358,32
LDPC_BG2_K300_N480,480,30037,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,1,0,0,8882870544702772430,15554496260555913433,15308461567290873684,1
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,1,1,2,9629664378461606165,7787976686775003928,3558518649638112546,1
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,2,1,2,9629664378461606165,17479567664492756466,2911960934819785784,2
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,3,1,2,9629664378461606165,16104710937881283901,17942674513847196,3
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,4,1,2,9629664378461606165,13671235881024129623,14542032075998724812,4
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,5,1,2,9629664378461606165,3584196388804440111,17935260189921118610,5
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,6,1,2,9629664378461606165,16040112773689426523,280372604624998257,6
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,7,1,2,9629664378461606165,13237894623572313711,13002947139209412519,7
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,8,1,2,9629664378461606165,5962331431050232919,10278492256727358037,8
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,9,1,2,9629664378461606165,13767053019558172182,14109784344418373070,9
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,10,1,2,9629664378461606165,4586569888129667018,755044335177526328,10
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,11,1,2,9629664378461606165,15407427004930531835,755044335177526328,11
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,12,1,2,9629664378461606165,15407427004930531835,755044335177526328,12
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,13,1,2,9629664378461606165,15407427004930531835,755044335177526328,13
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,14,1,2,9629664378461606165,15407427004930531835,755044335177526328,14
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,15,1,2,9629664378461606165,15407427004930531835,755044335177526328,15
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,16,1,2,9629664378461606165,15407427004930531835,755044335177526328,16
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,17,1,2,9629664378461606165,15407427004930531835,755044335177526328,17
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,18,1,2,9629664378461606165,15407427004930531835,755044335177526328,18
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,19,1,2,9629664378461606165,15407427004930531835,755044335177526328,19
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,20,1,2,9629664378461606165,15407427004930531835,755044335177526328,20
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,21,1,2,9629664378461606165,15407427004930531835,755044335177526328,21
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,22,1,2,9629664378461606165,15407427004930531835,755044335177526328,22
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,23,1,2,9629664378461606165,15407427004930531835,755044335177526328,23
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,24,1,2,9629664378461606165,15407427004930531835,755044335177526328,24
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,25,1,2,9629664378461606165,15407427004930531835,755044335177526328,25
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,26,1,2,9629664378461606165,15407427004930531835,755044335177526328,26
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,27,1,2,9629664378461606165,15407427004930531835,755044335177526328,27
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,28,1,2,9629664378461606165,15407427004930531835,755044335177526328,28
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,29,1,2,9629664378461606165,15407427004930531835,755044335177526328,29
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,30,1,2,9629664378461606165,15407427004930531835,755044335177526328,30
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,31,1,2,9629664378461606165,15407427004930531835,755044335177526328,31
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_SPA_BP,0,SYNDROME_AFTER_FULL_ITERATION,32,1,2,9629664378461606165,15407427004930531835,755044335177526328,32
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,1,1,1,13172158716963533234,1641435780724271678,4129942200814088609,1
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_NMS,0.94999999999999996,SYNDROME_AFTER_FULL_ITERATION,2,0,0,11437383854509656073,8379191296082951662,8206896145216648546,2
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,1,1,1,13172158716963533234,936152384749893678,13657924968826050444,1
LDPC_BG2_K300_N480,480,30041,3,DIRECT_LAYERED_MS,1,SYNDROME_AFTER_FULL_ITERATION,2,0,0,11437383854509656073,15892007952484623058,1168694063724676699,2
