sourceRowId,caseId,xRaw,yRaw,xPlot,yPlot,isZeroPoint,sourceFile,sourceHash
0,CC-B-R12-S--0.5-SOFT_FLOAT,64.0,261.60679999999996,64.0,261.60679999999996,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
1,CC-B-R12-S--0.5-SOFT_Q3,3.0,266.03499999999997,3.0,266.03499999999997,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
2,CC-B-R12-S--0.5-SOFT_Q4,4.0,257.93290000000013,4.0,257.93290000000013,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
3,CC-B-R12-S--0.5-SOFT_Q6,6.0,250.50130000000016,6.0,250.50130000000016,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
4,CC-B-R12-S-0-SOFT_FLOAT,64.0,276.1647999999999,64.0,276.1647999999999,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
5,CC-B-R12-S-0-SOFT_Q3,3.0,280.67730000000006,3.0,280.67730000000006,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
6,CC-B-R12-S-0-SOFT_Q4,4.0,271.77300000000014,4.0,271.77300000000014,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
7,CC-B-R12-S-0-SOFT_Q6,6.0,264.32650000000024,6.0,264.32650000000024,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
8,CC-B-R23-S-0.5-SOFT_FLOAT,64.0,266.92320000000024,64.0,266.92320000000024,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
9,CC-B-R23-S-0.5-SOFT_Q3,3.0,253.4109000000001,3.0,253.4109000000001,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
10,CC-B-R23-S-0.5-SOFT_Q4,4.0,243.66809999999987,4.0,243.66809999999987,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
11,CC-B-R23-S-0.5-SOFT_Q6,6.0,235.63580000000022,6.0,235.63580000000022,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
12,CC-B-R23-S-1-SOFT_FLOAT,64.0,267.32209999999986,64.0,267.32209999999986,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
13,CC-B-R23-S-1-SOFT_Q3,3.0,253.92360000000022,3.0,253.92360000000022,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
14,CC-B-R23-S-1-SOFT_Q4,4.0,244.26959999999985,4.0,244.26959999999985,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
15,CC-B-R23-S-1-SOFT_Q6,6.0,234.88580000000013,6.0,234.88580000000013,NO,stage11_quantization_figure_data_latency.csv,6cb74b07bd60b76e180c87b8dcae36241cb8fe90b97b81488f9da938eafb7168
