caseName,ebn0Db,metric,rawValue,plottedValue,zeroHandlingPolicy
BCH-S200,4.5,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,4.7000000000000002,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,4.9000000000000004,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,5.0999999999999996,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,5.2999999999999998,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,5.5,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,5.7000000000000002,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,5.9000000000000004,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,6.0999999999999996,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,6.2999999999999998,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,6.5,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,6.7000000000000002,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,6.9000000000000004,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,7.0999999999999996,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,7.2999999999999998,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,7.5,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,7.7000000000000002,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,7.9000000000000004,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,8.0999999999999996,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,8.3000000000000007,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-S200,8.5,reportedSuccessRate,1.0,1.0,RAW_LINEAR
BCH-B200,3.5,reportedSuccessRate,0.4464,0.4464,RAW_LINEAR
BCH-B200,3.7000000000000002,reportedSuccessRate,0.5302,0.5302,RAW_LINEAR
BCH-B200,3.8999999999999999,reportedSuccessRate,0.6436,0.6436,RAW_LINEAR
BCH-B200,4.0999999999999996,reportedSuccessRate,0.7378,0.7378,RAW_LINEAR
BCH-B200,4.2999999999999998,reportedSuccessRate,0.815,0.815,RAW_LINEAR
BCH-B200,4.5,reportedSuccessRate,0.87,0.87,RAW_LINEAR
BCH-B200,4.7000000000000002,reportedSuccessRate,0.9288,0.9288,RAW_LINEAR
BCH-B200,4.9000000000000004,reportedSuccessRate,0.9586,0.9586,RAW_LINEAR
BCH-B200,5.0999999999999996,reportedSuccessRate,0.978618772717554,0.978618772717554,RAW_LINEAR
BCH-B200,5.2999999999999998,reportedSuccessRate,0.9877847676052037,0.9877847676052037,RAW_LINEAR
BCH-B200,5.5,reportedSuccessRate,0.994704771027913,0.994704771027913,RAW_LINEAR
BCH-B200,5.7000000000000002,reportedSuccessRate,0.998,0.998,RAW_LINEAR
BCH-B200,5.9000000000000004,reportedSuccessRate,0.99922,0.99922,RAW_LINEAR
BCH-B200,6,reportedSuccessRate,0.99956,0.99956,RAW_LINEAR
