organization,rateCase,decisionMode,windowBits,slideBits,dtb,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,slotBits,slotCount,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,boundaryToNonBoundaryRatio,firstOutputDelaySymbols,avgDecisionDelaySymbols,medianDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,outputBatchCount,slotTriggerCount,windowTriggerCount,peakRxBufferSymbols,avgRxBufferSymbols,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,normalizedGoodput,transmittedBits,totalMemoryBytes,ACSCount,tracebackOperations,schemeExecutionDigest,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,boundaryStatus,gridLayer,stopReason
D_CONT_150x2,R12,Hard,128,25,70,6.0,6.0,9.096301674258989,0.4901960784313725,0.125594321575479,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,285.0,280,530,560,611,312.0,312,9,2,9,562,431.0,1552.9764119999857,1524.6,1974.2,20768.0,5,0.4901960784313725,612,26112,7199900000,43300000,4951873754785718343,2026072001,2026072904,0-49999,CC-O-R12-D_CONT_150x2,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R12,Hard,306,300,306,6.5,6.5,9.596301674258989,0.4901960784313725,0.1119360569284169,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,610,311.0,310,580,610,611,0.0,0,1,1,0,612,612.0,339.0457839999994,328.7,449.0,27928.2,5,0.4901960784313725,612,59776,1958400000,15300000,12061375871393980851,2026072001,2026072904,0-49999,CC-O-R12-A_BLOCK_300,STAGE14-1200,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R12,Hard,128,25,70,6.5,6.5,9.596301674258989,0.4901960784313725,0.1119360569284169,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,231.0,264,342,360,611,104.0,112,9,4,9,362,277.0,1560.1596680000057,1520.1,1984.7,32172.3,5,0.4901960784313725,612,26112,7199900000,43300000,6867479158242780627,2026072001,2026072904,0-49999,CC-O-R12-B_CONT_50x6,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R12,Hard,128,25,70,6.5,6.5,9.596301674258989,0.4901960784313725,0.1119360569284169,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,398,258.0,280,430,460,611,212.0,212,9,2,9,462,354.0,1541.14053600002,1507.1,1968.3,21457.4,5,0.4901960784313725,612,26112,7199900000,43300000,9386448381477097855,2026072001,2026072904,0-49999,CC-O-R12-C_CONT_100x3,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R12,Hard,128,25,70,6.5,6.5,9.596301674258989,0.4901960784313725,0.1119360569284169,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,285.0,280,530,560,611,312.0,312,9,2,9,562,431.0,1540.589626000003,1504.9,1970.3,32920.8,5,0.4901960784313725,612,26112,7199900000,43300000,4951873754785718343,2026072001,2026072904,0-49999,CC-O-R12-D_CONT_150x2,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R12,Hard,306,300,306,7.0,7.0,10.096301674258989,0.4901960784313725,0.099763115748444,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,610,311.0,310,580,610,611,0.0,0,1,1,0,612,612.0,327.0910540000024,322.6,423.5,20238.8,5,0.4901960784313725,612,59776,1958400000,15300000,12061375871393980851,2026072001,2026072904,0-49999,CC-O-R12-A_BLOCK_300,STAGE14-1200,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R12,Hard,128,25,70,7.0,7.0,10.096301674258989,0.4901960784313725,0.099763115748444,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,231.0,264,342,360,611,104.0,112,9,4,9,362,277.0,1501.5546080000058,1478.8,1910.3,22531.0,5,0.4901960784313725,612,26112,7199900000,43300000,6867479158242780627,2026072001,2026072904,0-49999,CC-O-R12-B_CONT_50x6,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R12,Hard,128,25,70,7.0,7.0,10.096301674258989,0.4901960784313725,0.099763115748444,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,398,258.0,280,430,460,611,212.0,212,9,2,9,462,354.0,1488.7909179999997,1467.2,1892.9,20832.8,5,0.4901960784313725,612,26112,7199900000,43300000,9386448381477097855,2026072001,2026072904,0-49999,CC-O-R12-C_CONT_100x3,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R12,Hard,128,25,70,7.0,7.0,10.096301674258989,0.4901960784313725,0.099763115748444,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,285.0,280,530,560,611,312.0,312,9,2,9,562,431.0,1486.8490040000052,1465.3,1898.0,18416.8,5,0.4901960784313725,612,26112,7199900000,43300000,4951873754785718343,2026072001,2026072904,0-49999,CC-O-R12-D_CONT_150x2,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R12,Hard,306,300,306,7.5,7.5,10.596301674258989,0.4901960784313725,0.0889139705019461,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,610,311.0,310,580,610,611,0.0,0,1,1,0,612,612.0,326.3621420000031,322.1,417.0,16943.1,5,0.4901960784313725,612,59776,1958400000,15300000,12061375871393980851,2026072001,2026072904,0-49999,CC-O-R12-A_BLOCK_300,STAGE14-1200,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R12,Hard,128,25,70,7.5,7.5,10.596301674258989,0.4901960784313725,0.0889139705019461,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,231.0,264,342,360,611,104.0,112,9,4,9,362,277.0,1498.3242739999953,1473.8,1904.3,13496.6,5,0.4901960784313725,612,26112,7199900000,43300000,6867479158242780627,2026072001,2026072904,0-49999,CC-O-R12-B_CONT_50x6,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R12,Hard,128,25,70,7.5,7.5,10.596301674258989,0.4901960784313725,0.0889139705019461,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,398,258.0,280,430,460,611,212.0,212,9,2,9,462,354.0,1485.239240000005,1462.4,1905.4,23964.6,5,0.4901960784313725,612,26112,7199900000,43300000,9386448381477097855,2026072001,2026072904,0-49999,CC-O-R12-C_CONT_100x3,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R12,Hard,128,25,70,7.5,7.5,10.596301674258989,0.4901960784313725,0.0889139705019461,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,285.0,280,530,560,611,312.0,312,9,2,9,562,431.0,1482.1729479999942,1460.4,1893.4,22821.9,5,0.4901960784313725,612,26112,7199900000,43300000,4951873754785718343,2026072001,2026072904,0-49999,CC-O-R12-D_CONT_150x2,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R12,Hard,306,300,306,8.0,8.0,11.096301674258989,0.4901960784313725,0.0792446596230556,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,610,311.0,310,580,610,611,0.0,0,1,1,0,612,612.0,326.6384239999998,322.2,420.2,17149.8,5,0.4901960784313725,612,59776,1958400000,15300000,12061375871393980851,2026072001,2026072904,0-49999,CC-O-R12-A_BLOCK_300,STAGE14-1200,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R12,Hard,128,25,70,8.0,8.0,11.096301674258989,0.4901960784313725,0.0792446596230556,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,231.0,264,342,360,611,104.0,112,9,4,9,362,277.0,1500.848694000009,1472.7,1910.9,38604.7,5,0.4901960784313725,612,26112,7199900000,43300000,6867479158242780627,2026072001,2026072904,0-49999,CC-O-R12-B_CONT_50x6,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R12,Hard,128,25,70,8.0,8.0,11.096301674258989,0.4901960784313725,0.0792446596230556,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,398,258.0,280,430,460,611,212.0,212,9,2,9,462,354.0,1487.3882459999909,1461.0,1899.6,36336.5,5,0.4901960784313725,612,26112,7199900000,43300000,9386448381477097855,2026072001,2026072904,0-49999,CC-O-R12-C_CONT_100x3,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R12,Hard,128,25,70,8.0,8.0,11.096301674258989,0.4901960784313725,0.0792446596230556,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,285.0,280,530,560,611,312.0,312,9,2,9,562,431.0,1485.739423999995,1458.9,1900.7,64246.2,5,0.4901960784313725,612,26112,7199900000,43300000,4951873754785718343,2026072001,2026072904,0-49999,CC-O-R12-D_CONT_150x2,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R12,Hard,306,300,306,8.5,8.5,11.596301674258989,0.4901960784313725,0.0706268772311377,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,610,311.0,310,580,610,611,0.0,0,1,1,0,612,612.0,326.14117599999645,321.5,421.8,11938.7,5,0.4901960784313725,612,59776,1958400000,15300000,12061375871393980851,2026072001,2026072904,0-49999,CC-O-R12-A_BLOCK_300,STAGE14-1200,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R12,Hard,128,25,70,8.5,8.5,11.596301674258989,0.4901960784313725,0.0706268772311377,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,231.0,264,342,360,611,104.0,112,9,4,9,362,277.0,1496.2439720000034,1466.5,1903.0,67275.4,5,0.4901960784313725,612,26112,7199900000,43300000,6867479158242780627,2026072001,2026072904,0-49999,CC-O-R12-B_CONT_50x6,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R12,Hard,128,25,70,8.5,8.5,11.596301674258989,0.4901960784313725,0.0706268772311377,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,398,258.0,280,430,460,611,212.0,212,9,2,9,462,354.0,1483.7865579999996,1453.0,1891.0,32826.3,5,0.4901960784313725,612,26112,7199900000,43300000,9386448381477097855,2026072001,2026072904,0-49999,CC-O-R12-C_CONT_100x3,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R12,Hard,128,25,70,8.5,8.5,11.596301674258989,0.4901960784313725,0.0706268772311377,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,285.0,280,530,560,611,312.0,312,9,2,9,562,431.0,1478.8441519999865,1452.3,1888.2,38735.5,5,0.4901960784313725,612,26112,7199900000,43300000,4951873754785718343,2026072001,2026072904,0-49999,CC-O-R12-D_CONT_150x2,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R12,Hard,306,300,306,9.0,9.0,12.096301674258989,0.4901960784313725,0.0629462705897083,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,610,311.0,310,580,610,611,0.0,0,1,1,0,612,612.0,325.48899000000057,321.4,418.2,5623.0,5,0.4901960784313725,612,59776,1958400000,15300000,12061375871393980851,2026072001,2026072904,0-49999,CC-O-R12-A_BLOCK_300,STAGE14-1200,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R12,Hard,128,25,70,9.0,9.0,12.096301674258989,0.4901960784313725,0.0629462705897083,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,231.0,264,342,360,611,104.0,112,9,4,9,362,277.0,1499.3286020000148,1471.9,1905.2,20088.4,5,0.4901960784313725,612,26112,7199900000,43300000,6867479158242780627,2026072001,2026072904,0-49999,CC-O-R12-B_CONT_50x6,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R12,Hard,128,25,70,9.0,9.0,12.096301674258989,0.4901960784313725,0.0629462705897083,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,398,258.0,280,430,460,611,212.0,212,9,2,9,462,354.0,1486.1827100000032,1459.8,1897.4,36739.9,5,0.4901960784313725,612,26112,7199900000,43300000,9386448381477097855,2026072001,2026072904,0-49999,CC-O-R12-C_CONT_100x3,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R12,Hard,128,25,70,9.0,9.0,12.096301674258989,0.4901960784313725,0.0629462705897083,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,285.0,280,530,560,611,312.0,312,9,2,9,562,431.0,1479.8317740000052,1456.8,1890.1,22746.0,5,0.4901960784313725,612,26112,7199900000,43300000,4951873754785718343,2026072001,2026072904,0-49999,CC-O-R12-D_CONT_150x2,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R12,Hard,306,300,306,9.5,9.5,12.596301674258989,0.4901960784313725,0.0561009227150981,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,610,311.0,310,580,610,611,0.0,0,1,1,0,612,612.0,324.8663039999958,321.4,415.5,11218.6,5,0.4901960784313725,612,59776,1958400000,15300000,12061375871393980851,2026072001,2026072904,0-49999,CC-O-R12-A_BLOCK_300,STAGE14-1200,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R12,Hard,128,25,70,9.5,9.5,12.596301674258989,0.4901960784313725,0.0561009227150981,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,231.0,264,342,360,611,104.0,112,9,4,9,362,277.0,1492.836631999987,1465.2,1910.5,23127.5,5,0.4901960784313725,612,26112,7199900000,43300000,6867479158242780627,2026072001,2026072904,0-49999,CC-O-R12-B_CONT_50x6,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R12,Hard,128,25,70,9.5,9.5,12.596301674258989,0.4901960784313725,0.0561009227150981,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,398,258.0,280,430,460,611,212.0,212,9,2,9,462,354.0,1478.7428440000017,1452.8,1893.9,11870.7,5,0.4901960784313725,612,26112,7199900000,43300000,9386448381477097855,2026072001,2026072904,0-49999,CC-O-R12-C_CONT_100x3,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R12,Hard,128,25,70,9.5,9.5,12.596301674258989,0.4901960784313725,0.0561009227150981,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,285.0,280,530,560,611,312.0,312,9,2,9,562,431.0,1479.0924859999927,1451.4,1896.3,20452.5,5,0.4901960784313725,612,26112,7199900000,43300000,4951873754785718343,2026072001,2026072904,0-49999,CC-O-R12-D_CONT_150x2,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R12,Hard,306,300,306,10.0,10.0,13.096301674258989,0.4901960784313725,0.05,300,1,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,610,311.0,310,580,610,611,0.0,0,1,1,0,612,612.0,324.3743960000031,321.2,415.6,7264.0,5,0.4901960784313725,612,59776,1958400000,15300000,12061375871393980851,2026072001,2026072904,0-49999,CC-O-R12-A_BLOCK_300,STAGE14-1200,NOT_APPLICABLE,coarse,MAX_FRAMES_REACHED
B_CONT_50x6,R12,Hard,128,25,70,10.0,10.0,13.096301674258989,0.4901960784313725,0.05,50,6,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,231.0,264,342,360,611,104.0,112,9,4,9,362,277.0,1497.2991139999926,1477.4,1903.2,34494.4,5,0.4901960784313725,612,26112,7199900000,43300000,6867479158242780627,2026072001,2026072904,0-49999,CC-O-R12-B_CONT_50x6,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
C_CONT_100x3,R12,Hard,128,25,70,10.0,10.0,13.096301674258989,0.4901960784313725,0.05,100,3,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,398,258.0,280,430,460,611,212.0,212,9,2,9,462,354.0,1479.1921100000206,1462.3,1886.4,15887.1,5,0.4901960784313725,612,26112,7199900000,43300000,9386448381477097855,2026072001,2026072904,0-49999,CC-O-R12-C_CONT_100x3,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
D_CONT_150x2,R12,Hard,128,25,70,10.0,10.0,13.096301674258989,0.4901960784313725,0.05,150,2,50000,0,0,0.0,0.0,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,0,0,0,298,285.0,280,530,560,611,312.0,312,9,2,9,562,431.0,1479.7915479999954,1462.2,1889.7,19804.2,5,0.4901960784313725,612,26112,7199900000,43300000,4951873754785718343,2026072001,2026072904,0-49999,CC-O-R12-D_CONT_150x2,STAGE14-1200,APPLICABLE,coarse,MAX_FRAMES_REACHED
A_BLOCK_300,R23,Hard,306,300,306,-5.0,-5.0,-3.153085691824012,0.65359477124183,1.5811388300841895,300,1,1000,145400,1000,0.4846666666666666,1.0,0.4828785218173239,0.4864552041934384,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,361.5621999999997,335.4,456.2,16921.9,5,0.0,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
B_CONT_50x6,R23,Hard,128,25,98,-5.0,-5.0,-3.153085691824012,0.65359477124183,1.5811388300841895,50,6,1000,145568,1000,0.4852266666666666,1.0,0.4834384542898096,0.48701525737969,0.9961732415144448,1.0,0.49313000000000001,0.48127500000000001,1.0246324866240715,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1645.9532,1613.3,2046.6,12106.8,5,0.0,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
C_CONT_100x3,R23,Hard,128,25,98,-5.0,-5.0,-3.153085691824012,0.65359477124183,1.5811388300841895,100,3,1000,145568,1000,0.4852266666666666,1.0,0.4834384542898096,0.48701525737969,0.9961732415144448,1.0,0.49214999999999998,0.48416153846153848,1.016499578970782,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1607.6600999999996,1601.8,2004.7,4282.4,5,0.0,459,26112,143998000,1090000,17392743227412876723,2026072001,2026072904,0-999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
D_CONT_150x2,R23,Hard,128,25,98,-5.0,-5.0,-3.153085691824012,0.65359477124183,1.5811388300841895,150,2,1000,145568,1000,0.4852266666666666,1.0,0.4834384542898096,0.48701525737969,0.9961732415144448,1.0,0.49235000000000001,0.48471785714285714,1.0157455367997583,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1609.0466999999956,1600.3,1954.4,3691.7,5,0.0,459,26112,143998000,1090000,11141291333943044239,2026072001,2026072904,0-999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
A_BLOCK_300,R23,Hard,306,300,306,-4.5,-4.5,-2.653085691824012,0.65359477124183,1.4091914656322269,300,1,1000,144089,1000,0.4802966666666666,1.0,0.4785091259930313,0.4820847119307982,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,327.21980000000013,325.4,426.9,1354.1,5,0.0,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
B_CONT_50x6,R23,Hard,128,25,98,-4.5,-4.5,-2.653085691824012,0.65359477124183,1.4091914656322269,50,6,1000,144206,1000,0.4806866666666666,1.0,0.478899066508204,0.4824747614279605,0.9961732415144448,1.0,0.49138999999999999,0.47533500000000001,1.0337761789054036,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1521.1820999999993,1527.5,1831.9,5950.5,5,0.0,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
C_CONT_100x3,R23,Hard,128,25,98,-4.5,-4.5,-2.653085691824012,0.65359477124183,1.4091914656322269,100,3,1000,144206,1000,0.4806866666666666,1.0,0.478899066508204,0.4824747614279605,0.9961732415144448,1.0,0.49159999999999998,0.4790076923076923,1.0262883204059674,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1508.3917,1518.4,1825.3,12670.7,5,0.0,459,26112,143998000,1090000,17392743227412876723,2026072001,2026072904,0-999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
D_CONT_150x2,R23,Hard,128,25,98,-4.5,-4.5,-2.653085691824012,0.65359477124183,1.4091914656322269,150,2,1000,144206,1000,0.4806866666666666,1.0,0.478899066508204,0.4824747614279605,0.9961732415144448,1.0,0.49195,0.47988214285714287,1.025147543667716,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1520.7889000000011,1517.3,1842.8,17190.5,5,0.0,459,26112,143998000,1090000,11141291333943044239,2026072001,2026072904,0-999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
A_BLOCK_300,R23,Hard,306,300,306,-4.0,-4.0,-2.153085691824012,0.65359477124183,1.2559432157547905,300,1,1000,142422,1000,0.47474,1.0,0.472953425426514,0.4765272214668678,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,328.7684,329.7,398.7,825.7,5,0.0,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
B_CONT_50x6,R23,Hard,128,25,98,-4.0,-4.0,-2.153085691824012,0.65359477124183,1.2559432157547905,50,6,1000,142632,1000,0.4754399999999999,1.0,0.4736532915177242,0.4772273374490794,0.9961732415144448,1.0,0.48616999999999999,0.47007500000000002,1.0342392171462,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1543.8452000000016,1556.0,1888.5,3483.3,5,0.0,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
C_CONT_100x3,R23,Hard,128,25,98,-4.0,-4.0,-2.153085691824012,0.65359477124183,1.2559432157547905,100,3,1000,142632,1000,0.4754399999999999,1.0,0.4736532915177242,0.4772273374490794,0.9961732415144448,1.0,0.48485,0.47399230769230771,1.0229068956003831,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1528.7101000000011,1544.4,1840.8,3339.3,5,0.0,459,26112,143998000,1090000,17392743227412876723,2026072001,2026072904,0-999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
D_CONT_150x2,R23,Hard,128,25,98,-4.0,-4.0,-2.153085691824012,0.65359477124183,1.2559432157547905,150,2,1000,142632,1000,0.4754399999999999,1.0,0.4736532915177242,0.4772273374490794,0.9961732415144448,1.0,0.48914999999999997,0.47446071428571429,1.0309599620621908,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1536.2647000000002,1546.6,1909.2,4033.1,5,0.0,459,26112,143998000,1090000,11141291333943044239,2026072001,2026072904,0-999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
A_BLOCK_300,R23,Hard,306,300,306,-3.5,-3.5,-1.6530856918240122,0.65359477124183,1.1193605692841695,300,1,1000,140539,1000,0.4684633333333333,1.0,0.4666781168670411,0.4702493574346595,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,338.4194000000005,333.8,422.4,1846.0,5,0.0,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
B_CONT_50x6,R23,Hard,128,25,98,-3.5,-3.5,-1.6530856918240122,0.65359477124183,1.1193605692841695,50,6,1000,140444,1000,0.4681466666666666,1.0,0.4663615262293472,0.4699326228486625,0.9961732415144448,1.0,0.48207,0.46118500000000001,1.0452855144898467,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1546.4821,1557.1,1875.2,5502.9,5,0.0,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_FRAME_ERRORS_REACHED
