rateId,snrDb,scheme,slotBits,slotCount,frames,BER,FER,headBER,boundaryBER,boundaryBitCount,middleBER,tailBER,N_transmitted,tailOverheadBits,avoidedRepeatedTailInputBits,actualRate,firstOutputLatency_us,avgOutputLatency_us,fullFrameCompletionLatency_us,steadyStateOutputInterval_us,avgDecodeTime_us,p95DecodeTime_us,maxDecodeTime_us,rawDecodeThroughput_Mbps,successfulDecodeThroughput_Mbps,normalizedGoodput,survivorMemoryBytes,windowBufferBytes,ACSOperations,tracebackOperations
R12,0,A_BLOCK_ZERO_TAIL,300,1,500,0.00041333333333333332,0.024,0.00045714285714285713,0,0,0.00029999999999999997,0.00062857142857142853,612,6,0,0.49019607843137253,307.47099999999983,307.47099999999983,307.47099999999983,307.47099999999983,307.47099999999983,414,1871.8,0.97570177350059084,0.95228493093657662,0.47843137254901957,58752,0,19584000,153000
R12,0,B_CONT_50x6,50,6,500,0.00041333333333333332,0.024,0.00045714285714285713,6.666666666666667e-05,15000,0.00035384615384615386,0.00062857142857142853,612,6,30,0.49019607843137253,87.614355555555534,84.512333777777755,362.29719999999992,29.59944444444444,362.29719999999992,467,2191.1999999999998,0.82804945773801197,0.8081762707522997,0.47843137254901957,13440,1536,19584000,8295000
R12,0,C_CONT_100x3,100,3,500,0.00041333333333333332,0.024,0.00045714285714285713,0,10000,0.00034285714285714285,0.00062857142857142853,612,6,12,0.49019607843137253,87.614355555555534,84.512333777777755,362.29719999999992,29.59944444444444,362.29719999999992,467,2191.1999999999998,0.82804945773801197,0.8081762707522997,0.47843137254901957,13440,1536,19584000,8295000
R12,0,D_CONT_150x2,150,2,500,0.00041333333333333332,0.024,0.00045714285714285713,0.00020000000000000001,5000,0.00030666666666666668,0.00062857142857142853,612,6,6,0.49019607843137253,87.614355555555534,84.512333777777755,362.29719999999992,29.59944444444444,362.29719999999992,467,2191.1999999999998,0.82804945773801197,0.8081762707522997,0.47843137254901957,13440,1536,19584000,8295000
R23,1,A_BLOCK_ZERO_TAIL,300,1,500,0.0031133333333333334,0.073999999999999996,0.0023142857142857145,0,0,0.0038500000000000001,0.0022285714285714287,459,6,0,0.65359477124183007,275.09719999999993,275.09719999999993,275.09719999999993,275.09719999999993,275.09719999999993,402,622.70000000000005,1.0905236403714762,1.0098248909839871,0.60522875816993471,58752,0,19584000,153000
R23,1,B_CONT_50x6,50,6,500,0.0033466666666666666,0.080000000000000002,0.0025999999999999999,0.0043333333333333331,15000,0.0040769230769230769,0.0023142857142857145,459,6,30,0.65359477124183007,76.231849673202603,73.532830130718935,315.22899999999993,25.75400326797385,315.22899999999993,428.30000000000001,946.89999999999998,0.95168908951904829,0.87555396235752447,0.60130718954248374,13440,1536,19584000,8295000
R23,1,C_CONT_100x3,100,3,500,0.0033466666666666666,0.080000000000000002,0.0025999999999999999,0.0051999999999999998,10000,0.0039714285714285711,0.0023142857142857145,459,6,12,0.65359477124183007,76.231849673202603,73.532830130718935,315.22899999999993,25.75400326797385,315.22899999999993,428.30000000000001,946.89999999999998,0.95168908951904829,0.87555396235752447,0.60130718954248374,13440,1536,19584000,8295000
R23,1,D_CONT_150x2,150,2,500,0.0033466666666666666,0.080000000000000002,0.0025999999999999999,0.0025999999999999999,5000,0.0042266666666666668,0.0023142857142857145,459,6,6,0.65359477124183007,76.231849673202603,73.532830130718935,315.22899999999993,25.75400326797385,315.22899999999993,428.30000000000001,946.89999999999998,0.95168908951904829,0.87555396235752447,0.60130718954248374,13440,1536,19584000,8295000
