stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount,overCapabilityFrameFraction,plotStatus
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,8,,FIXED_RANDOM,5000,278,5000,5000,1000000,11387,3959,0.011387,0.79179999999999995,0.2082,1,0,0.79179999999999995,0,6.8395999999999999,1.8524,0.20119999999999999,5.7328000000000001,1.1068,5,275,false,false,0.7803239639800309,0.80282800516483366,2026072607,4017947825915577414,17252338351945625033,17252338351945625033,PAIRED_TARGET_FRAME_ERRORS,0.054201149999999997,05dfd8a088b81c31,086532f4a013163c,273ca9cc3e6ed03c,true,5000,0.7988,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,9,,FIXED_RANDOM,5000,277,5000,5000,1000000,14378,4413,0.014378,0.88260000000000005,0.1174,1,0,0.88260000000000005,0,7.5359999999999996,1.9650000000000001,0.1174,6.1543999999999999,1.3815999999999999,4,257,false,false,0.87338252075373102,0.89123003371791143,2026072607,4017947825915577414,7180172080264513663,7180172080264513663,PAIRED_TARGET_FRAME_ERRORS,0.052873400000000001,10fe5c5daea5c15a,086532f4a013163c,273ca9cc3e6ed03c,true,5000,0.8826,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,10,,FIXED_RANDOM,5000,276,5000,5000,1000000,17729,4765,0.017729000000000002,0.95299999999999996,0.047,1,0,0.95299999999999996,0,8.1617999999999995,2.0962000000000001,0.047,6.4668000000000001,1.6950000000000001,3,227,false,false,0.94677795820557198,0.95852650383220617,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,PAIRED_TARGET_FRAME_ERRORS,0.051434250000000001,73306189f9405f07,086532f4a013163c,273ca9cc3e6ed03c,true,5000,0.953,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,11,,FIXED_RANDOM,5000,275,5000,5000,1000000,21567,4887,0.021566999999999999,0.97740000000000005,0.022599999999999999,1,0,0.97740000000000005,0,8.7100000000000009,2.2149999999999999,0.022599999999999999,6.6646000000000001,2.0453999999999999,2,226,false,false,0.97289921857012784,0.98116777961273172,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,PAIRED_TARGET_FRAME_ERRORS,0.05303915,2bfcfc33f637bb0c,086532f4a013163c,273ca9cc3e6ed03c,true,5000,0.9774,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,12,,FIXED_RANDOM,5000,274,5000,5000,1000000,25445,4942,0.025444999999999999,0.98839999999999995,0.011599999999999999,1,0,0.98839999999999995,0,9.2658000000000005,2.3029999999999999,0.011599999999999999,6.8625999999999996,2.4032,1,225,false,false,0.98503463219007914,0.99101547654998901,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,PAIRED_TARGET_FRAME_ERRORS,0.051989550000000002,f2b80feacd60ede6,086532f4a013163c,273ca9cc3e6ed03c,true,5000,0.9884,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,13,,FIXED_RANDOM,5000,273,5000,5000,1000000,29340,5000,0.029340000000000001,1,0,1,0,1,0,9.7690000000000001,2.4325999999999999,0,7.0023999999999997,2.7665999999999999,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,PAIRED_TARGET_FRAME_ERRORS,0.052518000000000002,3775debd6a375b8d,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,14,,FIXED_RANDOM,5000,272,5000,5000,1000000,33901,5000,0.033901000000000001,1,0,1,0,1,0,10.2424,2.5489999999999999,0,7.0907999999999998,3.1516000000000002,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,PAIRED_TARGET_FRAME_ERRORS,0.055568600000000003,c88a402039d26ebf,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,15,,FIXED_RANDOM,5000,271,5000,5000,1000000,37795,5000,0.037795000000000002,1,0,1,0,1,0,10.742000000000001,2.6480000000000001,0,7.2131999999999996,3.5287999999999999,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,2459639486198168758,2459639486198168758,PAIRED_TARGET_FRAME_ERRORS,0.051344099999999997,c363f2dfe657e60a,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,16,,FIXED_RANDOM,5000,270,5000,5000,1000000,42625,5000,0.042625000000000003,1,0,1,0,1,0,11.140000000000001,2.7833999999999999,0,7.2130000000000001,3.927,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,13444753107843355724,13444753107843355724,PAIRED_TARGET_FRAME_ERRORS,0.051085400000000003,df218e2f35914430,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,17,,FIXED_RANDOM,5000,269,5000,5000,1000000,46658,5000,0.046657999999999998,1,0,1,0,1,0,11.6442,2.8574000000000002,0,7.3601999999999999,4.2839999999999998,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,14648268934729853250,14648268934729853250,PAIRED_TARGET_FRAME_ERRORS,0.053623549999999999,34c4dcbced1d724c,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,18,,FIXED_RANDOM,5000,268,5000,5000,1000000,51570,5000,0.051569999999999998,1,0,1,0,1,0,12.016999999999999,2.9813999999999998,0,7.3048000000000002,4.7122000000000002,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,1128042961755240235,1128042961755240235,PAIRED_TARGET_FRAME_ERRORS,0.054770149999999997,99318c1a107cda1f,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,19,,FIXED_RANDOM,5000,267,5000,5000,1000000,56507,5000,0.056507000000000002,1,0,1,0,1,0,12.421200000000001,3.0891999999999999,0,7.3136000000000001,5.1075999999999997,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,16847999186951001930,16847999186951001930,PAIRED_TARGET_FRAME_ERRORS,0.057267449999999998,b4b4cc51630e4ec7,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,20,,FIXED_RANDOM,5000,266,5000,5000,1000000,60926,5000,0.060926000000000001,1,0,1,0,1,0,12.8072,3.2012,0,7.3352000000000004,5.4720000000000004,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,4505438467468810773,4505438467468810773,PAIRED_TARGET_FRAME_ERRORS,0.053128149999999999,b06607f9a9f0404e,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,21,,FIXED_RANDOM,5000,265,5000,5000,1000000,65487,5000,0.065487000000000004,1,0,1,0,1,0,13.2216,3.2604000000000002,0,7.3802000000000003,5.8414000000000001,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,16685222875482826997,16685222875482826997,PAIRED_TARGET_FRAME_ERRORS,0.052231050000000001,c6c4ff50e29fded7,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,22,,FIXED_RANDOM,5000,264,5000,5000,1000000,69986,5000,0.069986000000000007,1,0,1,0,1,0,13.541,3.4041999999999999,0,7.3292000000000002,6.2118000000000002,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,12788309044484753256,12788309044484753256,PAIRED_TARGET_FRAME_ERRORS,0.05281665,2be90e66446f5564,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,23,,FIXED_RANDOM,5000,263,5000,5000,1000000,75412,5000,0.075412000000000007,1,0,1,0,1,0,13.844200000000001,3.484,0,7.2233999999999998,6.6208,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,13740447012808603300,13740447012808603300,PAIRED_TARGET_FRAME_ERRORS,0.053234450000000003,ec01134e055bb335,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,24,,FIXED_RANDOM,5000,262,5000,5000,1000000,80016,5000,0.080016000000000004,1,0,1,0,1,0,14.1752,3.5446,0,7.1551999999999998,7.0199999999999996,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,13570371751912539011,13570371751912539011,PAIRED_TARGET_FRAME_ERRORS,0.054622499999999997,7bd595607fbbc23b,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,25,,FIXED_RANDOM,5000,261,5000,5000,1000000,84715,5000,0.084714999999999999,1,0,1,0,1,0,14.463800000000001,3.6442000000000001,0,7.0990000000000002,7.3647999999999998,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,6210781106370100180,6210781106370100180,PAIRED_TARGET_FRAME_ERRORS,0.054611350000000003,022f9f961e69d706,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,26,,FIXED_RANDOM,5000,260,5000,5000,1000000,89785,5000,0.089785000000000004,1,0,1,0,1,0,14.729200000000001,3.6818,0,6.9766000000000004,7.7526000000000002,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,4458853196323289160,4458853196323289160,PAIRED_TARGET_FRAME_ERRORS,0.057160599999999999,538a12882af7d354,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,27,,FIXED_RANDOM,5000,259,5000,5000,1000000,94750,5000,0.094750000000000001,1,0,1,0,1,0,14.994199999999999,3.7696000000000001,0,6.8647999999999998,8.1294000000000004,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,17364629354612930581,17364629354612930581,PAIRED_TARGET_FRAME_ERRORS,0.055748350000000002,408f14e566e3abd7,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,28,,FIXED_RANDOM,5000,258,5000,5000,1000000,99205,5000,0.099205000000000002,1,0,1,0,1,0,15.248200000000001,3.8420000000000001,0,6.7729999999999997,8.4751999999999992,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,2441686258686618187,2441686258686618187,PAIRED_TARGET_FRAME_ERRORS,0.055265000000000002,28722973e08797c9,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,29,,FIXED_RANDOM,5000,257,5000,5000,1000000,103746,5000,0.103746,1,0,1,0,1,0,15.525399999999999,3.9178000000000002,0,6.6841999999999997,8.8412000000000006,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,18067399469375152267,18067399469375152267,PAIRED_TARGET_FRAME_ERRORS,0.054815000000000003,4700495e1b32f21c,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,30,,FIXED_RANDOM,5000,256,5000,5000,1000000,109032,5000,0.109032,1,0,1,0,1,0,15.703799999999999,4.0164,0,6.5103999999999997,9.1934000000000005,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,7734322170232722805,7734322170232722805,PAIRED_TARGET_FRAME_ERRORS,0.057555450000000001,ae8db48a17d9caeb,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,31,,FIXED_RANDOM,5000,255,5000,5000,1000000,113770,5000,0.11377,1,0,1,0,1,0,15.9842,4.0877999999999997,0,6.4245999999999999,9.5595999999999997,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,14320159573572120405,14320159573572120405,PAIRED_TARGET_FRAME_ERRORS,0.057686000000000001,7ca6b53e77ffa13a,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S200,200,285,SEGMENTED,1,32,,FIXED_RANDOM,5000,254,5000,5000,1000000,118982,5000,0.118982,1,0,1,0,1,0,16.171600000000002,4.1943999999999999,0,6.2991999999999999,9.8724000000000007,0,0,false,false,0.99923229805494307,1,2026072607,4017947825915577414,14121150518197644850,14121150518197644850,PAIRED_TARGET_FRAME_ERRORS,0.061121849999999998,584342f19977a1f5,086532f4a013163c,273ca9cc3e6ed03c,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,0,,NONE,100000,1,100000,100000,30000000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,0,true,true,0,3.8413112583039631e-05,2026072607,10005808911069659570,12945100786885778195,12945100786885778195,MAXIMUM_FRAMES,1.4210995500000001,2604a9d36a2c2882,dfcbe7a21278659f,dfcbe7a21278659f,true,100000,0.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,1,,NONE,100000,420,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,419,true,true,0,3.8413112583039631e-05,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,MAXIMUM_FRAMES,1.44350175,8adbc6310abec1b2,dfcbe7a21278659f,dfcbe7a21278659f,true,100000,0.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,2,,NONE,8418,419,8418,8418,2525400,17601,7730,0.0069695889760038017,0.91827037301021619,0.081729626989783796,1,0,0.91827037301021619,0,1.0624851508671893,1.9375148491328107,0.062485150867189358,0.12497030173437872,0.93751484913281069,0,418,false,false,0.91222561873575503,0.92393355552945222,2026072607,10005808911069659570,13533003870586228306,13533003870586228306,PAIRED_TARGET_FRAME_ERRORS,0.12229245,fecf58e86d92d453,dfcbe7a21278659f,dfcbe7a21278659f,true,8418,0.9375148491328107,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,3,,NONE,5000,418,5000,5000,1500000,13642,4897,0.0090946666666666658,0.97940000000000005,0.0206,1,0,0.97940000000000005,0,1.1274,2.8725999999999998,0,0.12740000000000001,1,0,417,false,false,0.97507920151431682,0.98298472586076269,2026072607,10005808911069659570,18142870433938997793,18142870433938997793,PAIRED_TARGET_FRAME_ERRORS,0.070045750000000004,39df3825000beae4,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,4,,NONE,5000,417,5000,5000,1500000,17580,4916,0.01172,0.98319999999999996,0.016799999999999999,1,0,0.98319999999999996,0,1.1908000000000001,3.7458,0,0.12740000000000001,1.0633999999999999,0,413,false,false,0.97924877784944153,0.98640931499085538,2026072607,10005808911069659570,17786800579348279966,17786800579348279966,PAIRED_TARGET_FRAME_ERRORS,0.073557999999999998,29ec59531d14acbb,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,5,,NONE,5000,416,5000,5000,1500000,22105,4910,0.014736666666666667,0.98199999999999998,0.017999999999999999,1,0,0.98199999999999998,0,1.2645999999999999,4.6079999999999997,0,0.13719999999999999,1.1274,0,415,false,false,0.97792769491298948,0.98533224041197542,2026072607,10005808911069659570,3922052907045332478,3922052907045332478,PAIRED_TARGET_FRAME_ERRORS,0.072453900000000002,6bfd801ffdf059bb,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,6,,NONE,5000,415,5000,5000,1500000,24978,4950,0.016652,0.98999999999999999,0.01,1,0,0.98999999999999999,0,1.3222,5.4173999999999998,0,0.1268,1.1954,0,414,false,false,0.98684142490779059,0.99240622718605342,2026072607,10005808911069659570,11550230368595441278,11550230368595441278,PAIRED_TARGET_FRAME_ERRORS,0.073814350000000001,8c347f36e997ca8f,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,7,,NONE,5000,414,5000,5000,1500000,24066,4920,0.016043999999999999,0.98399999999999999,0.016,1,0,0.98399999999999999,0,1.3848,6.2413999999999996,0,0.13059999999999999,1.2542,0,413,false,false,0.98013203954474659,0.98712482497243825,2026072607,10005808911069659570,4958808046588775833,4958808046588775833,PAIRED_TARGET_FRAME_ERRORS,0.07336165,fd28e2e0c102bdfc,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,8,,NONE,5000,413,5000,5000,1500000,31233,4958,0.020822,0.99160000000000004,0.0083999999999999995,1,0,0.99160000000000004,0,1.4576,6.9572000000000003,0,0.13139999999999999,1.3262,0,410,false,false,0.98866584983492656,0.99377934561269354,2026072607,10005808911069659570,13693728842573621080,13693728842573621080,PAIRED_TARGET_FRAME_ERRORS,0.072168599999999999,cabea65e803be3a5,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,9,,NONE,5000,412,5000,5000,1500000,32384,4941,0.021589333333333332,0.98819999999999997,0.0118,1,0,0.98819999999999997,0,1.5229999999999999,7.6933999999999996,0,0.13,1.393,0,411,false,false,0.98480983774355246,0.99084057807729387,2026072607,10005808911069659570,1077535610364462312,1077535610364462312,PAIRED_TARGET_FRAME_ERRORS,0.074709800000000007,6f887ef0e6262a8d,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,10,,NONE,5000,411,5000,5000,1500000,36582,4957,0.024388,0.99139999999999995,0.0086,1,0,0.99139999999999995,0,1.589,8.3849999999999998,0,0.13819999999999999,1.4508000000000001,0,410,false,false,0.98843667815999281,0.99360882436840503,2026072607,10005808911069659570,9322268736733304657,9322268736733304657,PAIRED_TARGET_FRAME_ERRORS,0.074867699999999995,392c5b79ad66eb41,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,11,,NONE,5000,410,5000,5000,1500000,39236,4976,0.026157333333333335,0.99519999999999997,0.0047999999999999996,1,0,0.99519999999999997,0,1.6674,9.0226000000000006,0,0.14460000000000001,1.5227999999999999,0,409,false,false,0.99286744887254474,0.99677221912107072,2026072607,10005808911069659570,15332883568349115657,15332883568349115657,PAIRED_TARGET_FRAME_ERRORS,0.076204350000000004,f6bbaee0392ac5d2,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,12,,NONE,5000,409,5000,5000,1500000,42391,4982,0.028260666666666667,0.99639999999999995,0.0035999999999999999,1,0,0.99639999999999995,0,1.7243999999999999,9.6435999999999993,0,0.1424,1.5820000000000001,0,408,false,false,0.99431626626336023,0.99772155924558703,2026072607,10005808911069659570,9936353396393369976,9936353396393369976,PAIRED_TARGET_FRAME_ERRORS,0.074676500000000007,211474b11d2f8eac,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,13,,NONE,5000,408,5000,5000,1500000,46625,5000,0.031083333333333334,1,0,1,0,1,0,1.7898000000000001,10.219799999999999,0,0.13339999999999999,1.6564000000000001,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,568125826331953805,568125826331953805,PAIRED_TARGET_FRAME_ERRORS,0.074205699999999999,4a5d4da02f5a2def,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,14,,NONE,5000,407,5000,5000,1500000,50437,5000,0.033624666666666664,1,0,1,0,1,0,1.8593999999999999,10.7476,0,0.12720000000000001,1.7322,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,12480292504368282952,12480292504368282952,PAIRED_TARGET_FRAME_ERRORS,0.075760800000000003,cad4f706f58b4a6f,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,15,,NONE,5000,406,5000,5000,1500000,54235,5000,0.036156666666666663,1,0,1,0,1,0,1.9259999999999999,11.301399999999999,0,0.1338,1.7922,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,7153744158337532346,7153744158337532346,PAIRED_TARGET_FRAME_ERRORS,0.075784400000000002,173c4aeb27d804a7,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,16,,NONE,5000,405,5000,5000,1500000,57769,5000,0.038512666666666667,1,0,1,0,1,0,2,11.754200000000001,0,0.1394,1.8606,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,13012080238363114636,13012080238363114636,PAIRED_TARGET_FRAME_ERRORS,0.076259900000000005,76085818e257c185,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,17,,NONE,5000,404,5000,5000,1500000,61433,5000,0.040955333333333337,1,0,1,0,1,0,2.0642,12.199999999999999,0,0.12839999999999999,1.9358,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,15383346833692189589,15383346833692189589,PAIRED_TARGET_FRAME_ERRORS,0.081143049999999994,c74e54c5ff50a5a0,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,18,,NONE,5000,403,5000,5000,1500000,65250,5000,0.043499999999999997,1,0,1,0,1,0,2.1223999999999998,12.549799999999999,0,0.12239999999999999,2,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,12595887830436951153,12595887830436951153,PAIRED_TARGET_FRAME_ERRORS,0.076167499999999999,9308ebd127cab90f,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,19,,NONE,5000,402,5000,5000,1500000,68751,5000,0.045834,1,0,1,0,1,0,2.2065999999999999,13.0502,0,0.1386,2.0680000000000001,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,14846543798863526297,14846543798863526297,PAIRED_TARGET_FRAME_ERRORS,0.080343999999999999,1c76f7afc06310dd,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,20,,NONE,5000,401,5000,5000,1500000,72666,5000,0.048444000000000001,1,0,1,0,1,0,2.2606000000000002,13.324,0,0.1298,2.1307999999999998,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,1854904982085590202,1854904982085590202,PAIRED_TARGET_FRAME_ERRORS,0.077493149999999997,6004d0369b5e7d5d,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,21,,NONE,5000,400,5000,5000,1500000,76193,5000,0.050795333333333331,1,0,1,0,1,0,2.3153999999999999,13.619199999999999,0,0.12720000000000001,2.1882000000000001,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,14337885963671678849,14337885963671678849,PAIRED_TARGET_FRAME_ERRORS,0.076095949999999996,8416fa16a28472fe,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,22,,NONE,5000,399,5000,5000,1500000,79904,5000,0.053269333333333335,1,0,1,0,1,0,2.3940000000000001,13.929,0,0.12820000000000001,2.2658,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,5601236450870155005,5601236450870155005,PAIRED_TARGET_FRAME_ERRORS,0.07964955,ea26d0b0dfcbda6b,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,23,,NONE,5000,398,5000,5000,1500000,83532,5000,0.055688000000000001,1,0,1,0,1,0,2.4496000000000002,14.189,0,0.1358,2.3138000000000001,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,2434939610171538647,2434939610171538647,PAIRED_TARGET_FRAME_ERRORS,0.075080599999999997,36591dd91375466c,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,24,,NONE,5000,397,5000,5000,1500000,87248,5000,0.058165333333333333,1,0,1,0,1,0,2.5190000000000001,14.376799999999999,0,0.1288,2.3902000000000001,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,11487366702018243304,11487366702018243304,PAIRED_TARGET_FRAME_ERRORS,0.077049450000000005,4a6fbd9d24b2eff7,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,25,,NONE,5000,396,5000,5000,1500000,90751,5000,0.060500666666666668,1,0,1,0,1,0,2.5908000000000002,14.587199999999999,0,0.13600000000000001,2.4548000000000001,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,13190804214753277864,13190804214753277864,PAIRED_TARGET_FRAME_ERRORS,0.080828399999999995,75a45afdbfd98302,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,26,,NONE,5000,395,5000,5000,1500000,94472,5000,0.062981333333333334,1,0,1,0,1,0,2.6516000000000002,14.7136,0,0.128,2.5236000000000001,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,13264869540255875875,13264869540255875875,PAIRED_TARGET_FRAME_ERRORS,0.079056399999999999,e8591dddb86c6204,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,27,,NONE,5000,394,5000,5000,1500000,98106,5000,0.065404000000000004,1,0,1,0,1,0,2.7302,14.8658,0,0.1308,2.5994000000000002,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,8635780724249552868,8635780724249552868,PAIRED_TARGET_FRAME_ERRORS,0.079891000000000004,586bd34b75dc20b4,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
s2-07d,formal,BCH-S300,300,420,SEGMENTED,1,28,,NONE,5000,393,5000,5000,1500000,101955,5000,0.067970000000000003,1,0,1,0,1,0,2.7911999999999999,14.9268,0,0.13159999999999999,2.6596000000000002,0,0,false,false,0.99923229805494307,1,2026072607,10005808911069659570,499839465572491057,499839465572491057,PAIRED_TARGET_FRAME_ERRORS,0.079791050000000002,d3ff2c6a10a39e92,dfcbe7a21278659f,dfcbe7a21278659f,true,5000,1.0,PLOTTED
