channelType,profileId,caseName,payloadGroup,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,processedFrames,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessRate,miscorrectionRate,decoderFailureRate,channelHardBER,avgDecodeTimeUs,avgPreprocessingTimeUs,medianPreprocessingTimeUs,p95PreprocessingTimeUs,p99PreprocessingTimeUs,avgTotalReceiverTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,timingSemantics,xSemantic,bandwidthConvention,plotStatus
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,300,300,390,0.76923076923076927,4.4,3.2605664769316327,5000,37074,3515,0.024715999999999998,0.70299999999999996,0.29699999999999999,0,0.70299999999999996,0.031489230769230769,87.684140000000227,32.637980000000056,29.899999999999984,37.699999999999989,78.315000000000339,120.32212000000011,114.40000000000001,162.69999999999999,274.4130000000003,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,300,300,390,0.76923076923076927,4.6,3.460566476931632,5000,30362,2945,0.020241333333333333,0.58899999999999997,0.41099999999999998,0,0.58899999999999997,0.029197948717948719,87.684140000000227,32.637980000000056,29.899999999999984,37.699999999999989,78.315000000000339,120.32212000000011,114.40000000000001,162.69999999999999,274.4130000000003,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,300,300,390,0.76923076923076927,4.8,3.660566476931632,5000,24858,2478,0.016572,0.49559999999999998,0.50439999999999996,0,0.49559999999999998,0.02716974358974359,87.684140000000227,32.637980000000056,29.899999999999984,37.699999999999989,78.315000000000339,120.32212000000011,114.40000000000001,162.69999999999999,274.4130000000003,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,300,300,390,0.76923076923076927,5.0,3.8605664769316324,5000,18657,1907,0.012437999999999999,0.38140000000000002,0.61860000000000004,0,0.38140000000000002,0.02502871794871795,87.684140000000227,32.637980000000056,29.899999999999984,37.699999999999989,78.315000000000339,120.32212000000011,114.40000000000001,162.69999999999999,274.4130000000003,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,300,300,390,0.76923076923076927,5.2,4.0605664769316325,5000,13536,1422,0.0090240000000000008,0.28439999999999999,0.71560000000000001,0,0.28460000000000002,0.023226153846153848,87.684140000000227,32.637980000000056,29.899999999999984,37.699999999999989,78.315000000000339,120.32212000000011,114.40000000000001,162.69999999999999,274.4130000000003,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,300,300,390,0.76923076923076927,5.4,4.260566476931633,5000,10267,1088,0.0068446666666666664,0.21759999999999999,0.78239999999999998,0,0.21779999999999999,0.02175076923076923,87.684140000000227,32.637980000000056,29.899999999999984,37.699999999999989,78.315000000000339,120.32212000000011,114.40000000000001,162.69999999999999,274.4130000000003,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,300,300,390,0.76923076923076927,5.6,4.460566476931632,5000,6738,724,0.0044920000000000003,0.14480000000000001,0.85519999999999996,0,0.14480000000000001,0.02002102564102564,87.684140000000227,32.637980000000056,29.899999999999984,37.699999999999989,78.315000000000339,120.32212000000011,114.40000000000001,162.69999999999999,274.4130000000003,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,300,300,390,0.76923076923076927,5.8,4.660566476931632,5000,4433,504,0.0029553333333333332,0.1008,0.8992,0,0.1008,0.018672307692307693,87.684140000000227,32.637980000000056,29.899999999999984,37.699999999999989,78.315000000000339,120.32212000000011,114.40000000000001,162.69999999999999,274.4130000000003,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,300,300,390,0.76923076923076927,6.0,4.860566476931632,5000,2802,314,0.0018680000000000001,0.062799999999999995,0.93720000000000003,0,0.062799999999999995,0.017279487179487178,87.684140000000227,32.637980000000056,29.899999999999984,37.699999999999989,78.315000000000339,120.32212000000011,114.40000000000001,162.69999999999999,274.4130000000003,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,300,300,390,0.76923076923076927,6.2,5.0605664769316325,5234,1691,200,0.00107693287479302,0.038211692777990067,0.96178830722200992,0,0.038211692777990067,0.016124844458814652,87.684140000000227,32.637980000000056,29.899999999999984,37.699999999999989,78.315000000000339,120.32212000000011,114.40000000000001,162.69999999999999,274.4130000000003,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,PLOTTED
