stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount,plotStatus
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,21,,NONE,5000,370,5000,5000,1500000,82613,4061,0.05507533333333333,0.81220000000000003,0.18779999999999999,0,1,0,4061,1,21,0,0,1,0,369,false,false,0.80113646494198554,0.82278418196352099,2026072607,16952284447138302587,9282478297028561939,9282478297028561939,TARGET_FRAME_ERRORS,0.2969116,cb2771c67e9f9ffc,,,true,0,PLOTTED
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,22,,NONE,5000,369,5000,5000,1500000,86107,4047,0.057404666666666666,0.80940000000000001,0.19059999999999999,0,1,0,4047,1,22,0,0,1,0,368,false,false,0.79827711325555317,0.82004783278084548,2026072607,16952284447138302587,422407953427556055,422407953427556055,TARGET_FRAME_ERRORS,0.2912073,7639fd8bfb44f07d,,,true,0,PLOTTED
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,23,,NONE,5000,368,5000,5000,1500000,89804,4048,0.05986933333333333,0.80959999999999999,0.19040000000000001,0,1,0,4048,1,23,0,0,1,0,367,false,false,0.79848132280356299,0.8202433161520577,2026072607,16952284447138302587,12208843904676198212,12208843904676198212,TARGET_FRAME_ERRORS,0.29376089999999999,2731090795bc59ea,,,true,0,PLOTTED
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,24,,NONE,5000,367,5000,5000,1500000,94495,4087,0.062996666666666673,0.81740000000000002,0.18260000000000001,0,1,0,4087,1,24,0,0,1,0,366,false,false,0.80644911664588736,0.8278635461593904,2026072607,16952284447138302587,8858242677514882731,8858242677514882731,TARGET_FRAME_ERRORS,0.29058529999999999,fec51fd6ee40075a,,,true,0,PLOTTED
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,25,,NONE,5000,366,5000,5000,1500000,97805,4082,0.065203333333333335,0.81640000000000001,0.18360000000000001,0,1,0,4082,1,25,0,0,1,0,365,false,false,0.80542720424025149,0.82688699396891652,2026072607,16952284447138302587,7259074468034662258,7259074468034662258,TARGET_FRAME_ERRORS,0.2912959,d138444574e3fd83,,,true,0,PLOTTED
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,26,,NONE,5000,365,5000,5000,1500000,102499,4118,0.068332666666666667,0.8236,0.1764,0,1,0,4118,1,26,0,0,1,0,364,false,false,0.81278768084100528,0.83391546246015391,2026072607,16952284447138302587,13566985282438307240,13566985282438307240,TARGET_FRAME_ERRORS,0.29188269999999999,8fb9d051fb5c4c6e,,,true,0,PLOTTED
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,27,,NONE,5000,364,5000,5000,1500000,107923,4150,0.071948666666666661,0.82999999999999996,0.17000000000000001,0,1,0,4150,1,27,0,0,1,0,363,false,false,0.81933575414979909,0.84015756256646312,2026072607,16952284447138302587,2791902003479814781,2791902003479814781,TARGET_FRAME_ERRORS,0.29232150000000001,889f4723ec2ad4f4,,,true,0,PLOTTED
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,28,,NONE,5000,363,5000,5000,1500000,110573,4148,0.073715333333333327,0.8296,0.1704,0,1,0,4148,1,28,0,0,1,0,362,false,false,0.81892634542770781,0.83976758545011054,2026072607,16952284447138302587,17108349791230840235,17108349791230840235,TARGET_FRAME_ERRORS,0.29786550000000001,2cc32e4812a19af3,,,true,0,PLOTTED
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,29,,NONE,5000,362,5000,5000,1500000,115146,4166,0.076763999999999999,0.83320000000000005,0.1668,0,1,0,4166,1,29,0,0,1,0,361,false,false,0.8226117804353682,0.84327662298844597,2026072607,16952284447138302587,8288127915223933164,8288127915223933164,TARGET_FRAME_ERRORS,0.29581730000000001,9a71ad67d5b211e9,,,true,0,PLOTTED
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,30,,NONE,5000,361,5000,5000,1500000,119041,4185,0.079360666666666663,0.83699999999999997,0.16300000000000001,0,1,0,4185,1,30,0,0,1,0,360,false,false,0.8265038395579859,0.84697872933104568,2026072607,16952284447138302587,8274444404074462216,8274444404074462216,TARGET_FRAME_ERRORS,0.29313339999999999,522c3d7b95dec36c,,,true,0,PLOTTED
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,31,,NONE,5000,360,5000,5000,1500000,124401,4199,0.082933999999999994,0.83979999999999999,0.16020000000000001,0,1,0,4199,1,31,0,0,1,0,359,false,false,0.82937293751803798,0.84970533224010125,2026072607,16952284447138302587,4714847432003687444,4714847432003687444,TARGET_FRAME_ERRORS,0.31388389999999999,4ecd14dc993666ac,,,true,0,PLOTTED
s2-07c,formal,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,32,,NONE,5000,359,5000,5000,1500000,127313,4192,0.08487533333333333,0.83840000000000003,0.16159999999999999,0,1,0,4192,1,32,0,0,1,0,358,false,false,0.82793825265175069,0.84834216667183471,2026072607,16952284447138302587,10356046737019070119,10356046737019070119,TARGET_FRAME_ERRORS,0.31406499999999998,f7802aa2b20c7245,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,0,,NONE,100000,1,100000,100000,30000000,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,0,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,17810022656746853395,17810022656746853395,MAXIMUM_FRAMES,4.5358033999999998,f60554a40e17eabf,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,1,,NONE,100000,426,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,425,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,3763484601920886686,3763484601920886686,MAXIMUM_FRAMES,4.7729086000000001,e292d2507ae789b9,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,2,,NONE,100000,425,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,2,1,0,1,,424,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,10054490400502027264,10054490400502027264,MAXIMUM_FRAMES,4.9226355999999996,3e3fbfd0a7ce8d27,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,3,,NONE,100000,424,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,3,1,0,1,,423,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,16562908793513699548,16562908793513699548,MAXIMUM_FRAMES,5.1290611999999998,4e5f3245432d6830,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,4,,NONE,100000,423,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,4,1,0,1,,422,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,8971788553540185734,8971788553540185734,MAXIMUM_FRAMES,5.4070903000000001,b681a4b6b7e500da,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,5,,NONE,100000,422,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,5,1,0,1,,421,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,5656068013923657751,5656068013923657751,MAXIMUM_FRAMES,5.6662945000000002,f5798735267769eb,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,6,,NONE,100000,421,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,6,1,0,1,,420,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,718654216858233107,718654216858233107,MAXIMUM_FRAMES,5.7942540999999999,683c065d5324ecf3,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,7,,NONE,100000,420,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,7,1,0,1,,419,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,4982631758806761783,4982631758806761783,MAXIMUM_FRAMES,6.0638664000000002,23802c3e63504b5f,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,8,,NONE,100000,419,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,8,1,0,1,,418,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,4736875035363291713,4736875035363291713,MAXIMUM_FRAMES,6.3690537999999997,cbf30b495411330d,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,9,,NONE,100000,418,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,9,1,0,1,,417,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,633494553417600891,633494553417600891,MAXIMUM_FRAMES,6.7255808999999998,a90c980842b1a502,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,10,,NONE,100000,417,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,10,1,0,1,,416,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,8720385479975185265,8720385479975185265,MAXIMUM_FRAMES,7.0617922000000002,8f8fbdc9e8daedbf,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,11,,NONE,100000,416,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,11,1,0,1,,415,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,13734885556109611399,13734885556109611399,MAXIMUM_FRAMES,7.3750745999999996,76cdcc4e4bf1246e,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,12,,NONE,100000,415,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,12,1,0,1,,414,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,2534722152600708689,2534722152600708689,MAXIMUM_FRAMES,7.5994121999999997,6af259ff10a1dca6,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,13,,NONE,100000,414,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,13,1,0,1,,413,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,14589809818307253858,14589809818307253858,MAXIMUM_FRAMES,7.8561131,b387f7bcea8cef5e,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,14,,NONE,100000,413,100000,100000,30000000,0,0,0,0,1,1,0,0,0,1,14,1,0,1,,412,true,true,0,3.8413112583039631e-05,2026072607,7510885276443798771,6034819324162017319,6034819324162017319,MAXIMUM_FRAMES,8.2066540999999997,9b33c020f4403ba8,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,15,,NONE,5000,412,5000,5000,1500000,53099,3612,0.035399333333333331,0.72240000000000004,0.27760000000000001,0,1,0,3612,1,15,0,0,1,0,411,false,false,0.70982028456379975,0.73463824161103886,2026072607,7510885276443798771,2084174413355467986,2084174413355467986,TARGET_FRAME_ERRORS,0.41017999999999999,cccd6d93754e6235,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,16,,NONE,5000,411,5000,5000,1500000,57025,3664,0.038016666666666664,0.73280000000000001,0.26719999999999999,0,1,0,3664,1,16,0,0,1,0,410,false,false,0.72035950196741516,0.74488305600696636,2026072607,7510885276443798771,5646826909968960669,5646826909968960669,TARGET_FRAME_ERRORS,0.40530169999999999,704b7e7768843ce0,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,17,,NONE,5000,410,5000,5000,1500000,59837,3611,0.039891333333333334,0.72219999999999995,0.27779999999999999,0,1,0,3611,1,17,0,0,1,0,409,false,false,0.70961768992882901,0.73444114332678756,2026072607,7510885276443798771,1224088375890242075,1224088375890242075,TARGET_FRAME_ERRORS,0.41567300000000001,e87ffbef8c6c895e,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,18,,NONE,5000,409,5000,5000,1500000,63814,3633,0.042542666666666666,0.72660000000000002,0.27339999999999998,0,1,0,3633,1,18,0,0,1,0,408,false,false,0.71407548704717627,0.73877659043132382,2026072607,7510885276443798771,10578172557001759332,10578172557001759332,TARGET_FRAME_ERRORS,0.40588600000000002,16c85d2c24a50a08,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,19,,NONE,5000,408,5000,5000,1500000,68097,3704,0.045398000000000001,0.74080000000000001,0.25919999999999999,0,1,0,3704,1,19,0,0,1,0,407,false,false,0.7284724548202246,0.75275781992303603,2026072607,7510885276443798771,6492510219370277762,6492510219370277762,TARGET_FRAME_ERRORS,0.39858710000000003,adca2c229a82080a,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,20,,NONE,5000,407,5000,5000,1500000,71365,3680,0.04757666666666667,0.73599999999999999,0.26400000000000001,0,1,0,3680,1,20,0,0,1,0,406,false,false,0.72360406143145573,0.74803358325047731,2026072607,7510885276443798771,12815101001341532571,12815101001341532571,TARGET_FRAME_ERRORS,0.39774619999999999,80de759fc0995cbb,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,21,,NONE,5000,406,5000,5000,1500000,75299,3700,0.050199333333333332,0.73999999999999999,0.26000000000000001,0,1,0,3700,1,21,0,0,1,0,405,false,false,0.72766092526019854,0.75197057780617416,2026072607,7510885276443798771,4261332282620850844,4261332282620850844,TARGET_FRAME_ERRORS,0.40572940000000002,38839f6a1f32f287,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,22,,NONE,5000,405,5000,5000,1500000,80102,3770,0.053401333333333335,0.754,0.246,0,1,0,3770,1,22,0,0,1,0,404,false,false,0.74187041317541502,0.76573959423649596,2026072607,7510885276443798771,15870235581497528493,15870235581497528493,TARGET_FRAME_ERRORS,0.40074029999999999,7838677c696be634,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,23,,NONE,5000,404,5000,5000,1500000,82344,3707,0.054896,0.74139999999999995,0.2586,0,1,0,3707,1,23,0,0,1,0,403,false,false,0.72908113651964346,0.75334821698128285,2026072607,7510885276443798771,14446364376598713023,14446364376598713023,TARGET_FRAME_ERRORS,0.39734209999999998,358b8aa8a3c39414,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,24,,NONE,5000,403,5000,5000,1500000,85848,3705,0.057231999999999998,0.74099999999999999,0.25900000000000001,0,1,0,3705,1,24,0,0,1,0,402,false,false,0.72867534542739576,0.75295462223508669,2026072607,7510885276443798771,8103940132285985259,8103940132285985259,TARGET_FRAME_ERRORS,0.3997945,6bbe59e7c1da6876,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,25,,NONE,5000,402,5000,5000,1500000,89864,3723,0.059909333333333335,0.74460000000000004,0.25540000000000002,0,1,0,3723,1,25,0,0,1,0,401,false,false,0.73232794167934345,0.75649649852913481,2026072607,7510885276443798771,3422638208122765458,3422638208122765458,TARGET_FRAME_ERRORS,0.40670329999999999,23d68943336a5cbe,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,26,,NONE,5000,401,5000,5000,1500000,94311,3774,0.062873999999999999,0.75480000000000003,0.2452,0,1,0,3774,1,26,0,0,1,0,400,false,false,0.74268288772509838,0.76652589136370053,2026072607,7510885276443798771,6132516441831817811,6132516441831817811,TARGET_FRAME_ERRORS,0.40668650000000001,a36e6ef7d7e66278,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,27,,NONE,5000,400,5000,5000,1500000,97264,3771,0.064842666666666673,0.75419999999999998,0.24579999999999999,0,1,0,3771,1,27,0,0,1,0,399,false,false,0.7420735266090972,0.76593617372203582,2026072607,7510885276443798771,2245335506218405759,2245335506218405759,TARGET_FRAME_ERRORS,0.40197040000000001,d72687b01faca5a5,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,28,,NONE,5000,399,5000,5000,1500000,101816,3798,0.067877333333333331,0.75960000000000005,0.2404,0,1,0,3798,1,28,0,0,1,0,398,false,false,0.74755890941482339,0.77124249973530312,2026072607,7510885276443798771,15116289617953189197,15116289617953189197,TARGET_FRAME_ERRORS,0.40164539999999999,80bd50770cf2bc5f,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,29,,NONE,5000,398,5000,5000,1500000,104235,3756,0.069489999999999996,0.75119999999999998,0.24879999999999999,0,1,0,3756,1,29,0,0,1,0,397,false,false,0.73902718758275687,0.76298711896004645,2026072607,7510885276443798771,4313037778703338183,4313037778703338183,TARGET_FRAME_ERRORS,0.40959269999999998,a91ecd4f62801477,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,30,,NONE,5000,397,5000,5000,1500000,107414,3760,0.07160933333333333,0.752,0.248,0,1,0,3760,1,30,0,0,1,0,396,false,false,0.73983946891445562,0.76377360930523563,2026072607,7510885276443798771,10683400234126725580,10683400234126725580,TARGET_FRAME_ERRORS,0.41271190000000002,e9fa907b65f60af1,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,31,,NONE,5000,396,5000,5000,1500000,110469,3745,0.073646000000000003,0.749,0.251,0,1,0,3745,1,31,0,0,1,0,395,false,false,0.73679369597157285,0.76082398845978871,2026072607,7510885276443798771,8990922439178936661,8990922439178936661,TARGET_FRAME_ERRORS,0.40931489999999998,38fd295c35cfab80,,,true,0,PLOTTED
s2-07c,formal,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,32,,NONE,5000,395,5000,5000,1500000,114566,3778,0.076377333333333339,0.75560000000000005,0.24440000000000001,0,1,0,3778,1,32,0,0,1,0,394,false,false,0.74349541788823348,0.76731213287745337,2026072607,7510885276443798771,10396681913087024063,10396681913087024063,TARGET_FRAME_ERRORS,0.41024070000000001,4947b1594cddedd8,,,true,0,PLOTTED
