organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R12,-1,-10,36,5460,0.00659341,0.00476651,0.0091141,coarse
B_CONT_50x6,R12,-1,-9,32,5460,0.00586081,0.00415466,0.00826178,coarse
B_CONT_50x6,R12,-1,-8,33,5460,0.00604396,0.00430696,0.00847553,coarse
B_CONT_50x6,R12,-1,-7,34,5460,0.00622711,0.00445971,0.00868882,coarse
B_CONT_50x6,R12,-1,-6,40,5460,0.00732601,0.00538483,0.00995995,coarse
B_CONT_50x6,R12,-1,-5,31,5460,0.00567766,0.00400285,0.00804755,coarse
B_CONT_50x6,R12,-1,-4,38,5460,0.00695971,0.00507492,0.00953777,coarse
B_CONT_50x6,R12,-1,-3,37,5460,0.00677656,0.00492052,0.00932613,coarse
B_CONT_50x6,R12,-1,-2,30,5460,0.00549451,0.00385153,0.00783282,coarse
B_CONT_50x6,R12,-1,-1,34,5460,0.00622711,0.00445971,0.00868882,coarse
B_CONT_50x6,R12,-1,0,35,5460,0.00641026,0.0046129,0.00890167,coarse
B_CONT_50x6,R12,-1,1,29,5460,0.00531136,0.00370074,0.00761757,coarse
B_CONT_50x6,R12,-1,2,31,5460,0.00567766,0.00400285,0.00804755,coarse
B_CONT_50x6,R12,-1,3,37,5460,0.00677656,0.00492052,0.00932613,coarse
B_CONT_50x6,R12,-1,4,36,5460,0.00659341,0.00476651,0.0091141,coarse
B_CONT_50x6,R12,-1,5,35,5460,0.00641026,0.0046129,0.00890167,coarse
B_CONT_50x6,R12,-1,6,32,5460,0.00586081,0.00415466,0.00826178,coarse
B_CONT_50x6,R12,-1,7,18,5460,0.0032967,0.00208639,0.00520545,coarse
B_CONT_50x6,R12,-1,8,37,5460,0.00677656,0.00492052,0.00932613,coarse
B_CONT_50x6,R12,-1,9,29,5460,0.00531136,0.00370074,0.00761757,coarse
C_CONT_100x3,R12,-1,-10,16,2184,0.00732601,0.00451448,0.0118676,coarse
C_CONT_100x3,R12,-1,-9,13,2184,0.00595238,0.00348194,0.0101577,coarse
C_CONT_100x3,R12,-1,-8,14,2184,0.00641026,0.00382232,0.0107315,coarse
C_CONT_100x3,R12,-1,-7,13,2184,0.00595238,0.00348194,0.0101577,coarse
C_CONT_100x3,R12,-1,-6,16,2184,0.00732601,0.00451448,0.0118676,coarse
C_CONT_100x3,R12,-1,-5,15,2184,0.00686813,0.00416662,0.0113013,coarse
C_CONT_100x3,R12,-1,-4,16,2184,0.00732601,0.00451448,0.0118676,coarse
C_CONT_100x3,R12,-1,-3,11,2184,0.00503663,0.00281472,0.00899668,coarse
C_CONT_100x3,R12,-1,-2,13,2184,0.00595238,0.00348194,0.0101577,coarse
C_CONT_100x3,R12,-1,-1,13,2184,0.00595238,0.00348194,0.0101577,coarse
C_CONT_100x3,R12,-1,0,11,2184,0.00503663,0.00281472,0.00899668,coarse
C_CONT_100x3,R12,-1,1,10,2184,0.00457875,0.00248901,0.00840824,coarse
C_CONT_100x3,R12,-1,2,14,2184,0.00641026,0.00382232,0.0107315,coarse
C_CONT_100x3,R12,-1,3,13,2184,0.00595238,0.00348194,0.0101577,coarse
C_CONT_100x3,R12,-1,4,12,2184,0.00549451,0.0031459,0.00957964,coarse
C_CONT_100x3,R12,-1,5,9,2184,0.00412088,0.00216954,0.00781357,coarse
C_CONT_100x3,R12,-1,6,14,2184,0.00641026,0.00382232,0.0107315,coarse
C_CONT_100x3,R12,-1,7,3,2184,0.00137363,0.000467264,0.00403099,coarse
C_CONT_100x3,R12,-1,8,13,2184,0.00595238,0.00348194,0.0101577,coarse
C_CONT_100x3,R12,-1,9,11,2184,0.00503663,0.00281472,0.00899668,coarse
D_CONT_150x2,R12,-1,-10,5,1092,0.00457875,0.00195731,0.0106736,coarse
D_CONT_150x2,R12,-1,-9,5,1092,0.00457875,0.00195731,0.0106736,coarse
D_CONT_150x2,R12,-1,-8,7,1092,0.00641026,0.00310854,0.0131725,coarse
D_CONT_150x2,R12,-1,-7,7,1092,0.00641026,0.00310854,0.0131725,coarse
D_CONT_150x2,R12,-1,-6,9,1092,0.00824176,0.00434201,0.0155892,coarse
D_CONT_150x2,R12,-1,-5,7,1092,0.00641026,0.00310854,0.0131725,coarse
D_CONT_150x2,R12,-1,-4,7,1092,0.00641026,0.00310854,0.0131725,coarse
D_CONT_150x2,R12,-1,-3,8,1092,0.00732601,0.00371679,0.0143893,coarse
D_CONT_150x2,R12,-1,-2,6,1092,0.00549451,0.00252054,0.0119354,coarse
D_CONT_150x2,R12,-1,-1,7,1092,0.00641026,0.00310854,0.0131725,coarse
D_CONT_150x2,R12,-1,0,9,1092,0.00824176,0.00434201,0.0155892,coarse
D_CONT_150x2,R12,-1,1,7,1092,0.00641026,0.00310854,0.0131725,coarse
D_CONT_150x2,R12,-1,2,3,1092,0.00274725,0.000934744,0.00804599,coarse
D_CONT_150x2,R12,-1,3,7,1092,0.00641026,0.00310854,0.0131725,coarse
D_CONT_150x2,R12,-1,4,4,1092,0.003663,0.00142536,0.00938045,coarse
D_CONT_150x2,R12,-1,5,8,1092,0.00732601,0.00371679,0.0143893,coarse
D_CONT_150x2,R12,-1,6,7,1092,0.00641026,0.00310854,0.0131725,coarse
D_CONT_150x2,R12,-1,7,6,1092,0.00549451,0.00252054,0.0119354,coarse
D_CONT_150x2,R12,-1,8,8,1092,0.00732601,0.00371679,0.0143893,coarse
D_CONT_150x2,R12,-1,9,6,1092,0.00549451,0.00252054,0.0119354,coarse
