organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,-4,-10,2294,5000,0.4588,0.445025,0.472638,coarse
B_CONT_50x6,R23,-4,-9,2315,5000,0.463,0.449213,0.476844,coarse
B_CONT_50x6,R23,-4,-8,2377,5000,0.4754,0.461582,0.489256,coarse
B_CONT_50x6,R23,-4,-7,2299,5000,0.4598,0.446022,0.47364,coarse
B_CONT_50x6,R23,-4,-6,2396,5000,0.4792,0.465374,0.493058,coarse
B_CONT_50x6,R23,-4,-5,2373,5000,0.4746,0.460784,0.488455,coarse
B_CONT_50x6,R23,-4,-4,2456,5000,0.4912,0.477355,0.505058,coarse
B_CONT_50x6,R23,-4,-3,2362,5000,0.4724,0.458589,0.486254,coarse
B_CONT_50x6,R23,-4,-2,2421,5000,0.4842,0.470365,0.498059,coarse
B_CONT_50x6,R23,-4,-1,2375,5000,0.475,0.461183,0.488856,coarse
B_CONT_50x6,R23,-4,0,2366,5000,0.4732,0.459387,0.487054,coarse
B_CONT_50x6,R23,-4,1,2347,5000,0.4694,0.455596,0.483251,coarse
B_CONT_50x6,R23,-4,2,2387,5000,0.4774,0.463578,0.491257,coarse
B_CONT_50x6,R23,-4,3,2372,5000,0.4744,0.460584,0.488255,coarse
B_CONT_50x6,R23,-4,4,2409,5000,0.4818,0.467969,0.495659,coarse
B_CONT_50x6,R23,-4,5,2364,5000,0.4728,0.458988,0.486654,coarse
B_CONT_50x6,R23,-4,6,2377,5000,0.4754,0.461582,0.489256,coarse
B_CONT_50x6,R23,-4,7,2287,5000,0.4574,0.443629,0.471236,coarse
B_CONT_50x6,R23,-4,8,2426,5000,0.4852,0.471364,0.499059,coarse
B_CONT_50x6,R23,-4,9,2339,5000,0.4678,0.454,0.48165,coarse
C_CONT_100x3,R23,-4,-10,957,2000,0.4785,0.456669,0.500413,coarse
C_CONT_100x3,R23,-4,-9,918,2000,0.459,0.43726,0.480897,coarse
C_CONT_100x3,R23,-4,-8,935,2000,0.4675,0.445716,0.489408,coarse
C_CONT_100x3,R23,-4,-7,946,2000,0.473,0.451192,0.494912,coarse
C_CONT_100x3,R23,-4,-6,988,2000,0.494,0.472121,0.515902,coarse
C_CONT_100x3,R23,-4,-5,961,2000,0.4805,0.458662,0.502413,coarse
C_CONT_100x3,R23,-4,-4,999,2000,0.4995,0.477609,0.521393,coarse
C_CONT_100x3,R23,-4,-3,975,2000,0.4875,0.465639,0.509409,coarse
C_CONT_100x3,R23,-4,-2,958,2000,0.479,0.457167,0.500913,coarse
C_CONT_100x3,R23,-4,-1,949,2000,0.4745,0.452685,0.496412,coarse
C_CONT_100x3,R23,-4,0,971,2000,0.4855,0.463645,0.507411,coarse
C_CONT_100x3,R23,-4,1,974,2000,0.487,0.46514,0.50891,coarse
C_CONT_100x3,R23,-4,2,947,2000,0.4735,0.451689,0.495412,coarse
C_CONT_100x3,R23,-4,3,927,2000,0.4635,0.441736,0.485404,coarse
C_CONT_100x3,R23,-4,4,949,2000,0.4745,0.452685,0.496412,coarse
C_CONT_100x3,R23,-4,5,936,2000,0.468,0.446214,0.489909,coarse
C_CONT_100x3,R23,-4,6,932,2000,0.466,0.444224,0.487907,coarse
C_CONT_100x3,R23,-4,7,935,2000,0.4675,0.445716,0.489408,coarse
C_CONT_100x3,R23,-4,8,980,2000,0.49,0.468131,0.511907,coarse
C_CONT_100x3,R23,-4,9,944,2000,0.472,0.450196,0.493911,coarse
D_CONT_150x2,R23,-4,-10,446,1000,0.446,0.415456,0.476957,coarse
D_CONT_150x2,R23,-4,-9,445,1000,0.445,0.414467,0.475954,coarse
D_CONT_150x2,R23,-4,-8,463,1000,0.463,0.432296,0.493988,coarse
D_CONT_150x2,R23,-4,-7,441,1000,0.441,0.410511,0.471941,coarse
D_CONT_150x2,R23,-4,-6,479,1000,0.479,0.448177,0.509984,coarse
D_CONT_150x2,R23,-4,-5,460,1000,0.46,0.429321,0.490985,coarse
D_CONT_150x2,R23,-4,-4,507,1000,0.507,0.476046,0.537901,coarse
D_CONT_150x2,R23,-4,-3,457,1000,0.457,0.426348,0.487981,coarse
D_CONT_150x2,R23,-4,-2,485,1000,0.485,0.454141,0.515974,coarse
D_CONT_150x2,R23,-4,-1,485,1000,0.485,0.454141,0.515974,coarse
D_CONT_150x2,R23,-4,0,473,1000,0.473,0.442218,0.503989,coarse
D_CONT_150x2,R23,-4,1,454,1000,0.454,0.423376,0.484976,coarse
D_CONT_150x2,R23,-4,2,477,1000,0.477,0.44619,0.507986,coarse
D_CONT_150x2,R23,-4,3,494,1000,0.494,0.463095,0.524951,coarse
D_CONT_150x2,R23,-4,4,477,1000,0.477,0.44619,0.507986,coarse
D_CONT_150x2,R23,-4,5,474,1000,0.474,0.443211,0.504988,coarse
D_CONT_150x2,R23,-4,6,489,1000,0.489,0.458119,0.519965,coarse
D_CONT_150x2,R23,-4,7,463,1000,0.463,0.432296,0.493988,coarse
D_CONT_150x2,R23,-4,8,465,1000,0.465,0.434279,0.495989,coarse
D_CONT_150x2,R23,-4,9,470,1000,0.47,0.43924,0.50099,coarse
