organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,0.5,-10,55,5000,0.011,0.00846117,0.0142896,coarse
B_CONT_50x6,R23,0.5,-9,56,5000,0.0112,0.00863539,0.0145151,coarse
B_CONT_50x6,R23,0.5,-8,57,5000,0.0114,0.00880985,0.0147404,coarse
B_CONT_50x6,R23,0.5,-7,49,5000,0.0098,0.00742108,0.0129316,coarse
B_CONT_50x6,R23,0.5,-6,62,5000,0.0124,0.00968539,0.0158633,coarse
B_CONT_50x6,R23,0.5,-5,57,5000,0.0114,0.00880985,0.0147404,coarse
B_CONT_50x6,R23,0.5,-4,63,5000,0.0126,0.00986111,0.0160872,coarse
B_CONT_50x6,R23,0.5,-3,61,5000,0.0122,0.00950986,0.0156391,coarse
B_CONT_50x6,R23,0.5,-2,56,5000,0.0112,0.00863539,0.0145151,coarse
B_CONT_50x6,R23,0.5,-1,51,5000,0.0102,0.00776674,0.0133853,coarse
B_CONT_50x6,R23,0.5,0,57,5000,0.0114,0.00880985,0.0147404,coarse
B_CONT_50x6,R23,0.5,1,53,5000,0.0106,0.00811345,0.013838,coarse
B_CONT_50x6,R23,0.5,2,55,5000,0.011,0.00846117,0.0142896,coarse
B_CONT_50x6,R23,0.5,3,51,5000,0.0102,0.00776674,0.0133853,coarse
B_CONT_50x6,R23,0.5,4,58,5000,0.0116,0.00898452,0.0149654,coarse
B_CONT_50x6,R23,0.5,5,62,5000,0.0124,0.00968539,0.0158633,coarse
B_CONT_50x6,R23,0.5,6,62,5000,0.0124,0.00968539,0.0158633,coarse
B_CONT_50x6,R23,0.5,7,49,5000,0.0098,0.00742108,0.0129316,coarse
B_CONT_50x6,R23,0.5,8,65,5000,0.013,0.0102131,0.0165346,coarse
B_CONT_50x6,R23,0.5,9,61,5000,0.0122,0.00950986,0.0156391,coarse
C_CONT_100x3,R23,0.5,-10,24,2000,0.012,0.00807715,0.0177939,coarse
C_CONT_100x3,R23,0.5,-9,17,2000,0.0085,0.00531377,0.0135707,coarse
C_CONT_100x3,R23,0.5,-8,24,2000,0.012,0.00807715,0.0177939,coarse
C_CONT_100x3,R23,0.5,-7,16,2000,0.008,0.0049303,0.0129561,coarse
C_CONT_100x3,R23,0.5,-6,20,2000,0.01,0.00648277,0.0153959,coarse
C_CONT_100x3,R23,0.5,-5,16,2000,0.008,0.0049303,0.0129561,coarse
C_CONT_100x3,R23,0.5,-4,22,2000,0.011,0.00727543,0.0165994,coarse
C_CONT_100x3,R23,0.5,-3,22,2000,0.011,0.00727543,0.0165994,coarse
C_CONT_100x3,R23,0.5,-2,20,2000,0.01,0.00648277,0.0153959,coarse
C_CONT_100x3,R23,0.5,-1,17,2000,0.0085,0.00531377,0.0135707,coarse
C_CONT_100x3,R23,0.5,0,20,2000,0.01,0.00648277,0.0153959,coarse
C_CONT_100x3,R23,0.5,1,12,2000,0.006,0.00343559,0.0104584,coarse
C_CONT_100x3,R23,0.5,2,19,2000,0.0095,0.00609024,0.0147904,coarse
C_CONT_100x3,R23,0.5,3,15,2000,0.0075,0.00455038,0.0123379,coarse
C_CONT_100x3,R23,0.5,4,18,2000,0.009,0.0057005,0.014182,coarse
C_CONT_100x3,R23,0.5,5,23,2000,0.0115,0.00767523,0.0171977,coarse
C_CONT_100x3,R23,0.5,6,25,2000,0.0125,0.00848108,0.018388,coarse
C_CONT_100x3,R23,0.5,7,18,2000,0.009,0.0057005,0.014182,coarse
C_CONT_100x3,R23,0.5,8,22,2000,0.011,0.00727543,0.0165994,coarse
C_CONT_100x3,R23,0.5,9,26,2000,0.013,0.0088869,0.0189803,coarse
D_CONT_150x2,R23,0.5,-10,8,1000,0.008,0.0040592,0.0157063,coarse
D_CONT_150x2,R23,0.5,-9,14,1000,0.014,0.00835758,0.023362,coarse
D_CONT_150x2,R23,0.5,-8,10,1000,0.01,0.00544075,0.0183095,coarse
D_CONT_150x2,R23,0.5,-7,11,1000,0.011,0.00615317,0.0195894,coarse
D_CONT_150x2,R23,0.5,-6,15,1000,0.015,0.00911098,0.024601,coarse
D_CONT_150x2,R23,0.5,-5,14,1000,0.014,0.00835758,0.023362,coarse
D_CONT_150x2,R23,0.5,-4,14,1000,0.014,0.00835758,0.023362,coarse
D_CONT_150x2,R23,0.5,-3,15,1000,0.015,0.00911098,0.024601,coarse
D_CONT_150x2,R23,0.5,-2,14,1000,0.014,0.00835758,0.023362,coarse
D_CONT_150x2,R23,0.5,-1,14,1000,0.014,0.00835758,0.023362,coarse
D_CONT_150x2,R23,0.5,0,14,1000,0.014,0.00835758,0.023362,coarse
D_CONT_150x2,R23,0.5,1,15,1000,0.015,0.00911098,0.024601,coarse
D_CONT_150x2,R23,0.5,2,11,1000,0.011,0.00615317,0.0195894,coarse
D_CONT_150x2,R23,0.5,3,14,1000,0.014,0.00835758,0.023362,coarse
D_CONT_150x2,R23,0.5,4,14,1000,0.014,0.00835758,0.023362,coarse
D_CONT_150x2,R23,0.5,5,16,1000,0.016,0.00987224,0.0258321,coarse
D_CONT_150x2,R23,0.5,6,13,1000,0.013,0.00761282,0.0221144,coarse
D_CONT_150x2,R23,0.5,7,12,1000,0.012,0.00687765,0.0208573,coarse
D_CONT_150x2,R23,0.5,8,15,1000,0.015,0.00911098,0.024601,coarse
D_CONT_150x2,R23,0.5,9,13,1000,0.013,0.00761282,0.0221144,coarse
