organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,-1,-10,835,5000,0.167,0.156918,0.177593,coarse
B_CONT_50x6,R23,-1,-9,773,5000,0.1546,0.144845,0.164886,coarse
B_CONT_50x6,R23,-1,-8,835,5000,0.167,0.156918,0.177593,coarse
B_CONT_50x6,R23,-1,-7,772,5000,0.1544,0.14465,0.16468,coarse
B_CONT_50x6,R23,-1,-6,838,5000,0.1676,0.157503,0.178207,coarse
B_CONT_50x6,R23,-1,-5,785,5000,0.157,0.14718,0.167347,coarse
B_CONT_50x6,R23,-1,-4,850,5000,0.17,0.159842,0.180664,coarse
B_CONT_50x6,R23,-1,-3,801,5000,0.1602,0.150295,0.170627,coarse
B_CONT_50x6,R23,-1,-2,831,5000,0.1662,0.156139,0.176774,coarse
B_CONT_50x6,R23,-1,-1,748,5000,0.1496,0.139983,0.159755,coarse
B_CONT_50x6,R23,-1,0,836,5000,0.1672,0.157113,0.177798,coarse
B_CONT_50x6,R23,-1,1,795,5000,0.159,0.149126,0.169397,coarse
B_CONT_50x6,R23,-1,2,851,5000,0.1702,0.160037,0.180869,coarse
B_CONT_50x6,R23,-1,3,783,5000,0.1566,0.146791,0.166937,coarse
B_CONT_50x6,R23,-1,4,861,5000,0.1722,0.161988,0.182916,coarse
B_CONT_50x6,R23,-1,5,818,5000,0.1636,0.153606,0.174111,coarse
B_CONT_50x6,R23,-1,6,865,5000,0.173,0.162768,0.183734,coarse
B_CONT_50x6,R23,-1,7,803,5000,0.1606,0.150684,0.171037,coarse
B_CONT_50x6,R23,-1,8,902,5000,0.1804,0.169988,0.191302,coarse
B_CONT_50x6,R23,-1,9,792,5000,0.1584,0.148542,0.168782,coarse
C_CONT_100x3,R23,-1,-10,334,2000,0.167,0.151295,0.183981,coarse
C_CONT_100x3,R23,-1,-9,313,2000,0.1565,0.141237,0.17308,coarse
C_CONT_100x3,R23,-1,-8,339,2000,0.1695,0.153694,0.186573,coarse
C_CONT_100x3,R23,-1,-7,316,2000,0.158,0.142672,0.174639,coarse
C_CONT_100x3,R23,-1,-6,362,2000,0.181,0.164743,0.19848,coarse
C_CONT_100x3,R23,-1,-5,337,2000,0.1685,0.152734,0.185537,coarse
C_CONT_100x3,R23,-1,-4,337,2000,0.1685,0.152734,0.185537,coarse
C_CONT_100x3,R23,-1,-3,324,2000,0.162,0.146503,0.178793,coarse
C_CONT_100x3,R23,-1,-2,344,2000,0.172,0.156094,0.189164,coarse
C_CONT_100x3,R23,-1,-1,303,2000,0.1515,0.136456,0.16788,coarse
C_CONT_100x3,R23,-1,0,361,2000,0.1805,0.164262,0.197963,coarse
C_CONT_100x3,R23,-1,1,324,2000,0.162,0.146503,0.178793,coarse
C_CONT_100x3,R23,-1,2,339,2000,0.1695,0.153694,0.186573,coarse
C_CONT_100x3,R23,-1,3,309,2000,0.1545,0.139324,0.171001,coarse
C_CONT_100x3,R23,-1,4,344,2000,0.172,0.156094,0.189164,coarse
C_CONT_100x3,R23,-1,5,324,2000,0.162,0.146503,0.178793,coarse
C_CONT_100x3,R23,-1,6,355,2000,0.1775,0.161377,0.194859,coarse
C_CONT_100x3,R23,-1,7,320,2000,0.16,0.144587,0.176717,coarse
C_CONT_100x3,R23,-1,8,366,2000,0.183,0.166667,0.200548,coarse
C_CONT_100x3,R23,-1,9,326,2000,0.163,0.147461,0.179831,coarse
D_CONT_150x2,R23,-1,-10,184,1000,0.184,0.161209,0.20921,coarse
D_CONT_150x2,R23,-1,-9,158,1000,0.158,0.136708,0.18191,coarse
D_CONT_150x2,R23,-1,-8,180,1000,0.18,0.157427,0.205022,coarse
D_CONT_150x2,R23,-1,-7,164,1000,0.164,0.142344,0.188227,coarse
D_CONT_150x2,R23,-1,-6,169,1000,0.169,0.14705,0.193484,coarse
D_CONT_150x2,R23,-1,-5,158,1000,0.158,0.136708,0.18191,coarse
D_CONT_150x2,R23,-1,-4,191,1000,0.191,0.167837,0.216528,coarse
D_CONT_150x2,R23,-1,-3,168,1000,0.168,0.146108,0.192433,coarse
D_CONT_150x2,R23,-1,-2,184,1000,0.184,0.161209,0.20921,coarse
D_CONT_150x2,R23,-1,-1,158,1000,0.158,0.136708,0.18191,coarse
D_CONT_150x2,R23,-1,0,158,1000,0.158,0.136708,0.18191,coarse
D_CONT_150x2,R23,-1,1,173,1000,0.173,0.150819,0.197683,coarse
D_CONT_150x2,R23,-1,2,192,1000,0.192,0.168785,0.217572,coarse
D_CONT_150x2,R23,-1,3,193,1000,0.193,0.169733,0.218617,coarse
D_CONT_150x2,R23,-1,4,181,1000,0.181,0.158372,0.20607,coarse
D_CONT_150x2,R23,-1,5,189,1000,0.189,0.165942,0.214438,coarse
D_CONT_150x2,R23,-1,6,181,1000,0.181,0.158372,0.20607,coarse
D_CONT_150x2,R23,-1,7,194,1000,0.194,0.170681,0.219661,coarse
D_CONT_150x2,R23,-1,8,205,1000,0.205,0.18113,0.231128,coarse
D_CONT_150x2,R23,-1,9,168,1000,0.168,0.146108,0.192433,coarse
