organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,-2.5,-10,1955,5000,0.391,0.377563,0.404604,coarse
B_CONT_50x6,R23,-2.5,-9,1907,5000,0.3814,0.368032,0.39495,coarse
B_CONT_50x6,R23,-2.5,-8,1964,5000,0.3928,0.37935,0.406414,coarse
B_CONT_50x6,R23,-2.5,-7,1919,5000,0.3838,0.370415,0.397364,coarse
B_CONT_50x6,R23,-2.5,-6,1986,5000,0.3972,0.383721,0.410837,coarse
B_CONT_50x6,R23,-2.5,-5,1907,5000,0.3814,0.368032,0.39495,coarse
B_CONT_50x6,R23,-2.5,-4,2029,5000,0.4058,0.392266,0.419478,coarse
B_CONT_50x6,R23,-2.5,-3,1909,5000,0.3818,0.368429,0.395352,coarse
B_CONT_50x6,R23,-2.5,-2,2000,5000,0.4,0.386503,0.413651,coarse
B_CONT_50x6,R23,-2.5,-1,1889,5000,0.3778,0.36446,0.391328,coarse
B_CONT_50x6,R23,-2.5,0,1958,5000,0.3916,0.378159,0.405208,coarse
B_CONT_50x6,R23,-2.5,1,1921,5000,0.3842,0.370812,0.397766,coarse
B_CONT_50x6,R23,-2.5,2,2017,5000,0.4034,0.389881,0.417067,coarse
B_CONT_50x6,R23,-2.5,3,1926,5000,0.3852,0.371804,0.398772,coarse
B_CONT_50x6,R23,-2.5,4,1986,5000,0.3972,0.383721,0.410837,coarse
B_CONT_50x6,R23,-2.5,5,1943,5000,0.3886,0.37518,0.402191,coarse
B_CONT_50x6,R23,-2.5,6,1960,5000,0.392,0.378556,0.40561,coarse
B_CONT_50x6,R23,-2.5,7,1835,5000,0.367,0.353747,0.380457,coarse
B_CONT_50x6,R23,-2.5,8,2054,5000,0.4108,0.397237,0.4245,coarse
B_CONT_50x6,R23,-2.5,9,1905,5000,0.381,0.367635,0.394547,coarse
C_CONT_100x3,R23,-2.5,-10,817,2000,0.4085,0.387152,0.430198,coarse
C_CONT_100x3,R23,-2.5,-9,769,2000,0.3845,0.36342,0.406023,coarse
C_CONT_100x3,R23,-2.5,-8,807,2000,0.4035,0.382204,0.425166,coarse
C_CONT_100x3,R23,-2.5,-7,805,2000,0.4025,0.381214,0.42416,coarse
C_CONT_100x3,R23,-2.5,-6,825,2000,0.4125,0.391113,0.434223,coarse
C_CONT_100x3,R23,-2.5,-5,817,2000,0.4085,0.387152,0.430198,coarse
C_CONT_100x3,R23,-2.5,-4,826,2000,0.413,0.391608,0.434726,coarse
C_CONT_100x3,R23,-2.5,-3,784,2000,0.392,0.370831,0.413583,coarse
C_CONT_100x3,R23,-2.5,-2,785,2000,0.3925,0.371325,0.414087,coarse
C_CONT_100x3,R23,-2.5,-1,781,2000,0.3905,0.369348,0.412072,coarse
C_CONT_100x3,R23,-2.5,0,781,2000,0.3905,0.369348,0.412072,coarse
C_CONT_100x3,R23,-2.5,1,799,2000,0.3995,0.378247,0.421139,coarse
C_CONT_100x3,R23,-2.5,2,791,2000,0.3955,0.374291,0.41711,coarse
C_CONT_100x3,R23,-2.5,3,787,2000,0.3935,0.372314,0.415095,coarse
C_CONT_100x3,R23,-2.5,4,811,2000,0.4055,0.384183,0.427179,coarse
C_CONT_100x3,R23,-2.5,5,778,2000,0.389,0.367866,0.41056,coarse
C_CONT_100x3,R23,-2.5,6,788,2000,0.394,0.372808,0.415599,coarse
C_CONT_100x3,R23,-2.5,7,759,2000,0.3795,0.358483,0.400979,coarse
C_CONT_100x3,R23,-2.5,8,826,2000,0.413,0.391608,0.434726,coarse
C_CONT_100x3,R23,-2.5,9,765,2000,0.3825,0.361445,0.404005,coarse
D_CONT_150x2,R23,-2.5,-10,387,1000,0.387,0.357299,0.417566,coarse
D_CONT_150x2,R23,-2.5,-9,384,1000,0.384,0.354354,0.414534,coarse
D_CONT_150x2,R23,-2.5,-8,387,1000,0.387,0.357299,0.417566,coarse
D_CONT_150x2,R23,-2.5,-7,364,1000,0.364,0.334752,0.394289,coarse
D_CONT_150x2,R23,-2.5,-6,378,1000,0.378,0.348468,0.408466,coarse
D_CONT_150x2,R23,-2.5,-5,363,1000,0.363,0.333773,0.393276,coarse
D_CONT_150x2,R23,-2.5,-4,418,1000,0.418,0.387801,0.448827,coarse
D_CONT_150x2,R23,-2.5,-3,387,1000,0.387,0.357299,0.417566,coarse
D_CONT_150x2,R23,-2.5,-2,401,1000,0.401,0.371058,0.431699,coarse
D_CONT_150x2,R23,-2.5,-1,376,1000,0.376,0.346507,0.406442,coarse
D_CONT_150x2,R23,-2.5,0,374,1000,0.374,0.344546,0.404418,coarse
D_CONT_150x2,R23,-2.5,1,379,1000,0.379,0.349448,0.409478,coarse
D_CONT_150x2,R23,-2.5,2,412,1000,0.412,0.381887,0.442786,coarse
D_CONT_150x2,R23,-2.5,3,396,1000,0.396,0.366141,0.426655,coarse
D_CONT_150x2,R23,-2.5,4,371,1000,0.371,0.341606,0.401381,coarse
D_CONT_150x2,R23,-2.5,5,374,1000,0.374,0.344546,0.404418,coarse
D_CONT_150x2,R23,-2.5,6,392,1000,0.392,0.36221,0.422616,coarse
D_CONT_150x2,R23,-2.5,7,379,1000,0.379,0.349448,0.409478,coarse
D_CONT_150x2,R23,-2.5,8,394,1000,0.394,0.364176,0.424636,coarse
D_CONT_150x2,R23,-2.5,9,393,1000,0.393,0.363193,0.423626,coarse
