organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,0,-10,859,5000,0.1718,0.161597,0.182506,coarse
B_CONT_50x6,R34,0,-9,844,5000,0.1688,0.158673,0.179436,coarse
B_CONT_50x6,R34,0,-8,858,5000,0.1716,0.161402,0.182302,coarse
B_CONT_50x6,R34,0,-7,856,5000,0.1712,0.161012,0.181892,coarse
B_CONT_50x6,R34,0,-6,842,5000,0.1684,0.158283,0.179026,coarse
B_CONT_50x6,R34,0,-5,826,5000,0.1652,0.155164,0.17575,coarse
B_CONT_50x6,R34,0,-4,871,5000,0.1742,0.163938,0.184962,coarse
B_CONT_50x6,R34,0,-3,869,5000,0.1738,0.163548,0.184553,coarse
B_CONT_50x6,R34,0,-2,825,5000,0.165,0.15497,0.175545,coarse
B_CONT_50x6,R34,0,-1,826,5000,0.1652,0.155164,0.17575,coarse
B_CONT_50x6,R34,0,0,844,5000,0.1688,0.158673,0.179436,coarse
B_CONT_50x6,R34,0,1,864,5000,0.1728,0.162573,0.18353,coarse
B_CONT_50x6,R34,0,2,846,5000,0.1692,0.159063,0.179845,coarse
B_CONT_50x6,R34,0,3,805,5000,0.161,0.151074,0.171447,coarse
B_CONT_50x6,R34,0,4,849,5000,0.1698,0.159647,0.18046,coarse
B_CONT_50x6,R34,0,5,847,5000,0.1694,0.159258,0.18005,coarse
B_CONT_50x6,R34,0,6,798,5000,0.1596,0.149711,0.170012,coarse
B_CONT_50x6,R34,0,7,824,5000,0.1648,0.154775,0.17534,coarse
B_CONT_50x6,R34,0,8,824,5000,0.1648,0.154775,0.17534,coarse
B_CONT_50x6,R34,0,9,845,5000,0.169,0.158868,0.179641,coarse
C_CONT_100x3,R34,0,-10,348,2000,0.174,0.158014,0.191236,coarse
C_CONT_100x3,R34,0,-9,334,2000,0.167,0.151295,0.183981,coarse
C_CONT_100x3,R34,0,-8,343,2000,0.1715,0.155614,0.188646,coarse
C_CONT_100x3,R34,0,-7,355,2000,0.1775,0.161377,0.194859,coarse
C_CONT_100x3,R34,0,-6,345,2000,0.1725,0.156574,0.189682,coarse
C_CONT_100x3,R34,0,-5,329,2000,0.1645,0.148898,0.181388,coarse
C_CONT_100x3,R34,0,-4,364,2000,0.182,0.165705,0.199514,coarse
C_CONT_100x3,R34,0,-3,352,2000,0.176,0.159936,0.193307,coarse
C_CONT_100x3,R34,0,-2,342,2000,0.171,0.155134,0.188128,coarse
C_CONT_100x3,R34,0,-1,347,2000,0.1735,0.157534,0.190718,coarse
C_CONT_100x3,R34,0,0,359,2000,0.1795,0.1633,0.196929,coarse
C_CONT_100x3,R34,0,1,369,2000,0.1845,0.168111,0.202099,coarse
C_CONT_100x3,R34,0,2,363,2000,0.1815,0.165224,0.198997,coarse
C_CONT_100x3,R34,0,3,338,2000,0.169,0.153214,0.186055,coarse
C_CONT_100x3,R34,0,4,366,2000,0.183,0.166667,0.200548,coarse
C_CONT_100x3,R34,0,5,363,2000,0.1815,0.165224,0.198997,coarse
C_CONT_100x3,R34,0,6,335,2000,0.1675,0.151775,0.1845,coarse
C_CONT_100x3,R34,0,7,349,2000,0.1745,0.158495,0.191753,coarse
C_CONT_100x3,R34,0,8,355,2000,0.1775,0.161377,0.194859,coarse
C_CONT_100x3,R34,0,9,372,2000,0.186,0.169555,0.203649,coarse
D_CONT_150x2,R34,0,-10,170,1000,0.17,0.147992,0.194534,coarse
D_CONT_150x2,R34,0,-9,174,1000,0.174,0.151762,0.198733,coarse
D_CONT_150x2,R34,0,-8,187,1000,0.187,0.164048,0.212348,coarse
D_CONT_150x2,R34,0,-7,182,1000,0.182,0.159317,0.207117,coarse
D_CONT_150x2,R34,0,-6,169,1000,0.169,0.14705,0.193484,coarse
D_CONT_150x2,R34,0,-5,173,1000,0.173,0.150819,0.197683,coarse
D_CONT_150x2,R34,0,-4,183,1000,0.183,0.160263,0.208163,coarse
D_CONT_150x2,R34,0,-3,171,1000,0.171,0.148934,0.195584,coarse
D_CONT_150x2,R34,0,-2,173,1000,0.173,0.150819,0.197683,coarse
D_CONT_150x2,R34,0,-1,158,1000,0.158,0.136708,0.18191,coarse
D_CONT_150x2,R34,0,0,177,1000,0.177,0.154593,0.201879,coarse
D_CONT_150x2,R34,0,1,200,1000,0.2,0.176377,0.225919,coarse
D_CONT_150x2,R34,0,2,167,1000,0.167,0.145167,0.191382,coarse
D_CONT_150x2,R34,0,3,168,1000,0.168,0.146108,0.192433,coarse
D_CONT_150x2,R34,0,4,180,1000,0.18,0.157427,0.205022,coarse
D_CONT_150x2,R34,0,5,185,1000,0.185,0.162155,0.210256,coarse
D_CONT_150x2,R34,0,6,153,1000,0.153,0.132019,0.176637,coarse
D_CONT_150x2,R34,0,7,170,1000,0.17,0.147992,0.194534,coarse
D_CONT_150x2,R34,0,8,165,1000,0.165,0.143285,0.189279,coarse
D_CONT_150x2,R34,0,9,170,1000,0.17,0.147992,0.194534,coarse
