organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,-2.5,-10,2333,5000,0.4666,0.452803,0.480448,coarse
B_CONT_50x6,R34,-2.5,-9,2345,5000,0.469,0.455197,0.482851,coarse
B_CONT_50x6,R34,-2.5,-8,2315,5000,0.463,0.449213,0.476844,coarse
B_CONT_50x6,R34,-2.5,-7,2233,5000,0.4466,0.432866,0.460416,coarse
B_CONT_50x6,R34,-2.5,-6,2330,5000,0.466,0.452204,0.479848,coarse
B_CONT_50x6,R34,-2.5,-5,2262,5000,0.4524,0.438646,0.466227,coarse
B_CONT_50x6,R34,-2.5,-4,2401,5000,0.4802,0.466372,0.494058,coarse
B_CONT_50x6,R34,-2.5,-3,2321,5000,0.4642,0.450409,0.478046,coarse
B_CONT_50x6,R34,-2.5,-2,2302,5000,0.4604,0.44662,0.474241,coarse
B_CONT_50x6,R34,-2.5,-1,2280,5000,0.456,0.442234,0.469834,coarse
B_CONT_50x6,R34,-2.5,0,2311,5000,0.4622,0.448415,0.476043,coarse
B_CONT_50x6,R34,-2.5,1,2326,5000,0.4652,0.451407,0.479047,coarse
B_CONT_50x6,R34,-2.5,2,2393,5000,0.4786,0.464775,0.492457,coarse
B_CONT_50x6,R34,-2.5,3,2340,5000,0.468,0.454199,0.48185,coarse
B_CONT_50x6,R34,-2.5,4,2313,5000,0.4626,0.448814,0.476444,coarse
B_CONT_50x6,R34,-2.5,5,2343,5000,0.4686,0.454798,0.48245,coarse
B_CONT_50x6,R34,-2.5,6,2312,5000,0.4624,0.448614,0.476243,coarse
B_CONT_50x6,R34,-2.5,7,2250,5000,0.45,0.436254,0.463823,coarse
B_CONT_50x6,R34,-2.5,8,2322,5000,0.4644,0.450609,0.478246,coarse
B_CONT_50x6,R34,-2.5,9,2336,5000,0.4672,0.453401,0.481049,coarse
C_CONT_100x3,R34,-2.5,-10,944,2000,0.472,0.450196,0.493911,coarse
C_CONT_100x3,R34,-2.5,-9,953,2000,0.4765,0.454677,0.498413,coarse
C_CONT_100x3,R34,-2.5,-8,899,2000,0.4495,0.427816,0.471377,coarse
C_CONT_100x3,R34,-2.5,-7,898,2000,0.449,0.42732,0.470876,coarse
C_CONT_100x3,R34,-2.5,-6,960,2000,0.48,0.458164,0.501913,coarse
C_CONT_100x3,R34,-2.5,-5,919,2000,0.4595,0.437757,0.481398,coarse
C_CONT_100x3,R34,-2.5,-4,994,2000,0.497,0.475114,0.518897,coarse
C_CONT_100x3,R34,-2.5,-3,943,2000,0.4715,0.449698,0.493411,coarse
C_CONT_100x3,R34,-2.5,-2,909,2000,0.4545,0.432786,0.476389,coarse
C_CONT_100x3,R34,-2.5,-1,936,2000,0.468,0.446214,0.489909,coarse
C_CONT_100x3,R34,-2.5,0,963,2000,0.4815,0.459658,0.503413,coarse
C_CONT_100x3,R34,-2.5,1,931,2000,0.4655,0.443726,0.487406,coarse
C_CONT_100x3,R34,-2.5,2,944,2000,0.472,0.450196,0.493911,coarse
C_CONT_100x3,R34,-2.5,3,935,2000,0.4675,0.445716,0.489408,coarse
C_CONT_100x3,R34,-2.5,4,971,2000,0.4855,0.463645,0.507411,coarse
C_CONT_100x3,R34,-2.5,5,968,2000,0.484,0.46215,0.505912,coarse
C_CONT_100x3,R34,-2.5,6,918,2000,0.459,0.43726,0.480897,coarse
C_CONT_100x3,R34,-2.5,7,882,2000,0.441,0.419374,0.462853,coarse
C_CONT_100x3,R34,-2.5,8,946,2000,0.473,0.451192,0.494912,coarse
C_CONT_100x3,R34,-2.5,9,933,2000,0.4665,0.444721,0.488407,coarse
D_CONT_150x2,R34,-2.5,-10,464,1000,0.464,0.433287,0.494988,coarse
D_CONT_150x2,R34,-2.5,-9,477,1000,0.477,0.44619,0.507986,coarse
D_CONT_150x2,R34,-2.5,-8,480,1000,0.48,0.449171,0.510982,coarse
D_CONT_150x2,R34,-2.5,-7,440,1000,0.44,0.409522,0.470937,coarse
D_CONT_150x2,R34,-2.5,-6,482,1000,0.482,0.451158,0.512979,coarse
D_CONT_150x2,R34,-2.5,-5,446,1000,0.446,0.415456,0.476957,coarse
D_CONT_150x2,R34,-2.5,-4,462,1000,0.462,0.431304,0.492987,coarse
D_CONT_150x2,R34,-2.5,-3,465,1000,0.465,0.434279,0.495989,coarse
D_CONT_150x2,R34,-2.5,-2,482,1000,0.482,0.451158,0.512979,coarse
D_CONT_150x2,R34,-2.5,-1,436,1000,0.436,0.405568,0.466922,coarse
D_CONT_150x2,R34,-2.5,0,477,1000,0.477,0.44619,0.507986,coarse
D_CONT_150x2,R34,-2.5,1,482,1000,0.482,0.451158,0.512979,coarse
D_CONT_150x2,R34,-2.5,2,478,1000,0.478,0.447184,0.508985,coarse
D_CONT_150x2,R34,-2.5,3,463,1000,0.463,0.432296,0.493988,coarse
D_CONT_150x2,R34,-2.5,4,448,1000,0.448,0.417436,0.478962,coarse
D_CONT_150x2,R34,-2.5,5,477,1000,0.477,0.44619,0.507986,coarse
D_CONT_150x2,R34,-2.5,6,474,1000,0.474,0.443211,0.504988,coarse
D_CONT_150x2,R34,-2.5,7,472,1000,0.472,0.441225,0.502989,coarse
D_CONT_150x2,R34,-2.5,8,431,1000,0.431,0.400628,0.4619,coarse
D_CONT_150x2,R34,-2.5,9,475,1000,0.475,0.444204,0.505988,coarse
