organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R23,0,-10,176,5000,0.0352,0.0304383,0.0406753,coarse
B_CONT_50x6,R23,0,-9,175,5000,0.035,0.0302524,0.0404615,coarse
B_CONT_50x6,R23,0,-8,184,5000,0.0368,0.031927,0.0423842,coarse
B_CONT_50x6,R23,0,-7,160,5000,0.032,0.0274696,0.037249,coarse
B_CONT_50x6,R23,0,-6,177,5000,0.0354,0.0306242,0.0408891,coarse
B_CONT_50x6,R23,0,-5,178,5000,0.0356,0.0308102,0.0411028,coarse
B_CONT_50x6,R23,0,-4,197,5000,0.0394,0.0343517,0.0451555,coarse
B_CONT_50x6,R23,0,-3,174,5000,0.0348,0.0300666,0.0402477,coarse
B_CONT_50x6,R23,0,-2,183,5000,0.0366,0.0317408,0.0421707,coarse
B_CONT_50x6,R23,0,-1,172,5000,0.0344,0.029695,0.0398199,coarse
B_CONT_50x6,R23,0,0,190,5000,0.038,0.0330453,0.0436641,coarse
B_CONT_50x6,R23,0,1,172,5000,0.0344,0.029695,0.0398199,coarse
B_CONT_50x6,R23,0,2,183,5000,0.0366,0.0317408,0.0421707,coarse
B_CONT_50x6,R23,0,3,186,5000,0.0372,0.0322996,0.042811,coarse
B_CONT_50x6,R23,0,4,193,5000,0.0386,0.0336049,0.0443035,coarse
B_CONT_50x6,R23,0,5,193,5000,0.0386,0.0336049,0.0443035,coarse
B_CONT_50x6,R23,0,6,182,5000,0.0364,0.0315546,0.0419572,coarse
B_CONT_50x6,R23,0,7,174,5000,0.0348,0.0300666,0.0402477,coarse
B_CONT_50x6,R23,0,8,198,5000,0.0396,0.0345385,0.0453684,coarse
B_CONT_50x6,R23,0,9,176,5000,0.0352,0.0304383,0.0406753,coarse
C_CONT_100x3,R23,0,-10,67,2000,0.0335,0.0264653,0.0423233,coarse
C_CONT_100x3,R23,0,-9,64,2000,0.032,0.0251391,0.0406552,coarse
C_CONT_100x3,R23,0,-8,71,2000,0.0355,0.0282399,0.0445411,coarse
C_CONT_100x3,R23,0,-7,60,2000,0.03,0.0233779,0.0384242,coarse
C_CONT_100x3,R23,0,-6,69,2000,0.0345,0.0273517,0.0434331,coarse
C_CONT_100x3,R23,0,-5,69,2000,0.0345,0.0273517,0.0434331,coarse
C_CONT_100x3,R23,0,-4,73,2000,0.0365,0.0291298,0.0456474,coarse
C_CONT_100x3,R23,0,-3,61,2000,0.0305,0.0238174,0.0389827,coarse
C_CONT_100x3,R23,0,-2,72,2000,0.036,0.0286846,0.0450944,coarse
C_CONT_100x3,R23,0,-1,73,2000,0.0365,0.0291298,0.0456474,coarse
C_CONT_100x3,R23,0,0,80,2000,0.04,0.0322567,0.0495069,coarse
C_CONT_100x3,R23,0,1,58,2000,0.029,0.0225004,0.0373055,coarse
C_CONT_100x3,R23,0,2,72,2000,0.036,0.0286846,0.0450944,coarse
C_CONT_100x3,R23,0,3,82,2000,0.041,0.0331535,0.0506064,coarse
C_CONT_100x3,R23,0,4,79,2000,0.0395,0.0318089,0.0489567,coarse
C_CONT_100x3,R23,0,5,76,2000,0.038,0.0304676,0.0473038,coarse
C_CONT_100x3,R23,0,6,77,2000,0.0385,0.0309143,0.0478551,coarse
C_CONT_100x3,R23,0,7,70,2000,0.035,0.0277956,0.0439873,coarse
C_CONT_100x3,R23,0,8,71,2000,0.0355,0.0282399,0.0445411,coarse
C_CONT_100x3,R23,0,9,73,2000,0.0365,0.0291298,0.0456474,coarse
D_CONT_150x2,R23,0,-10,35,1000,0.035,0.0252723,0.0482866,coarse
D_CONT_150x2,R23,0,-9,37,1000,0.037,0.0269612,0.0505824,coarse
D_CONT_150x2,R23,0,-8,37,1000,0.037,0.0269612,0.0505824,coarse
D_CONT_150x2,R23,0,-7,34,1000,0.034,0.0244313,0.0471352,coarse
D_CONT_150x2,R23,0,-6,31,1000,0.031,0.021924,0.0436655,coarse
D_CONT_150x2,R23,0,-5,38,1000,0.038,0.027809,0.0517269,coarse
D_CONT_150x2,R23,0,-4,47,1000,0.047,0.0355271,0.0619399,coarse
D_CONT_150x2,R23,0,-3,40,1000,0.04,0.029511,0.0540096,coarse
D_CONT_150x2,R23,0,-2,35,1000,0.035,0.0252723,0.0482866,coarse
D_CONT_150x2,R23,0,-1,35,1000,0.035,0.0252723,0.0482866,coarse
D_CONT_150x2,R23,0,0,46,1000,0.046,0.0346625,0.0608122,coarse
D_CONT_150x2,R23,0,1,42,1000,0.042,0.0312209,0.0562844,coarse
D_CONT_150x2,R23,0,2,38,1000,0.038,0.027809,0.0517269,coarse
D_CONT_150x2,R23,0,3,39,1000,0.039,0.028659,0.0528693,coarse
D_CONT_150x2,R23,0,4,40,1000,0.04,0.029511,0.0540096,coarse
D_CONT_150x2,R23,0,5,47,1000,0.047,0.0355271,0.0619399,coarse
D_CONT_150x2,R23,0,6,38,1000,0.038,0.027809,0.0517269,coarse
D_CONT_150x2,R23,0,7,39,1000,0.039,0.028659,0.0528693,coarse
D_CONT_150x2,R23,0,8,45,1000,0.045,0.0337995,0.0596828,coarse
D_CONT_150x2,R23,0,9,39,1000,0.039,0.028659,0.0528693,coarse
