organization,rateCase,snrDb,relativeOffset,bitErrors,bits,BER,berCiLow,berCiHigh,gridLayer
B_CONT_50x6,R34,1,-10,178,5000,0.0356,0.0308102,0.0411028,coarse
B_CONT_50x6,R34,1,-9,187,5000,0.0374,0.032486,0.0430243,coarse
B_CONT_50x6,R34,1,-8,171,5000,0.0342,0.0295093,0.0396059,coarse
B_CONT_50x6,R34,1,-7,197,5000,0.0394,0.0343517,0.0451555,coarse
B_CONT_50x6,R34,1,-6,192,5000,0.0384,0.0334183,0.0440904,coarse
B_CONT_50x6,R34,1,-5,179,5000,0.0358,0.0309963,0.0413165,coarse
B_CONT_50x6,R34,1,-4,174,5000,0.0348,0.0300666,0.0402477,coarse
B_CONT_50x6,R34,1,-3,201,5000,0.0402,0.035099,0.0460069,coarse
B_CONT_50x6,R34,1,-2,204,5000,0.0408,0.0356599,0.0466451,coarse
B_CONT_50x6,R34,1,-1,173,5000,0.0346,0.0298808,0.0400338,coarse
B_CONT_50x6,R34,1,0,179,5000,0.0358,0.0309963,0.0413165,coarse
B_CONT_50x6,R34,1,1,168,5000,0.0336,0.0289524,0.0389637,coarse
B_CONT_50x6,R34,1,2,183,5000,0.0366,0.0317408,0.0421707,coarse
B_CONT_50x6,R34,1,3,177,5000,0.0354,0.0306242,0.0408891,coarse
B_CONT_50x6,R34,1,4,184,5000,0.0368,0.031927,0.0423842,coarse
B_CONT_50x6,R34,1,5,183,5000,0.0366,0.0317408,0.0421707,coarse
B_CONT_50x6,R34,1,6,171,5000,0.0342,0.0295093,0.0396059,coarse
B_CONT_50x6,R34,1,7,175,5000,0.035,0.0302524,0.0404615,coarse
B_CONT_50x6,R34,1,8,173,5000,0.0346,0.0298808,0.0400338,coarse
B_CONT_50x6,R34,1,9,187,5000,0.0374,0.032486,0.0430243,coarse
C_CONT_100x3,R34,1,-10,76,2000,0.038,0.0304676,0.0473038,coarse
C_CONT_100x3,R34,1,-9,70,2000,0.035,0.0277956,0.0439873,coarse
C_CONT_100x3,R34,1,-8,69,2000,0.0345,0.0273517,0.0434331,coarse
C_CONT_100x3,R34,1,-7,76,2000,0.038,0.0304676,0.0473038,coarse
C_CONT_100x3,R34,1,-6,74,2000,0.037,0.0295753,0.0461999,coarse
C_CONT_100x3,R34,1,-5,69,2000,0.0345,0.0273517,0.0434331,coarse
C_CONT_100x3,R34,1,-4,63,2000,0.0315,0.024698,0.0400982,coarse
C_CONT_100x3,R34,1,-3,76,2000,0.038,0.0304676,0.0473038,coarse
C_CONT_100x3,R34,1,-2,79,2000,0.0395,0.0318089,0.0489567,coarse
C_CONT_100x3,R34,1,-1,76,2000,0.038,0.0304676,0.0473038,coarse
C_CONT_100x3,R34,1,0,71,2000,0.0355,0.0282399,0.0445411,coarse
C_CONT_100x3,R34,1,1,66,2000,0.033,0.0260228,0.0417678,coarse
C_CONT_100x3,R34,1,2,66,2000,0.033,0.0260228,0.0417678,coarse
C_CONT_100x3,R34,1,3,76,2000,0.038,0.0304676,0.0473038,coarse
C_CONT_100x3,R34,1,4,71,2000,0.0355,0.0282399,0.0445411,coarse
C_CONT_100x3,R34,1,5,74,2000,0.037,0.0295753,0.0461999,coarse
C_CONT_100x3,R34,1,6,68,2000,0.034,0.0269083,0.0428784,coarse
C_CONT_100x3,R34,1,7,71,2000,0.0355,0.0282399,0.0445411,coarse
C_CONT_100x3,R34,1,8,77,2000,0.0385,0.0309143,0.0478551,coarse
C_CONT_100x3,R34,1,9,75,2000,0.0375,0.0300213,0.046752,coarse
D_CONT_150x2,R34,1,-10,26,1000,0.026,0.0178039,0.0378238,coarse
D_CONT_150x2,R34,1,-9,36,1000,0.036,0.0261156,0.0494357,coarse
D_CONT_150x2,R34,1,-8,35,1000,0.035,0.0252723,0.0482866,coarse
D_CONT_150x2,R34,1,-7,43,1000,0.043,0.0320787,0.057419,coarse
D_CONT_150x2,R34,1,-6,37,1000,0.037,0.0269612,0.0505824,coarse
D_CONT_150x2,R34,1,-5,37,1000,0.037,0.0269612,0.0505824,coarse
D_CONT_150x2,R34,1,-4,40,1000,0.04,0.029511,0.0540096,coarse
D_CONT_150x2,R34,1,-3,35,1000,0.035,0.0252723,0.0482866,coarse
D_CONT_150x2,R34,1,-2,38,1000,0.038,0.027809,0.0517269,coarse
D_CONT_150x2,R34,1,-1,36,1000,0.036,0.0261156,0.0494357,coarse
D_CONT_150x2,R34,1,0,35,1000,0.035,0.0252723,0.0482866,coarse
D_CONT_150x2,R34,1,1,37,1000,0.037,0.0269612,0.0505824,coarse
D_CONT_150x2,R34,1,2,37,1000,0.037,0.0269612,0.0505824,coarse
D_CONT_150x2,R34,1,3,43,1000,0.043,0.0320787,0.057419,coarse
D_CONT_150x2,R34,1,4,42,1000,0.042,0.0312209,0.0562844,coarse
D_CONT_150x2,R34,1,5,32,1000,0.032,0.0227571,0.0448247,coarse
D_CONT_150x2,R34,1,6,37,1000,0.037,0.0269612,0.0505824,coarse
D_CONT_150x2,R34,1,7,39,1000,0.039,0.028659,0.0528693,coarse
D_CONT_150x2,R34,1,8,35,1000,0.035,0.0252723,0.0482866,coarse
D_CONT_150x2,R34,1,9,42,1000,0.042,0.0312209,0.0562844,coarse
